date,BioMarin,isPartial
2015-12-26,5,False
2015-12-27,7,False
2015-12-28,12,False
2015-12-29,10,False
2015-12-30,12,False
2015-12-31,11,False
2016-01-01,10,False
2016-01-02,7,False
2016-01-03,4,False
2016-01-04,20,False
2016-01-05,40,False
2016-01-06,26,False
2016-01-07,30,False
2016-01-08,20,False
2016-01-09,4,False
2016-01-10,17,False
2016-01-11,23,False
2016-01-12,34,False
2016-01-13,33,False
2016-01-14,56,False
2016-01-15,51,False
2016-01-16,13,False
2016-01-17,0,False
2016-01-18,29,False
2016-01-19,19,False
2016-01-20,31,False
2016-01-21,20,False
2016-01-22,12,False
2016-01-23,4,False
2016-01-24,7,False
2016-01-25,27,False
2016-01-26,31,False
2016-01-27,29,False
2016-01-28,12,False
2016-01-29,12,False
2016-01-30,11,False
2016-01-31,7,False
2016-02-01,19,False
2016-02-02,21,False
2016-02-03,19,False
2016-02-04,29,False
2016-02-05,24,False
2016-02-06,13,False
2016-02-07,4,False
2016-02-08,38,False
2016-02-09,23,False
2016-02-10,25,False
2016-02-11,19,False
2016-02-12,14,False
2016-02-13,18,False
2016-02-14,6,False
2016-02-15,19,False
2016-02-16,30,False
2016-02-17,40,False
2016-02-18,27,False
2016-02-19,18,False
2016-02-20,4,False
2016-02-21,13,False
2016-02-22,26,False
2016-02-23,26,False
2016-02-24,26,False
2016-02-25,31,False
2016-02-26,32,False
2016-02-27,17,False
2016-02-28,9,False
2016-02-29,29,False
2016-03-01,30,False
2016-03-02,32,False
2016-03-03,38,False
2016-03-04,45,False
2016-03-05,13,False
2016-03-06,13,False
2016-03-07,34,False
2016-03-08,25,False
2016-03-09,34,False
2016-03-10,17,False
2016-03-11,20,False
2016-03-12,4,False
2016-03-13,11,False
2016-03-14,40,False
2016-03-15,15,False
2016-03-16,17,False
2016-03-17,35,False
2016-03-18,32,False
2016-03-19,4,False
2016-03-20,15,False
2016-03-21,37,False
2016-03-22,44,False
2016-03-23,20,False
2016-03-24,22,False
2016-03-25,9,False
2016-03-26,14,False
2016-03-27,11,False
2016-03-28,18,False
2016-03-29,25,False
2016-03-30,37,False
2016-03-31,29,False
2016-04-01,26,False
2016-04-02,7,False
2016-04-03,13,False
2016-04-04,29,False
2016-04-05,29,False
2016-04-06,33,False
2016-04-07,21,False
2016-04-08,28,False
2016-04-09,9,False
2016-04-10,11,False
2016-04-11,21,False
2016-04-12,27,False
2016-04-13,29,False
2016-04-14,21,False
2016-04-15,18,False
2016-04-16,16,False
2016-04-17,7,False
2016-04-18,30,False
2016-04-19,42,False
2016-04-20,50,False
2016-04-21,39,False
2016-04-22,28,False
2016-04-23,18,False
2016-04-24,11,False
2016-04-25,32,False
2016-04-26,32,False
2016-04-27,21,False
2016-04-28,53,False
2016-04-29,38,False
2016-04-30,9,False
2016-05-01,7,False
2016-05-02,23,False
2016-05-03,23,False
2016-05-04,31,False
2016-05-05,24,False
2016-05-06,25,False
2016-05-07,5,False
2016-05-08,16,False
2016-05-09,33,False
2016-05-10,28,False
2016-05-11,31,False
2016-05-12,21,False
2016-05-13,22,False
2016-05-14,9,False
2016-05-15,9,False
2016-05-16,23,False
2016-05-17,21,False
2016-05-18,21,False
2016-05-19,17,False
2016-05-20,20,False
2016-05-21,5,False
2016-05-22,4,False
2016-05-23,21,False
2016-05-24,31,False
2016-05-25,21,False
2016-05-26,34,False
2016-05-27,19,False
2016-05-28,14,False
2016-05-29,9,False
2016-05-30,8,False
2016-05-31,37,False
2016-06-01,51,False
2016-06-02,24,False
2016-06-03,33,False
2016-06-04,12,False
2016-06-05,9,False
2016-06-06,49,False
2016-06-07,19,False
2016-06-08,20,False
2016-06-09,28,False
2016-06-10,25,False
2016-06-11,9,False
2016-06-12,11,False
2016-06-13,25,False
2016-06-14,23,False
2016-06-15,17,False
2016-06-16,29,False
2016-06-17,29,False
2016-06-18,9,False
2016-06-19,5,False
2016-06-20,29,False
2016-06-21,23,False
2016-06-22,29,False
2016-06-23,22,False
2016-06-24,14,False
2016-06-25,19,False
2016-06-26,9,False
2016-06-27,21,False
2016-06-28,20,False
2016-06-29,28,False
2016-06-30,30,False
2016-07-01,17,False
2016-07-02,9,False
2016-07-03,7,False
2016-07-04,16,False
2016-07-05,16,False
2016-07-06,21,False
2016-07-07,100,False
2016-07-08,81,False
2016-07-09,15,False
2016-07-10,17,False
2016-07-11,45,False
2016-07-12,29,False
2016-07-13,25,False
2016-07-14,26,False
2016-07-15,38,False
2016-07-16,10,False
2016-07-17,10,False
2016-07-18,33,False
2016-07-19,33,False
2016-07-20,25,False
2016-07-21,19,False
2016-07-22,21,False
2016-07-23,5,False
2016-07-24,5,False
2016-07-25,27,False
2016-07-26,22,False
2016-07-27,45,False
2016-07-28,29,False
2016-07-29,32,False
2016-07-30,12,False
2016-07-31,14,False
2016-08-01,35,False
2016-08-02,45,False
2016-08-03,27,False
2016-08-04,19,False
2016-08-05,20,False
2016-08-06,8,False
2016-08-07,10,False
2016-08-08,42,False
2016-08-09,27,False
2016-08-10,19,False
2016-08-11,28,False
2016-08-12,27,False
2016-08-13,10,False
2016-08-14,8,False
2016-08-15,25,False
2016-08-16,28,False
2016-08-17,13,False
2016-08-18,24,False
2016-08-19,18,False
2016-08-20,13,False
2016-08-21,10,False
2016-08-22,36,False
2016-08-23,35,False
2016-08-24,44,False
2016-08-25,31,False
2016-08-26,21,False
2016-08-27,5,False
2016-08-28,12,False
2016-08-29,18,False
2016-08-30,16,False
2016-08-31,40,False
2016-09-01,22,False
2016-09-02,19,False
2016-09-03,9,False
2016-09-04,9,False
2016-09-05,16,False
2016-09-06,24,False
2016-09-07,16,False
2016-09-08,16,False
2016-09-09,21,False
2016-09-10,9,False
2016-09-11,12,False
