date,BioMarin,isPartial
2013-03-22,19,False
2013-03-23,0,False
2013-03-24,0,False
2013-03-25,26,False
2013-03-26,29,False
2013-03-27,29,False
2013-03-28,22,False
2013-03-29,9,False
2013-03-30,10,False
2013-03-31,0,False
2013-04-01,11,False
2013-04-02,36,False
2013-04-03,33,False
2013-04-04,21,False
2013-04-05,27,False
2013-04-06,6,False
2013-04-07,6,False
2013-04-08,36,False
2013-04-09,13,False
2013-04-10,10,False
2013-04-11,23,False
2013-04-12,22,False
2013-04-13,6,False
2013-04-14,6,False
2013-04-15,21,False
2013-04-16,31,False
2013-04-17,21,False
2013-04-18,10,False
2013-04-19,19,False
2013-04-20,6,False
2013-04-21,12,False
2013-04-22,23,False
2013-04-23,26,False
2013-04-24,18,False
2013-04-25,29,False
2013-04-26,22,False
2013-04-27,6,False
2013-04-28,6,False
2013-04-29,23,False
2013-04-30,26,False
2013-05-01,23,False
2013-05-02,26,False
2013-05-03,14,False
2013-05-04,25,False
2013-05-05,13,False
2013-05-06,10,False
2013-05-07,21,False
2013-05-08,32,False
2013-05-09,21,False
2013-05-10,22,False
2013-05-11,12,False
2013-05-12,6,False
2013-05-13,23,False
2013-05-14,15,False
2013-05-15,23,False
2013-05-16,23,False
2013-05-17,19,False
2013-05-18,12,False
2013-05-19,16,False
2013-05-20,18,False
2013-05-21,18,False
2013-05-22,20,False
2013-05-23,31,False
2013-05-24,16,False
2013-05-25,6,False
2013-05-26,12,False
2013-05-27,18,False
2013-05-28,18,False
2013-05-29,18,False
2013-05-30,13,False
2013-05-31,16,False
2013-06-01,19,False
2013-06-02,6,False
2013-06-03,33,False
2013-06-04,30,False
2013-06-05,15,False
2013-06-06,15,False
2013-06-07,21,False
2013-06-08,6,False
2013-06-09,12,False
2013-06-10,33,False
2013-06-11,20,False
2013-06-12,18,False
2013-06-13,15,False
2013-06-14,16,False
2013-06-15,6,False
2013-06-16,19,False
2013-06-17,23,False
2013-06-18,18,False
2013-06-19,8,False
2013-06-20,21,False
2013-06-21,22,False
2013-06-22,13,False
2013-06-23,6,False
2013-06-24,26,False
2013-06-25,18,False
2013-06-26,8,False
2013-06-27,5,False
2013-06-28,16,False
2013-06-29,6,False
