date,BioMarin,isPartial
2014-12-01,20,False
2014-12-02,56,False
2014-12-03,26,False
2014-12-04,37,False
2014-12-05,27,False
2014-12-06,6,False
2014-12-07,6,False
2014-12-08,57,False
2014-12-09,15,False
2014-12-10,31,False
2014-12-11,21,False
2014-12-12,11,False
2014-12-13,13,False
2014-12-14,12,False
2014-12-15,42,False
2014-12-16,37,False
2014-12-17,21,False
2014-12-18,22,False
2014-12-19,23,False
2014-12-20,6,False
2014-12-21,13,False
2014-12-22,11,False
2014-12-23,6,False
2014-12-24,26,False
2014-12-25,21,False
2014-12-26,6,False
2014-12-27,13,False
2014-12-28,6,False
2014-12-29,6,False
2014-12-30,6,False
2014-12-31,13,False
2015-01-01,20,False
2015-01-02,0,False
2015-01-03,12,False
2015-01-04,0,False
2015-01-05,51,False
2015-01-06,26,False
2015-01-07,15,False
2015-01-08,5,False
2015-01-09,21,False
2015-01-10,17,False
2015-01-11,6,False
2015-01-12,15,False
2015-01-13,20,False
2015-01-14,15,False
2015-01-15,40,False
2015-01-16,37,False
2015-01-17,24,False
2015-01-18,23,False
2015-01-19,15,False
2015-01-20,34,False
2015-01-21,45,False
2015-01-22,70,False
2015-01-23,36,False
2015-01-24,23,False
2015-01-25,23,False
2015-01-26,39,False
2015-01-27,34,False
2015-01-28,49,False
2015-01-29,30,False
2015-01-30,26,False
2015-01-31,35,False
2015-02-01,0,False
2015-02-02,29,False
2015-02-03,24,False
2015-02-04,74,False
2015-02-05,20,False
2015-02-06,36,False
2015-02-07,6,False
2015-02-08,6,False
2015-02-09,10,False
2015-02-10,44,False
2015-02-11,34,False
2015-02-12,25,False
2015-02-13,10,False
2015-02-14,6,False
2015-02-15,12,False
2015-02-16,15,False
2015-02-17,51,False
2015-02-18,60,False
2015-02-19,60,False
2015-02-20,62,False
2015-02-21,35,False
2015-02-22,12,False
2015-02-23,43,False
2015-02-24,53,False
2015-02-25,62,False
2015-02-26,50,False
2015-02-27,35,False
2015-02-28,11,False
2015-03-01,11,False
2015-03-02,39,False
2015-03-03,34,False
2015-03-04,49,False
2015-03-05,49,False
2015-03-06,46,False
2015-03-07,23,False
2015-03-08,12,False
2015-03-09,49,False
2015-03-10,29,False
2015-03-11,44,False
2015-03-12,25,False
2015-03-13,61,False
2015-03-14,23,False
2015-03-15,39,False
2015-03-16,74,False
2015-03-17,45,False
2015-03-18,24,False
2015-03-19,39,False
2015-03-20,30,False
2015-03-21,12,False
2015-03-22,33,False
2015-03-23,43,False
2015-03-24,24,False
2015-03-25,43,False
2015-03-26,40,False
2015-03-27,88,False
2015-03-28,68,False
2015-03-29,30,False
2015-03-30,73,False
2015-03-31,59,False
2015-04-01,45,False
2015-04-02,31,False
2015-04-03,33,False
2015-04-04,6,False
2015-04-05,6,False
2015-04-06,21,False
2015-04-07,29,False
2015-04-08,20,False
2015-04-09,25,False
2015-04-10,16,False
2015-04-11,12,False
2015-04-12,12,False
2015-04-13,49,False
2015-04-14,39,False
2015-04-15,25,False
2015-04-16,44,False
2015-04-17,15,False
2015-04-18,12,False
2015-04-19,6,False
2015-04-20,34,False
2015-04-21,24,False
2015-04-22,74,False
2015-04-23,49,False
2015-04-24,31,False
2015-04-25,12,False
2015-04-26,11,False
2015-04-27,24,False
2015-04-28,19,False
2015-04-29,29,False
2015-04-30,51,False
2015-05-01,44,False
2015-05-02,18,False
2015-05-03,0,False
2015-05-04,24,False
2015-05-05,34,False
2015-05-06,72,False
2015-05-07,35,False
2015-05-08,57,False
2015-05-09,18,False
2015-05-10,30,False
2015-05-11,34,False
2015-05-12,29,False
2015-05-13,58,False
2015-05-14,60,False
2015-05-15,40,False
2015-05-16,0,False
