date,BioMarin,isPartial
2014-03-16,8,False
2014-03-17,29,False
2014-03-18,42,False
2014-03-19,50,False
2014-03-20,44,False
2014-03-21,15,False
2014-03-22,17,False
2014-03-23,8,False
2014-03-24,42,False
2014-03-25,56,False
2014-03-26,35,False
2014-03-27,51,False
2014-03-28,68,False
2014-03-29,17,False
2014-03-30,8,False
2014-03-31,35,False
2014-04-01,35,False
2014-04-02,29,False
2014-04-03,57,False
2014-04-04,37,False
2014-04-05,17,False
2014-04-06,17,False
2014-04-07,63,False
2014-04-08,43,False
2014-04-09,43,False
2014-04-10,44,False
2014-04-11,54,False
2014-04-12,18,False
2014-04-13,17,False
2014-04-14,51,False
2014-04-15,15,False
2014-04-16,44,False
2014-04-17,31,False
2014-04-18,41,False
2014-04-19,0,False
2014-04-20,0,False
2014-04-21,39,False
2014-04-22,72,False
2014-04-23,36,False
2014-04-24,29,False
2014-04-25,45,False
2014-04-26,26,False
2014-04-27,17,False
2014-04-28,36,False
2014-04-29,29,False
2014-04-30,43,False
2014-05-01,55,False
2014-05-02,100,False
2014-05-03,9,False
2014-05-04,8,False
2014-05-05,44,False
2014-05-06,21,False
2014-05-07,57,False
2014-05-08,65,False
2014-05-09,7,False
2014-05-10,8,False
2014-05-11,17,False
2014-05-12,35,False
2014-05-13,35,False
2014-05-14,72,False
2014-05-15,22,False
2014-05-16,44,False
2014-05-17,18,False
2014-05-18,26,False
2014-05-19,21,False
2014-05-20,14,False
2014-05-21,55,False
2014-05-22,48,False
2014-05-23,49,False
2014-05-24,38,False
2014-05-25,10,False
2014-05-26,32,False
2014-05-27,0,False
2014-05-28,8,False
2014-05-29,41,False
2014-05-30,42,False
2014-05-31,0,False
2014-06-01,10,False
2014-06-02,24,False
2014-06-03,85,False
2014-06-04,31,False
2014-06-05,48,False
2014-06-06,42,False
2014-06-07,30,False
2014-06-08,10,False
2014-06-09,16,False
2014-06-10,32,False
2014-06-11,32,False
2014-06-12,80,False
2014-06-13,17,False
2014-06-14,0,False
2014-06-15,29,False
2014-06-16,16,False
2014-06-17,16,False
