date,BioMarin,isPartial
2011-05-11,51,False
2011-05-12,30,False
2011-05-13,78,False
2011-05-14,19,False
2011-05-15,18,False
2011-05-16,22,False
2011-05-17,22,False
2011-05-18,88,False
2011-05-19,15,False
2011-05-20,47,False
2011-05-21,19,False
2011-05-22,18,False
2011-05-23,29,False
2011-05-24,15,False
2011-05-25,51,False
2011-05-26,30,False
2011-05-27,16,False
2011-05-28,28,False
2011-05-29,39,False
2011-05-30,23,False
2011-05-31,59,False
2011-06-01,59,False
2011-06-02,47,False
2011-06-03,32,False
2011-06-04,0,False
2011-06-05,19,False
2011-06-06,37,False
2011-06-07,29,False
2011-06-08,37,False
2011-06-09,30,False
2011-06-10,16,False
2011-06-11,38,False
2011-06-12,0,False
2011-06-13,37,False
2011-06-14,29,False
2011-06-15,44,False
2011-06-16,30,False
2011-06-17,31,False
2011-06-18,19,False
2011-06-19,28,False
2011-06-20,72,False
2011-06-21,15,False
2011-06-22,29,False
2011-06-23,100,False
2011-06-24,87,False
2011-06-25,38,False
2011-06-26,19,False
2011-06-27,59,False
2011-06-28,37,False
2011-06-29,30,False
2011-06-30,45,False
2011-07-01,16,False
2011-07-02,0,False
2011-07-03,19,False
2011-07-04,0,False
2011-07-05,30,False
2011-07-06,37,False
2011-07-07,15,False
2011-07-08,39,False
2011-07-09,59,False
2011-07-10,0,False
2011-07-11,15,False
2011-07-12,44,False
2011-07-13,22,False
2011-07-14,15,False
2011-07-15,32,False
2011-07-16,39,False
2011-07-17,19,False
2011-07-18,29,False
2011-07-19,52,False
2011-07-20,15,False
2011-07-21,15,False
2011-07-22,39,False
2011-07-23,37,False
2011-07-24,56,False
2011-07-25,29,False
2011-07-26,51,False
2011-07-27,30,False
2011-07-28,37,False
2011-07-29,55,False
2011-07-30,28,False
2011-07-31,38,False
2011-08-01,37,False
2011-08-02,45,False
2011-08-03,30,False
2011-08-04,30,False
2011-08-05,62,False
2011-08-06,19,False
2011-08-07,27,False
2011-08-08,36,False
2011-08-09,71,False
2011-08-10,36,False
2011-08-11,37,False
2011-08-12,62,False
2011-08-13,19,False
2011-08-14,19,False
2011-08-15,30,False
2011-08-16,15,False
2011-08-17,37,False
2011-08-18,29,False
2011-08-19,15,False
2011-08-20,18,False
2011-08-21,0,False
2011-08-22,58,False
2011-08-23,35,False
2011-08-24,14,False
2011-08-25,21,False
2011-08-26,45,False
2011-08-27,0,False
2011-08-28,18,False
2011-08-29,28,False
2011-08-30,35,False
2011-08-31,71,False
2011-09-01,15,False
2011-09-02,37,False
2011-09-03,17,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,48,False
2011-09-07,21,False
2011-09-08,27,False
2011-09-09,14,False
2011-09-10,17,False
2011-09-11,33,False
2011-09-12,27,False
2011-09-13,54,False
2011-09-14,47,False
2011-09-15,14,False
2011-09-16,29,False
2011-09-17,34,False
2011-09-18,41,False
2011-09-19,14,False
2011-09-20,13,False
2011-09-21,27,False
2011-09-22,20,False
2011-09-23,28,False
2011-09-24,17,False
2011-09-25,33,False
2011-09-26,13,False
2011-09-27,46,False
2011-09-28,40,False
2011-09-29,34,False
2011-09-30,21,False
2011-10-01,17,False
2011-10-02,25,False
2011-10-03,27,False
2011-10-04,20,False
2011-10-05,40,False
2011-10-06,34,False
2011-10-07,42,False
2011-10-08,16,False
2011-10-09,16,False
2011-10-10,26,False
2011-10-11,50,False
2011-10-12,65,False
2011-10-13,47,False
2011-10-14,28,False
2011-10-15,16,False
2011-10-16,16,False
2011-10-17,26,False
2011-10-18,65,False
2011-10-19,33,False
2011-10-20,33,False
2011-10-21,42,False
2011-10-22,16,False
2011-10-23,0,False
2011-10-24,58,False
2011-10-25,64,False
2011-10-26,46,False
2011-10-27,40,False
2011-10-28,35,False
2011-10-29,33,False
2011-10-30,16,False
2011-10-31,20,False
2011-11-01,27,False
2011-11-02,39,False
2011-11-03,39,False
2011-11-04,14,False
2011-11-05,48,False
2011-11-06,16,False
2011-11-07,39,False
2011-11-08,32,False
2011-11-09,65,False
2011-11-10,39,False
2011-11-11,28,False
2011-11-12,0,False
2011-11-13,0,False
2011-11-14,32,False
2011-11-15,32,False
2011-11-16,32,False
2011-11-17,26,False
2011-11-18,28,False
2011-11-19,63,False
2011-11-20,0,False
2011-11-21,25,False
2011-11-22,13,False
2011-11-23,39,False
2011-11-24,20,False
2011-11-25,0,False
2011-11-26,31,False
2011-11-27,15,False
2011-11-28,44,False
2011-11-29,56,False
2011-11-30,13,False
2011-12-01,32,False
2011-12-02,41,False
2011-12-03,16,False
2011-12-04,61,False
2011-12-05,50,False
2011-12-06,44,False
2011-12-07,51,False
2011-12-08,26,False
2011-12-09,41,False
2011-12-10,15,False
2011-12-11,15,False
2011-12-12,38,False
2011-12-13,13,False
2011-12-14,32,False
2011-12-15,32,False
2011-12-16,20,False
2011-12-17,16,False
2011-12-18,0,False
2011-12-19,39,False
2011-12-20,46,False
2011-12-21,27,False
2011-12-22,14,False
2011-12-23,22,False
2011-12-24,18,False
2011-12-25,0,False
2011-12-26,0,False
2011-12-27,21,False
2011-12-28,14,False
2011-12-29,0,False
2011-12-30,29,False
2011-12-31,0,False
2012-01-01,18,False
2012-01-02,14,False
2012-01-03,44,False
2012-01-04,25,False
2012-01-05,32,False
2012-01-06,33,False
2012-01-07,30,False
2012-01-08,14,False
2012-01-09,49,False
2012-01-10,72,False
2012-01-11,37,False
2012-01-12,37,False
2012-01-13,19,False
2012-01-14,15,False
2012-01-15,0,False
2012-01-16,24,False
2012-01-17,18,False
2012-01-18,36,False
2012-01-19,42,False
2012-01-20,19,False
2012-01-21,29,False
2012-01-22,22,False
2012-01-23,18,False
2012-01-24,48,False
2012-01-25,60,False
2012-01-26,49,False
