date,BioMarin,isPartial
2015-08-18,32,False
2015-08-19,23,False
2015-08-20,32,False
2015-08-21,38,False
2015-08-22,11,False
2015-08-23,10,False
2015-08-24,93,False
2015-08-25,71,False
2015-08-26,44,False
2015-08-27,41,False
2015-08-28,19,False
2015-08-29,16,False
2015-08-30,10,False
2015-08-31,22,False
2015-09-01,48,False
2015-09-02,49,False
2015-09-03,49,False
2015-09-04,18,False
2015-09-05,5,False
2015-09-06,16,False
2015-09-07,23,False
2015-09-08,39,False
2015-09-09,17,False
2015-09-10,22,False
2015-09-11,18,False
2015-09-12,20,False
2015-09-13,10,False
2015-09-14,47,False
2015-09-15,35,False
2015-09-16,43,False
2015-09-17,44,False
2015-09-18,32,False
2015-09-19,20,False
2015-09-20,20,False
2015-09-21,30,False
2015-09-22,43,False
2015-09-23,35,False
2015-09-24,49,False
2015-09-25,28,False
2015-09-26,10,False
2015-09-27,5,False
2015-09-28,38,False
2015-09-29,34,False
2015-09-30,39,False
2015-10-01,43,False
2015-10-02,49,False
2015-10-03,25,False
2015-10-04,25,False
2015-10-05,21,False
2015-10-06,34,False
2015-10-07,8,False
2015-10-08,21,False
2015-10-09,22,False
2015-10-10,25,False
2015-10-11,35,False
2015-10-12,35,False
2015-10-13,29,False
2015-10-14,25,False
2015-10-15,39,False
2015-10-16,27,False
2015-10-17,20,False
2015-10-18,20,False
2015-10-19,17,False
2015-10-20,37,False
2015-10-21,38,False
2015-10-22,13,False
2015-10-23,22,False
2015-10-24,10,False
2015-10-25,19,False
2015-10-26,21,False
2015-10-27,54,False
2015-10-28,45,False
2015-10-29,34,False
2015-10-30,45,False
2015-10-31,0,False
2015-11-01,5,False
2015-11-02,21,False
2015-11-03,21,False
2015-11-04,46,False
2015-11-05,38,False
2015-11-06,31,False
2015-11-07,15,False
2015-11-08,10,False
2015-11-09,42,False
2015-11-10,38,False
2015-11-11,30,False
2015-11-12,48,False
2015-11-13,22,False
2015-11-14,5,False
2015-11-15,10,False
2015-11-16,29,False
2015-11-17,33,False
2015-11-18,29,False
2015-11-19,26,False
2015-11-20,57,False
2015-11-21,24,False
2015-11-22,5,False
2015-11-23,63,False
2015-11-24,100,False
2015-11-25,72,False
2015-11-26,35,False
2015-11-27,9,False
2015-11-28,10,False
2015-11-29,14,False
2015-11-30,41,False
2015-12-01,54,False
2015-12-02,63,False
2015-12-03,17,False
2015-12-04,9,False
2015-12-05,0,False
