date,BioMarin,isPartial
2011-03-05,36,False
2011-03-06,17,False
2011-03-07,50,False
2011-03-08,21,False
2011-03-09,35,False
2011-03-10,28,False
2011-03-11,29,False
2011-03-12,0,False
2011-03-13,0,False
2011-03-14,0,False
2011-03-15,42,False
2011-03-16,82,False
2011-03-17,14,False
2011-03-18,37,False
2011-03-19,17,False
2011-03-20,34,False
2011-03-21,21,False
2011-03-22,55,False
2011-03-23,21,False
2011-03-24,21,False
2011-03-25,15,False
2011-03-26,17,False
2011-03-27,0,False
2011-03-28,20,False
2011-03-29,48,False
2011-03-30,70,False
2011-03-31,14,False
2011-04-01,29,False
2011-04-02,18,False
2011-04-03,17,False
2011-04-04,41,False
2011-04-05,28,False
2011-04-06,56,False
2011-04-07,21,False
2011-04-08,44,False
2011-04-09,36,False
2011-04-10,0,False
2011-04-11,48,False
2011-04-12,20,False
2011-04-13,35,False
2011-04-14,14,False
2011-04-15,44,False
2011-04-16,35,False
2011-04-17,27,False
2011-04-18,57,False
2011-04-19,14,False
2011-04-20,15,False
2011-04-21,31,False
2011-04-22,25,False
2011-04-23,0,False
2011-04-24,0,False
2011-04-25,23,False
2011-04-26,28,False
2011-04-27,41,False
2011-04-28,55,False
2011-04-29,30,False
2011-04-30,18,False
2011-05-01,18,False
2011-05-02,35,False
2011-05-03,34,False
2011-05-04,42,False
2011-05-05,22,False
2011-05-06,0,False
2011-05-07,18,False
2011-05-08,18,False
2011-05-09,34,False
2011-05-10,35,False
2011-05-11,41,False
