date,BioMarin,isPartial
2017-05-29,20,False
2017-05-30,38,False
2017-05-31,38,False
2017-06-01,59,False
2017-06-02,54,False
2017-06-03,15,False
2017-06-04,15,False
2017-06-05,51,False
2017-06-06,38,False
2017-06-07,32,False
2017-06-08,32,False
2017-06-09,13,False
2017-06-10,15,False
2017-06-11,0,False
2017-06-12,44,False
2017-06-13,56,False
2017-06-14,38,False
2017-06-15,52,False
2017-06-16,47,False
2017-06-17,8,False
2017-06-18,23,False
2017-06-19,38,False
2017-06-20,25,False
2017-06-21,43,False
2017-06-22,37,False
2017-06-23,19,False
2017-06-24,30,False
2017-06-25,7,False
2017-06-26,39,False
2017-06-27,33,False
2017-06-28,26,False
2017-06-29,53,False
2017-06-30,20,False
2017-07-01,8,False
2017-07-02,8,False
2017-07-03,27,False
2017-07-04,13,False
2017-07-05,60,False
2017-07-06,40,False
2017-07-07,48,False
2017-07-08,31,False
2017-07-09,0,False
2017-07-10,39,False
2017-07-11,32,False
2017-07-12,32,False
2017-07-13,27,False
2017-07-14,61,False
2017-07-15,15,False
2017-07-16,0,False
2017-07-17,20,False
2017-07-18,39,False
2017-07-19,19,False
2017-07-20,19,False
2017-07-21,54,False
2017-07-22,8,False
2017-07-23,23,False
2017-07-24,71,False
2017-07-25,32,False
2017-07-26,64,False
2017-07-27,45,False
2017-07-28,47,False
2017-07-29,7,False
2017-07-30,15,False
2017-07-31,39,False
2017-08-01,74,False
2017-08-02,60,False
2017-08-03,44,False
2017-08-04,20,False
2017-08-05,30,False
2017-08-06,0,False
2017-08-07,43,False
2017-08-08,60,False
2017-08-09,43,False
2017-08-10,19,False
2017-08-11,20,False
2017-08-12,15,False
2017-08-13,0,False
2017-08-14,51,False
2017-08-15,39,False
2017-08-16,44,False
2017-08-17,25,False
2017-08-18,26,False
2017-08-19,14,False
2017-08-20,7,False
2017-08-21,44,False
2017-08-22,31,False
2017-08-23,38,False
2017-08-24,44,False
2017-08-25,33,False
2017-08-26,0,False
2017-08-27,7,False
2017-08-28,31,False
2017-08-29,62,False
2017-08-30,56,False
2017-08-31,25,False
2017-09-01,20,False
2017-09-02,15,False
2017-09-03,7,False
2017-09-04,13,False
2017-09-05,31,False
2017-09-06,60,False
2017-09-07,19,False
2017-09-08,51,False
2017-09-09,28,False
2017-09-10,14,False
2017-09-11,73,False
2017-09-12,49,False
2017-09-13,43,False
2017-09-14,56,False
2017-09-15,64,False
2017-09-16,22,False
2017-09-17,21,False
2017-09-18,43,False
2017-09-19,36,False
2017-09-20,36,False
2017-09-21,43,False
2017-09-22,32,False
2017-09-23,14,False
2017-09-24,7,False
2017-09-25,49,False
2017-09-26,42,False
2017-09-27,31,False
2017-09-28,49,False
2017-09-29,39,False
2017-09-30,7,False
2017-10-01,7,False
2017-10-02,55,False
2017-10-03,37,False
2017-10-04,43,False
2017-10-05,67,False
2017-10-06,63,False
2017-10-07,7,False
2017-10-08,28,False
2017-10-09,55,False
2017-10-10,65,False
2017-10-11,30,False
2017-10-12,37,False
2017-10-13,44,False
2017-10-14,21,False
2017-10-15,7,False
2017-10-16,49,False
2017-10-17,24,False
2017-10-18,61,False
2017-10-19,61,False
2017-10-20,45,False
2017-10-21,21,False
2017-10-22,34,False
2017-10-23,42,False
2017-10-24,66,False
2017-10-25,36,False
2017-10-26,61,False
2017-10-27,44,False
2017-10-28,14,False
2017-10-29,20,False
2017-10-30,12,False
2017-10-31,43,False
2017-11-01,100,False
2017-11-02,61,False
2017-11-03,12,False
2017-11-04,14,False
2017-11-05,13,False
2017-11-06,30,False
2017-11-07,53,False
2017-11-08,24,False
2017-11-09,42,False
2017-11-10,31,False
2017-11-11,21,False
2017-11-12,13,False
2017-11-13,29,False
2017-11-14,47,False
2017-11-15,71,False
2017-11-16,29,False
2017-11-17,55,False
2017-11-18,20,False
2017-11-19,0,False
2017-11-20,65,False
2017-11-21,41,False
2017-11-22,48,False
2017-11-23,24,False
2017-11-24,37,False
2017-11-25,7,False
2017-11-26,13,False
2017-11-27,40,False
2017-11-28,64,False
2017-11-29,47,False
2017-11-30,55,False
2017-12-01,43,False
2017-12-02,14,False
2017-12-03,40,False
2017-12-04,41,False
2017-12-05,23,False
2017-12-06,59,False
2017-12-07,24,False
2017-12-08,19,False
2017-12-09,21,False
2017-12-10,26,False
2017-12-11,64,False
2017-12-12,94,False
2017-12-13,35,False
2017-12-14,54,False
2017-12-15,25,False
2017-12-16,34,False
2017-12-17,7,False
2017-12-18,24,False
2017-12-19,37,False
2017-12-20,98,False
2017-12-21,38,False
2017-12-22,33,False
2017-12-23,7,False
2017-12-24,15,False
2017-12-25,23,False
2017-12-26,40,False
2017-12-27,25,False
2017-12-28,6,False
2017-12-29,13,False
2017-12-30,0,False
2017-12-31,29,False
2018-01-01,22,False
2018-01-02,31,False
2018-01-03,35,False
2018-01-04,42,False
2018-01-05,42,False
2018-01-06,20,False
2018-01-07,33,False
2018-01-08,41,False
2018-01-09,34,False
2018-01-10,29,False
2018-01-11,41,False
2018-01-12,54,False
2018-01-13,0,False
2018-01-14,26,False
2018-01-15,11,False
2018-01-16,51,False
2018-01-17,28,False
2018-01-18,29,False
2018-01-19,42,False
2018-01-20,20,False
2018-01-21,0,False
2018-01-22,34,False
2018-01-23,28,False
2018-01-24,28,False
2018-01-25,29,False
2018-01-26,55,False
2018-01-27,20,False
2018-01-28,13,False
2018-01-29,34,False
2018-01-30,34,False
2018-01-31,23,False
2018-02-01,23,False
2018-02-02,42,False
2018-02-03,7,False
2018-02-04,39,False
2018-02-05,46,False
2018-02-06,51,False
2018-02-07,57,False
2018-02-08,23,False
2018-02-09,42,False
2018-02-10,13,False
2018-02-11,7,False
2018-02-12,70,False
2018-02-13,23,False
