date,BioMarin,isPartial
2015-04-10,19,False
2015-04-11,5,False
2015-04-12,16,False
2015-04-13,40,False
2015-04-14,22,False
2015-04-15,18,False
2015-04-16,48,False
2015-04-17,23,False
2015-04-18,10,False
2015-04-19,5,False
2015-04-20,22,False
2015-04-21,39,False
2015-04-22,53,False
2015-04-23,45,False
2015-04-24,18,False
2015-04-25,15,False
2015-04-26,5,False
2015-04-27,31,False
2015-04-28,22,False
2015-04-29,39,False
2015-04-30,41,False
2015-05-01,35,False
2015-05-02,16,False
2015-05-03,5,False
2015-05-04,22,False
2015-05-05,31,False
2015-05-06,61,False
2015-05-07,27,False
2015-05-08,42,False
2015-05-09,21,False
2015-05-10,11,False
2015-05-11,30,False
2015-05-12,34,False
2015-05-13,57,False
2015-05-14,36,False
2015-05-15,36,False
2015-05-16,5,False
2015-05-17,21,False
2015-05-18,38,False
2015-05-19,51,False
2015-05-20,35,False
2015-05-21,31,False
2015-05-22,51,False
2015-05-23,32,False
2015-05-24,26,False
2015-05-25,18,False
2015-05-26,43,False
2015-05-27,21,False
2015-05-28,35,False
2015-05-29,27,False
2015-05-30,16,False
2015-05-31,10,False
2015-06-01,48,False
2015-06-02,48,False
2015-06-03,26,False
2015-06-04,14,False
2015-06-05,23,False
2015-06-06,16,False
2015-06-07,16,False
2015-06-08,34,False
2015-06-09,69,False
2015-06-10,22,False
2015-06-11,22,False
2015-06-12,14,False
2015-06-13,11,False
2015-06-14,0,False
2015-06-15,39,False
2015-06-16,39,False
2015-06-17,65,False
2015-06-18,80,False
2015-06-19,33,False
2015-06-20,16,False
2015-06-21,16,False
2015-06-22,35,False
2015-06-23,35,False
2015-06-24,65,False
2015-06-25,58,False
2015-06-26,32,False
2015-06-27,11,False
2015-06-28,21,False
2015-06-29,31,False
2015-06-30,35,False
2015-07-01,31,False
2015-07-02,23,False
2015-07-03,38,False
2015-07-04,11,False
2015-07-05,21,False
2015-07-06,61,False
2015-07-07,43,False
2015-07-08,26,False
2015-07-09,27,False
2015-07-10,14,False
2015-07-11,5,False
2015-07-12,16,False
2015-07-13,17,False
2015-07-14,53,False
2015-07-15,40,False
2015-07-16,36,False
2015-07-17,33,False
2015-07-18,6,False
2015-07-19,11,False
2015-07-20,23,False
2015-07-21,49,False
2015-07-22,31,False
2015-07-23,49,False
2015-07-24,37,False
2015-07-25,5,False
2015-07-26,16,False
2015-07-27,31,False
2015-07-28,26,False
2015-07-29,13,False
2015-07-30,48,False
2015-07-31,55,False
2015-08-01,11,False
2015-08-02,11,False
2015-08-03,44,False
2015-08-04,56,False
2015-08-05,40,False
2015-08-06,45,False
2015-08-07,18,False
2015-08-08,10,False
2015-08-09,10,False
2015-08-10,31,False
2015-08-11,48,False
2015-08-12,9,False
2015-08-13,31,False
2015-08-14,32,False
2015-08-15,26,False
2015-08-16,5,False
2015-08-17,30,False
2015-08-18,35,False
