date,BioMarin,isPartial
2013-09-27,43,False
2013-09-28,45,False
2013-09-29,54,False
2013-09-30,40,False
2013-10-01,45,False
2013-10-02,40,False
2013-10-03,55,False
2013-10-04,45,False
2013-10-05,24,False
2013-10-06,17,False
2013-10-07,26,False
2013-10-08,45,False
2013-10-09,26,False
2013-10-10,47,False
2013-10-11,27,False
2013-10-12,10,False
2013-10-13,10,False
2013-10-14,26,False
2013-10-15,23,False
2013-10-16,23,False
2013-10-17,20,False
2013-10-18,18,False
2013-10-19,7,False
2013-10-20,33,False
2013-10-21,11,False
2013-10-22,28,False
2013-10-23,23,False
2013-10-24,43,False
2013-10-25,36,False
2013-10-26,14,False
2013-10-27,7,False
2013-10-28,25,False
2013-10-29,25,False
2013-10-30,20,False
2013-10-31,23,False
2013-11-01,25,False
2013-11-02,27,False
2013-11-03,20,False
2013-11-04,20,False
2013-11-05,25,False
2013-11-06,36,False
2013-11-07,34,False
2013-11-08,30,False
2013-11-09,14,False
2013-11-10,0,False
2013-11-11,17,False
2013-11-12,36,False
2013-11-13,34,False
2013-11-14,23,False
2013-11-15,27,False
2013-11-16,13,False
2013-11-17,23,False
2013-11-18,39,False
2013-11-19,100,False
2013-11-20,59,False
2013-11-21,31,False
2013-11-22,32,False
2013-11-23,20,False
2013-11-24,13,False
2013-11-25,30,False
2013-11-26,22,False
2013-11-27,14,False
2013-11-28,12,False
2013-11-29,21,False
2013-11-30,13,False
2013-12-01,9,False
2013-12-02,8,False
2013-12-03,14,False
2013-12-04,44,False
2013-12-05,22,False
2013-12-06,15,False
2013-12-07,0,False
2013-12-08,13,False
2013-12-09,17,False
2013-12-10,28,False
2013-12-11,47,False
2013-12-12,17,False
2013-12-13,15,False
2013-12-14,13,False
2013-12-15,10,False
2013-12-16,17,False
2013-12-17,14,False
2013-12-18,34,False
2013-12-19,35,False
2013-12-20,16,False
2013-12-21,14,False
2013-12-22,7,False
2013-12-23,22,False
2013-12-24,21,False
2013-12-25,15,False
2013-12-26,6,False
2013-12-27,16,False
2013-12-28,7,False
2013-12-29,13,False
2013-12-30,15,False
2013-12-31,17,False
2014-01-01,14,False
2014-01-02,35,False
2014-01-03,17,False
2014-01-04,6,False
2014-01-05,6,False
2014-01-06,22,False
2014-01-07,27,False
2014-01-08,27,False
2014-01-09,30,False
2014-01-10,6,False
2014-01-11,16,False
2014-01-12,13,False
2014-01-13,27,False
2014-01-14,24,False
2014-01-15,35,False
2014-01-16,16,False
2014-01-17,22,False
2014-01-18,13,False
2014-01-19,16,False
2014-01-20,35,False
2014-01-21,29,False
2014-01-22,29,False
2014-01-23,19,False
2014-01-24,56,False
2014-01-25,22,False
2014-01-26,9,False
2014-01-27,37,False
2014-01-28,39,False
2014-01-29,24,False
2014-01-30,33,False
2014-01-31,36,False
2014-02-01,13,False
2014-02-02,12,False
2014-02-03,26,False
2014-02-04,32,False
2014-02-05,32,False
2014-02-06,22,False
2014-02-07,15,False
2014-02-08,19,False
2014-02-09,12,False
2014-02-10,29,False
2014-02-11,34,False
2014-02-12,31,False
2014-02-13,40,False
2014-02-14,53,False
2014-02-15,16,False
2014-02-16,12,False
2014-02-17,48,False
2014-02-18,44,False
2014-02-19,24,False
2014-02-20,27,False
2014-02-21,61,False
2014-02-22,25,False
2014-02-23,25,False
2014-02-24,23,False
2014-02-25,21,False
2014-02-26,29,False
2014-02-27,24,False
2014-02-28,42,False
2014-03-01,22,False
2014-03-02,22,False
2014-03-03,45,False
2014-03-04,46,False
2014-03-05,27,False
2014-03-06,29,False
2014-03-07,31,False
2014-03-08,12,False
2014-03-09,6,False
2014-03-10,37,False
2014-03-11,24,False
2014-03-12,26,False
2014-03-13,24,False
2014-03-14,33,False
2014-03-15,9,False
2014-03-16,6,False
