date,BioMarin,isPartial
2017-10-06,26,False
2017-10-07,29,False
2017-10-08,0,False
2017-10-09,37,False
2017-10-10,31,False
2017-10-11,43,False
2017-10-12,76,False
2017-10-13,39,False
2017-10-14,7,False
2017-10-15,22,False
2017-10-16,62,False
2017-10-17,80,False
2017-10-18,100,False
2017-10-19,64,False
2017-10-20,65,False
2017-10-21,51,False
2017-10-22,0,False
2017-10-23,36,False
2017-10-24,55,False
2017-10-25,37,False
2017-10-26,56,False
2017-10-27,52,False
2017-10-28,14,False
2017-10-29,7,False
2017-10-30,43,False
2017-10-31,38,False
2017-11-01,39,False
2017-11-02,51,False
2017-11-03,51,False
2017-11-04,7,False
2017-11-05,0,False
2017-11-06,48,False
2017-11-07,24,False
2017-11-08,49,False
2017-11-09,48,False
2017-11-10,38,False
2017-11-11,21,False
2017-11-12,0,False
2017-11-13,30,False
2017-11-14,36,False
2017-11-15,54,False
2017-11-16,36,False
2017-11-17,51,False
2017-11-18,7,False
2017-11-19,14,False
2017-11-20,48,False
2017-11-21,30,False
2017-11-22,18,False
2017-11-23,50,False
2017-11-24,13,False
2017-11-25,14,False
2017-11-26,7,False
2017-11-27,53,False
2017-11-28,42,False
2017-11-29,24,False
2017-11-30,66,False
2017-12-01,38,False
2017-12-02,0,False
2017-12-03,0,False
2017-12-04,30,False
2017-12-05,36,False
2017-12-06,36,False
2017-12-07,67,False
2017-12-08,38,False
2017-12-09,21,False
2017-12-10,14,False
2017-12-11,71,False
2017-12-12,66,False
2017-12-13,36,False
2017-12-14,49,False
2017-12-15,51,False
2017-12-16,7,False
2017-12-17,28,False
2017-12-18,25,False
2017-12-19,25,False
2017-12-20,38,False
2017-12-21,39,False
2017-12-22,27,False
2017-12-23,7,False
2017-12-24,8,False
2017-12-25,8,False
2017-12-26,0,False
2017-12-27,0,False
2017-12-28,26,False
2017-12-29,7,False
2017-12-30,29,False
2017-12-31,8,False
2018-01-01,30,False
2018-01-02,25,False
2018-01-03,49,False
2018-01-04,49,False
2018-01-05,31,False
2018-01-06,21,False
2018-01-07,0,False
2018-01-08,48,False
2018-01-09,94,False
2018-01-10,59,False
2018-01-11,42,False
2018-01-12,25,False
2018-01-13,34,False
2018-01-14,34,False
2018-01-15,59,False
2018-01-16,29,False
2018-01-17,46,False
2018-01-18,23,False
2018-01-19,68,False
2018-01-20,7,False
2018-01-21,20,False
2018-01-22,70,False
2018-01-23,23,False
2018-01-24,41,False
2018-01-25,47,False
2018-01-26,25,False
2018-01-27,20,False
2018-01-28,13,False
2018-01-29,23,False
2018-01-30,47,False
2018-01-31,46,False
2018-02-01,0,False
2018-02-02,24,False
2018-02-03,34,False
2018-02-04,20,False
2018-02-05,30,False
2018-02-06,58,False
2018-02-07,76,False
2018-02-08,29,False
2018-02-09,12,False
2018-02-10,13,False
2018-02-11,0,False
2018-02-12,48,False
2018-02-13,18,False
2018-02-14,88,False
2018-02-15,42,False
2018-02-16,50,False
2018-02-17,7,False
2018-02-18,13,False
2018-02-19,47,False
2018-02-20,23,False
2018-02-21,52,False
2018-02-22,12,False
2018-02-23,18,False
2018-02-24,0,False
2018-02-25,0,False
2018-02-26,46,False
2018-02-27,35,False
2018-02-28,75,False
2018-03-01,51,False
2018-03-02,60,False
2018-03-03,7,False
2018-03-04,26,False
2018-03-05,23,False
2018-03-06,23,False
2018-03-07,23,False
2018-03-08,41,False
2018-03-09,24,False
2018-03-10,27,False
2018-03-11,7,False
2018-03-12,46,False
2018-03-13,17,False
2018-03-14,29,False
2018-03-15,47,False
2018-03-16,24,False
2018-03-17,20,False
2018-03-18,7,False
2018-03-19,24,False
2018-03-20,35,False
2018-03-21,29,False
2018-03-22,59,False
2018-03-23,67,False
2018-03-24,14,False
2018-03-25,0,False
2018-03-26,23,False
2018-03-27,53,False
2018-03-28,30,False
2018-03-29,31,False
2018-03-30,20,False
2018-03-31,7,False
2018-04-01,0,False
2018-04-02,38,False
2018-04-03,64,False
2018-04-04,58,False
2018-04-05,24,False
2018-04-06,49,False
2018-04-07,7,False
2018-04-08,7,False
2018-04-09,59,False
2018-04-10,46,False
2018-04-11,35,False
2018-04-12,18,False
2018-04-13,49,False
2018-04-14,41,False
2018-04-15,7,False
2018-04-16,23,False
2018-04-17,29,False
2018-04-18,77,False
2018-04-19,54,False
2018-04-20,31,False
2018-04-21,14,False
2018-04-22,7,False
2018-04-23,40,False
2018-04-24,46,False
2018-04-25,47,False
2018-04-26,23,False
2018-04-27,38,False
2018-04-28,28,False
2018-04-29,14,False
2018-04-30,30,False
2018-05-01,56,False
2018-05-02,52,False
2018-05-03,23,False
2018-05-04,31,False
2018-05-05,14,False
2018-05-06,0,False
2018-05-07,30,False
2018-05-08,59,False
2018-05-09,53,False
2018-05-10,90,False
2018-05-11,55,False
2018-05-12,21,False
2018-05-13,7,False
2018-05-14,53,False
2018-05-15,41,False
2018-05-16,64,False
2018-05-17,59,False
2018-05-18,61,False
2018-05-19,55,False
2018-05-20,14,False
2018-05-21,36,False
2018-05-22,99,False
2018-05-23,53,False
2018-05-24,78,False
2018-05-25,99,False
2018-05-26,7,False
2018-05-27,7,False
2018-05-28,42,False
2018-05-29,53,False
2018-05-30,71,False
2018-05-31,66,False
2018-06-01,56,False
2018-06-02,28,False
2018-06-03,7,False
2018-06-04,41,False
2018-06-05,47,False
2018-06-06,30,False
2018-06-07,24,False
2018-06-08,74,False
2018-06-09,7,False
2018-06-10,0,False
2018-06-11,51,False
2018-06-12,27,False
2018-06-13,94,False
2018-06-14,41,False
2018-06-15,50,False
2018-06-16,21,False
2018-06-17,34,False
2018-06-18,70,False
2018-06-19,64,False
2018-06-20,35,False
2018-06-21,59,False
2018-06-22,31,False
2018-06-23,0,False
