date,Citrix Systems,isPartial
2016-05-04,86,False
2016-05-05,35,False
2016-05-06,36,False
2016-05-07,0,False
2016-05-08,0,False
2016-05-09,34,False
2016-05-10,25,False
2016-05-11,50,False
2016-05-12,60,False
2016-05-13,18,False
2016-05-14,20,False
2016-05-15,40,False
2016-05-16,51,False
2016-05-17,25,False
2016-05-18,34,False
2016-05-19,43,False
2016-05-20,18,False
2016-05-21,20,False
2016-05-22,20,False
2016-05-23,50,False
2016-05-24,60,False
2016-05-25,26,False
2016-05-26,36,False
2016-05-27,46,False
2016-05-28,0,False
2016-05-29,20,False
2016-05-30,35,False
2016-05-31,51,False
2016-06-01,34,False
2016-06-02,35,False
2016-06-03,18,False
2016-06-04,20,False
2016-06-05,40,False
2016-06-06,34,False
2016-06-07,17,False
2016-06-08,35,False
2016-06-09,44,False
2016-06-10,36,False
2016-06-11,20,False
2016-06-12,40,False
2016-06-13,17,False
2016-06-14,17,False
2016-06-15,85,False
2016-06-16,26,False
2016-06-17,18,False
2016-06-18,20,False
2016-06-19,40,False
2016-06-20,51,False
2016-06-21,43,False
2016-06-22,43,False
2016-06-23,62,False
2016-06-24,55,False
2016-06-25,41,False
2016-06-26,31,False
2016-06-27,43,False
2016-06-28,43,False
2016-06-29,44,False
2016-06-30,18,False
2016-07-01,19,False
2016-07-02,21,False
2016-07-03,0,False
2016-07-04,18,False
2016-07-05,37,False
2016-07-06,37,False
2016-07-07,37,False
2016-07-08,0,False
2016-07-09,0,False
2016-07-10,0,False
2016-07-11,27,False
2016-07-12,27,False
2016-07-13,37,False
2016-07-14,18,False
2016-07-15,28,False
2016-07-16,0,False
2016-07-17,0,False
2016-07-18,37,False
2016-07-19,37,False
2016-07-20,28,False
2016-07-21,56,False
2016-07-22,57,False
2016-07-23,43,False
2016-07-24,0,False
2016-07-25,45,False
2016-07-26,100,False
2016-07-27,36,False
2016-07-28,55,False
2016-07-29,57,False
2016-07-30,21,False
2016-07-31,21,False
2016-08-01,36,False
2016-08-02,27,False
2016-08-03,18,False
2016-08-04,37,False
2016-08-05,30,False
2016-08-06,0,False
2016-08-07,0,False
2016-08-08,28,False
2016-08-09,19,False
2016-08-10,19,False
2016-08-11,39,False
2016-08-12,20,False
2016-08-13,22,False
2016-08-14,0,False
2016-08-15,30,False
2016-08-16,19,False
2016-08-17,39,False
2016-08-18,20,False
2016-08-19,20,False
2016-08-20,22,False
2016-08-21,0,False
2016-08-22,38,False
2016-08-23,28,False
2016-08-24,19,False
2016-08-25,18,False
2016-08-26,0,False
2016-08-27,21,False
2016-08-28,21,False
2016-08-29,0,False
2016-08-30,18,False
2016-08-31,36,False
2016-09-01,54,False
2016-09-02,28,False
2016-09-03,42,False
2016-09-04,20,False
2016-09-05,36,False
2016-09-06,18,False
2016-09-07,27,False
2016-09-08,36,False
2016-09-09,19,False
2016-09-10,21,False
2016-09-11,20,False
2016-09-12,18,False
2016-09-13,97,False
2016-09-14,36,False
2016-09-15,36,False
2016-09-16,56,False
2016-09-17,0,False
2016-09-18,40,False
2016-09-19,35,False
2016-09-20,35,False
2016-09-21,35,False
2016-09-22,0,False
2016-09-23,18,False
2016-09-24,21,False
2016-09-25,0,False
2016-09-26,78,False
2016-09-27,43,False
2016-09-28,35,False
2016-09-29,35,False
2016-09-30,0,False
2016-10-01,20,False
2016-10-02,19,False
2016-10-03,17,False
2016-10-04,35,False
2016-10-05,52,False
2016-10-06,35,False
2016-10-07,27,False
2016-10-08,0,False
2016-10-09,40,False
2016-10-10,35,False
2016-10-11,26,False
2016-10-12,44,False
2016-10-13,35,False
2016-10-14,18,False
2016-10-15,20,False
2016-10-16,20,False
2016-10-17,17,False
2016-10-18,34,False
2016-10-19,43,False
2016-10-20,26,False
2016-10-21,0,False
2016-10-22,20,False
2016-10-23,40,False
2016-10-24,26,False
2016-10-25,68,False
2016-10-26,34,False
2016-10-27,18,False
2016-10-28,18,False
2016-10-29,30,False
2016-10-30,20,False
2016-10-31,18,False
2016-11-01,27,False
2016-11-02,52,False
2016-11-03,52,False
2016-11-04,18,False
2016-11-05,0,False
2016-11-06,0,False
2016-11-07,42,False
2016-11-08,34,False
2016-11-09,31,False
2016-11-10,17,False
2016-11-11,0,False
2016-11-12,20,False
2016-11-13,0,False
2016-11-14,26,False
2016-11-15,43,False
2016-11-16,51,False
2016-11-17,34,False
2016-11-18,0,False
2016-11-19,20,False
2016-11-20,29,False
2016-11-21,50,False
2016-11-22,50,False
2016-11-23,34,False
2016-11-24,26,False
2016-11-25,26,False
2016-11-26,19,False
2016-11-27,19,False
2016-11-28,24,False
2016-11-29,32,False
2016-11-30,33,False
2016-12-01,33,False
2016-12-02,0,False
2016-12-03,19,False
2016-12-04,18,False
2016-12-05,23,False
2016-12-06,48,False
2016-12-07,24,False
2016-12-08,50,False
2016-12-09,26,False
2016-12-10,19,False
2016-12-11,19,False
2016-12-12,48,False
2016-12-13,16,False
2016-12-14,33,False
2016-12-15,34,False
2016-12-16,53,False
2016-12-17,20,False
2016-12-18,0,False
2016-12-19,25,False
2016-12-20,34,False
2016-12-21,0,False
2016-12-22,27,False
2016-12-23,37,False
2016-12-24,21,False
2016-12-25,0,False
2016-12-26,0,False
2016-12-27,18,False
2016-12-28,35,False
2016-12-29,18,False
2016-12-30,37,False
2016-12-31,21,False
2017-01-01,0,False
2017-01-02,0,False
2017-01-03,25,False
2017-01-04,33,False
2017-01-05,17,False
2017-01-06,26,False
2017-01-07,0,False
2017-01-08,0,False
2017-01-09,16,False
2017-01-10,16,False
2017-01-11,32,False
2017-01-12,41,False
2017-01-13,42,False
2017-01-14,19,False
2017-01-15,18,False
2017-01-16,24,False
2017-01-17,79,False
2017-01-18,40,False
2017-01-19,32,False
