date,Citrix Systems,isPartial
2017-05-29,0,False
2017-05-30,18,False
2017-05-31,54,False
2017-06-01,56,False
2017-06-02,58,False
2017-06-03,0,False
2017-06-04,21,False
2017-06-05,73,False
2017-06-06,36,False
2017-06-07,0,False
2017-06-08,36,False
2017-06-09,19,False
2017-06-10,0,False
2017-06-11,0,False
2017-06-12,36,False
2017-06-13,35,False
2017-06-14,0,False
2017-06-15,37,False
2017-06-16,19,False
2017-06-17,44,False
2017-06-18,0,False
2017-06-19,18,False
2017-06-20,0,False
2017-06-21,69,False
2017-06-22,0,False
2017-06-23,74,False
2017-06-24,0,False
2017-06-25,0,False
2017-06-26,19,False
2017-06-27,19,False
2017-06-28,19,False
2017-06-29,38,False
2017-06-30,0,False
2017-07-01,0,False
2017-07-02,0,False
2017-07-03,57,False
2017-07-04,0,False
2017-07-05,38,False
2017-07-06,0,False
2017-07-07,0,False
2017-07-08,0,False
2017-07-09,0,False
2017-07-10,18,False
2017-07-11,0,False
2017-07-12,18,False
2017-07-13,0,False
2017-07-14,39,False
2017-07-15,0,False
2017-07-16,0,False
2017-07-17,19,False
2017-07-18,18,False
2017-07-19,0,False
2017-07-20,37,False
2017-07-21,58,False
2017-07-22,0,False
2017-07-23,0,False
2017-07-24,55,False
2017-07-25,0,False
2017-07-26,18,False
2017-07-27,55,False
2017-07-28,19,False
2017-07-29,21,False
2017-07-30,0,False
2017-07-31,37,False
2017-08-01,35,False
2017-08-02,17,False
2017-08-03,18,False
2017-08-04,0,False
2017-08-05,22,False
2017-08-06,21,False
2017-08-07,35,False
2017-08-08,51,False
2017-08-09,0,False
2017-08-10,18,False
2017-08-11,37,False
2017-08-12,21,False
2017-08-13,21,False
2017-08-14,18,False
2017-08-15,0,False
2017-08-16,18,False
2017-08-17,0,False
2017-08-18,18,False
2017-08-19,0,False
2017-08-20,0,False
2017-08-21,36,False
2017-08-22,18,False
2017-08-23,0,False
2017-08-24,54,False
2017-08-25,38,False
2017-08-26,21,False
2017-08-27,20,False
2017-08-28,53,False
2017-08-29,18,False
2017-08-30,18,False
2017-08-31,0,False
2017-09-01,0,False
2017-09-02,0,False
2017-09-03,21,False
2017-09-04,37,False
2017-09-05,17,False
2017-09-06,34,False
2017-09-07,36,False
2017-09-08,0,False
2017-09-09,0,False
2017-09-10,40,False
2017-09-11,0,False
2017-09-12,35,False
2017-09-13,35,False
2017-09-14,18,False
2017-09-15,0,False
2017-09-16,0,False
2017-09-17,0,False
2017-09-18,35,False
2017-09-19,17,False
2017-09-20,17,False
2017-09-21,0,False
2017-09-22,37,False
2017-09-23,0,False
2017-09-24,0,False
2017-09-25,17,False
2017-09-26,34,False
2017-09-27,17,False
2017-09-28,35,False
2017-09-29,18,False
2017-09-30,0,False
2017-10-01,0,False
2017-10-02,17,False
2017-10-03,18,False
2017-10-04,35,False
2017-10-05,35,False
2017-10-06,0,False
2017-10-07,40,False
2017-10-08,0,False
2017-10-09,17,False
2017-10-10,85,False
2017-10-11,0,False
2017-10-12,18,False
2017-10-13,18,False
2017-10-14,20,False
2017-10-15,0,False
2017-10-16,17,False
2017-10-17,17,False
2017-10-18,52,False
2017-10-19,0,False
2017-10-20,36,False
2017-10-21,0,False
2017-10-22,0,False
2017-10-23,17,False
2017-10-24,85,False
2017-10-25,34,False
2017-10-26,35,False
2017-10-27,36,False
2017-10-28,0,False
2017-10-29,0,False
2017-10-30,0,False
2017-10-31,18,False
2017-11-01,18,False
2017-11-02,17,False
2017-11-03,53,False
2017-11-04,0,False
2017-11-05,0,False
2017-11-06,17,False
2017-11-07,17,False
2017-11-08,34,False
2017-11-09,68,False
2017-11-10,18,False
2017-11-11,19,False
2017-11-12,0,False
2017-11-13,17,False
2017-11-14,67,False
2017-11-15,17,False
2017-11-16,17,False
2017-11-17,52,False
2017-11-18,0,False
2017-11-19,0,False
2017-11-20,67,False
2017-11-21,0,False
2017-11-22,51,False
2017-11-23,35,False
2017-11-24,0,False
2017-11-25,0,False
2017-11-26,19,False
2017-11-27,16,False
2017-11-28,33,False
2017-11-29,0,False
2017-11-30,17,False
2017-12-01,17,False
2017-12-02,0,False
2017-12-03,0,False
2017-12-04,17,False
2017-12-05,33,False
2017-12-06,34,False
2017-12-07,17,False
2017-12-08,53,False
2017-12-09,20,False
2017-12-10,19,False
2017-12-11,0,False
2017-12-12,100,False
2017-12-13,33,False
2017-12-14,34,False
2017-12-15,36,False
2017-12-16,0,False
2017-12-17,0,False
2017-12-18,17,False
2017-12-19,0,False
2017-12-20,17,False
2017-12-21,0,False
2017-12-22,0,False
2017-12-23,20,False
2017-12-24,43,False
2017-12-25,0,False
2017-12-26,19,False
2017-12-27,0,False
2017-12-28,18,False
