date,Citrix Systems,isPartial
2013-06-29,13,False
2013-06-30,38,False
2013-07-01,21,False
2013-07-02,10,False
2013-07-03,10,False
2013-07-04,11,False
2013-07-05,34,False
2013-07-06,0,False
2013-07-07,13,False
2013-07-08,42,False
2013-07-09,31,False
2013-07-10,42,False
2013-07-11,0,False
2013-07-12,11,False
2013-07-13,0,False
2013-07-14,0,False
2013-07-15,21,False
2013-07-16,31,False
2013-07-17,32,False
2013-07-18,32,False
2013-07-19,33,False
2013-07-20,13,False
2013-07-21,0,False
2013-07-22,52,False
2013-07-23,0,False
2013-07-24,32,False
2013-07-25,43,False
2013-07-26,22,False
2013-07-27,26,False
2013-07-28,25,False
2013-07-29,10,False
2013-07-30,0,False
2013-07-31,21,False
2013-08-01,11,False
2013-08-02,0,False
2013-08-03,13,False
2013-08-04,0,False
2013-08-05,11,False
2013-08-06,0,False
2013-08-07,11,False
2013-08-08,22,False
2013-08-09,11,False
2013-08-10,0,False
2013-08-11,26,False
2013-08-12,52,False
2013-08-13,10,False
2013-08-14,42,False
2013-08-15,11,False
2013-08-16,22,False
2013-08-17,0,False
2013-08-18,12,False
2013-08-19,10,False
2013-08-20,10,False
2013-08-21,10,False
2013-08-22,10,False
2013-08-23,22,False
2013-08-24,12,False
2013-08-25,12,False
2013-08-26,10,False
2013-08-27,0,False
2013-08-28,30,False
2013-08-29,10,False
2013-08-30,0,False
2013-08-31,12,False
2013-09-01,12,False
2013-09-02,0,False
2013-09-03,30,False
2013-09-04,20,False
2013-09-05,20,False
2013-09-06,10,False
2013-09-07,0,False
2013-09-08,0,False
2013-09-09,10,False
2013-09-10,10,False
2013-09-11,39,False
2013-09-12,10,False
2013-09-13,21,False
2013-09-14,12,False
2013-09-15,23,False
2013-09-16,10,False
2013-09-17,10,False
2013-09-18,29,False
2013-09-19,10,False
2013-09-20,31,False
2013-09-21,23,False
2013-09-22,0,False
2013-09-23,29,False
2013-09-24,10,False
2013-09-25,29,False
2013-09-26,70,False
2013-09-27,52,False
2013-09-28,12,False
2013-09-29,23,False
2013-09-30,0,False
2013-10-01,29,False
2013-10-02,10,False
2013-10-03,30,False
2013-10-04,20,False
2013-10-05,0,False
2013-10-06,0,False
2013-10-07,10,False
2013-10-08,38,False
2013-10-09,20,False
2013-10-10,100,False
2013-10-11,31,False
2013-10-12,12,False
2013-10-13,0,False
2013-10-14,0,False
2013-10-15,39,False
2013-10-16,40,False
2013-10-17,40,False
2013-10-18,10,False
2013-10-19,0,False
2013-10-20,0,False
2013-10-21,9,False
2013-10-22,19,False
2013-10-23,19,False
2013-10-24,19,False
2013-10-25,0,False
2013-10-26,12,False
2013-10-27,11,False
2013-10-28,19,False
2013-10-29,38,False
2013-10-30,19,False
2013-10-31,0,False
2013-11-01,0,False
2013-11-02,0,False
2013-11-03,0,False
2013-11-04,10,False
2013-11-05,19,False
2013-11-06,19,False
2013-11-07,29,False
2013-11-08,30,False
2013-11-09,12,False
2013-11-10,11,False
2013-11-11,19,False
2013-11-12,9,False
2013-11-13,10,False
2013-11-14,19,False
2013-11-15,20,False
2013-11-16,0,False
2013-11-17,11,False
2013-11-18,57,False
2013-11-19,57,False
2013-11-20,9,False
2013-11-21,29,False
2013-11-22,29,False
2013-11-23,11,False
2013-11-24,11,False
2013-11-25,28,False
2013-11-26,9,False
2013-11-27,0,False
2013-11-28,20,False
2013-11-29,10,False
2013-11-30,11,False
2013-12-01,11,False
2013-12-02,27,False
2013-12-03,28,False
2013-12-04,28,False
2013-12-05,0,False
2013-12-06,20,False
2013-12-07,11,False
2013-12-08,11,False
2013-12-09,28,False
2013-12-10,37,False
2013-12-11,38,False
2013-12-12,29,False
2013-12-13,0,False
2013-12-14,0,False
2013-12-15,34,False
2013-12-16,10,False
2013-12-17,10,False
2013-12-18,10,False
2013-12-19,10,False
2013-12-20,53,False
2013-12-21,0,False
2013-12-22,12,False
2013-12-23,0,False
2013-12-24,12,False
2013-12-25,0,False
2013-12-26,0,False
2013-12-27,32,False
2013-12-28,0,False
2013-12-29,11,False
2013-12-30,21,False
2013-12-31,11,False
2014-01-01,12,False
2014-01-02,0,False
2014-01-03,0,False
2014-01-04,22,False
2014-01-05,0,False
2014-01-06,9,False
2014-01-07,0,False
2014-01-08,0,False
2014-01-09,9,False
2014-01-10,19,False
2014-01-11,0,False
2014-01-12,11,False
2014-01-13,9,False
2014-01-14,9,False
2014-01-15,27,False
2014-01-16,37,False
2014-01-17,10,False
2014-01-18,11,False
2014-01-19,21,False
2014-01-20,27,False
2014-01-21,9,False
2014-01-22,9,False
2014-01-23,27,False
2014-01-24,0,False
2014-01-25,11,False
2014-01-26,0,False
2014-01-27,27,False
2014-01-28,27,False
2014-01-29,54,False
2014-01-30,9,False
2014-01-31,9,False
2014-02-01,21,False
2014-02-02,10,False
2014-02-03,18,False
2014-02-04,18,False
2014-02-05,18,False
2014-02-06,0,False
2014-02-07,10,False
2014-02-08,0,False
2014-02-09,31,False
2014-02-10,35,False
2014-02-11,36,False
2014-02-12,9,False
2014-02-13,27,False
2014-02-14,0,False
2014-02-15,11,False
2014-02-16,0,False
2014-02-17,18,False
2014-02-18,18,False
2014-02-19,54,False
2014-02-20,27,False
2014-02-21,9,False
2014-02-22,11,False
2014-02-23,0,False
2014-02-24,0,False
2014-02-25,9,False
2014-02-26,36,False
2014-02-27,27,False
2014-02-28,9,False
2014-03-01,11,False
2014-03-02,0,False
2014-03-03,9,False
2014-03-04,27,False
2014-03-05,9,False
2014-03-06,18,False
2014-03-07,19,False
2014-03-08,11,False
2014-03-09,0,False
2014-03-10,9,False
2014-03-11,18,False
2014-03-12,27,False
2014-03-13,27,False
2014-03-14,47,False
2014-03-15,11,False
2014-03-16,10,False
