date,Citrix Systems,isPartial
2012-06-04,0,False
2012-06-05,35,False
2012-06-06,47,False
2012-06-07,61,False
2012-06-08,38,False
2012-06-09,15,False
2012-06-10,15,False
2012-06-11,35,False
2012-06-12,0,False
2012-06-13,24,False
2012-06-14,0,False
2012-06-15,0,False
2012-06-16,15,False
2012-06-17,0,False
2012-06-18,35,False
2012-06-19,47,False
2012-06-20,12,False
2012-06-21,36,False
2012-06-22,25,False
2012-06-23,15,False
2012-06-24,15,False
2012-06-25,12,False
2012-06-26,82,False
2012-06-27,61,False
2012-06-28,48,False
2012-06-29,38,False
2012-06-30,30,False
2012-07-01,0,False
2012-07-02,48,False
2012-07-03,24,False
2012-07-04,0,False
2012-07-05,49,False
2012-07-06,0,False
2012-07-07,0,False
2012-07-08,30,False
2012-07-09,12,False
2012-07-10,47,False
2012-07-11,48,False
2012-07-12,12,False
2012-07-13,25,False
2012-07-14,30,False
2012-07-15,30,False
2012-07-16,12,False
2012-07-17,36,False
2012-07-18,36,False
2012-07-19,12,False
2012-07-20,39,False
2012-07-21,15,False
2012-07-22,0,False
2012-07-23,24,False
2012-07-24,24,False
2012-07-25,24,False
2012-07-26,49,False
2012-07-27,38,False
2012-07-28,30,False
2012-07-29,30,False
2012-07-30,48,False
2012-07-31,48,False
2012-08-01,24,False
2012-08-02,0,False
2012-08-03,26,False
2012-08-04,15,False
2012-08-05,0,False
2012-08-06,12,False
2012-08-07,24,False
2012-08-08,12,False
2012-08-09,12,False
2012-08-10,26,False
2012-08-11,0,False
2012-08-12,30,False
2012-08-13,36,False
2012-08-14,36,False
2012-08-15,38,False
2012-08-16,12,False
2012-08-17,13,False
2012-08-18,15,False
2012-08-19,0,False
2012-08-20,37,False
2012-08-21,12,False
2012-08-22,24,False
2012-08-23,24,False
2012-08-24,38,False
2012-08-25,0,False
2012-08-26,0,False
2012-08-27,35,False
2012-08-28,58,False
2012-08-29,23,False
2012-08-30,12,False
2012-08-31,12,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,12,False
2012-09-04,23,False
2012-09-05,35,False
2012-09-06,24,False
2012-09-07,62,False
2012-09-08,0,False
2012-09-09,14,False
2012-09-10,23,False
2012-09-11,58,False
2012-09-12,35,False
2012-09-13,0,False
2012-09-14,12,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,12,False
2012-09-18,33,False
2012-09-19,12,False
2012-09-20,23,False
2012-09-21,24,False
2012-09-22,0,False
2012-09-23,14,False
2012-09-24,45,False
2012-09-25,45,False
2012-09-26,34,False
2012-09-27,35,False
2012-09-28,12,False
2012-09-29,28,False
2012-09-30,0,False
2012-10-01,23,False
2012-10-02,34,False
2012-10-03,34,False
2012-10-04,45,False
2012-10-05,0,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,0,False
2012-10-09,33,False
