date,Citrix Systems,isPartial
2017-01-19,20,False
2017-01-20,20,False
2017-01-21,22,False
2017-01-22,22,False
2017-01-23,19,False
2017-01-24,19,False
2017-01-25,20,False
2017-01-26,0,False
2017-01-27,0,False
2017-01-28,0,False
2017-01-29,22,False
2017-01-30,38,False
2017-01-31,39,False
2017-02-01,94,False
2017-02-02,58,False
2017-02-03,20,False
2017-02-04,22,False
2017-02-05,22,False
2017-02-06,56,False
2017-02-07,76,False
2017-02-08,58,False
2017-02-09,0,False
2017-02-10,40,False
2017-02-11,0,False
2017-02-12,0,False
2017-02-13,96,False
2017-02-14,57,False
2017-02-15,20,False
2017-02-16,38,False
2017-02-17,19,False
2017-02-18,0,False
2017-02-19,22,False
2017-02-20,19,False
2017-02-21,38,False
2017-02-22,19,False
2017-02-23,20,False
2017-02-24,0,False
2017-02-25,45,False
2017-02-26,22,False
2017-02-27,56,False
2017-02-28,0,False
2017-03-01,0,False
2017-03-02,0,False
2017-03-03,39,False
2017-03-04,0,False
2017-03-05,64,False
2017-03-06,56,False
2017-03-07,18,False
2017-03-08,19,False
2017-03-09,38,False
2017-03-10,59,False
2017-03-11,44,False
2017-03-12,41,False
2017-03-13,53,False
2017-03-14,76,False
2017-03-15,76,False
2017-03-16,19,False
2017-03-17,0,False
2017-03-18,22,False
2017-03-19,21,False
2017-03-20,38,False
2017-03-21,19,False
2017-03-22,38,False
2017-03-23,19,False
2017-03-24,59,False
2017-03-25,22,False
2017-03-26,0,False
2017-03-27,38,False
2017-03-28,38,False
2017-03-29,39,False
2017-03-30,39,False
2017-03-31,0,False
2017-04-01,0,False
2017-04-02,0,False
2017-04-03,0,False
2017-04-04,38,False
2017-04-05,57,False
2017-04-06,0,False
2017-04-07,59,False
2017-04-08,0,False
2017-04-09,0,False
2017-04-10,39,False
2017-04-11,39,False
2017-04-12,58,False
2017-04-13,41,False
2017-04-14,0,False
2017-04-15,0,False
2017-04-16,23,False
2017-04-17,40,False
2017-04-18,19,False
2017-04-19,38,False
2017-04-20,98,False
2017-04-21,0,False
2017-04-22,0,False
2017-04-23,43,False
2017-04-24,57,False
2017-04-25,19,False
2017-04-26,38,False
2017-04-27,0,False
2017-04-28,100,False
2017-04-29,0,False
2017-04-30,0,False
2017-05-01,20,False
2017-05-02,0,False
2017-05-03,38,False
2017-05-04,19,False
2017-05-05,80,False
2017-05-06,22,False
2017-05-07,0,False
2017-05-08,38,False
2017-05-09,76,False
2017-05-10,57,False
2017-05-11,0,False
2017-05-12,20,False
2017-05-13,0,False
2017-05-14,23,False
2017-05-15,20,False
2017-05-16,0,False
2017-05-17,41,False
2017-05-18,41,False
2017-05-19,43,False
2017-05-20,24,False
2017-05-21,0,False
2017-05-22,20,False
2017-05-23,40,False
2017-05-24,0,False
2017-05-25,21,False
2017-05-26,66,False
2017-05-27,0,False
2017-05-28,0,False
2017-05-29,0,False
2017-05-30,0,False
2017-05-31,20,False
2017-06-01,62,False
2017-06-02,43,False
2017-06-03,0,False
2017-06-04,0,False
2017-06-05,20,False
2017-06-06,20,False
2017-06-07,60,False
2017-06-08,60,False
2017-06-09,21,False
2017-06-10,0,False
2017-06-11,24,False
2017-06-12,0,False
2017-06-13,0,False
2017-06-14,0,False
2017-06-15,41,False
2017-06-16,21,False
2017-06-17,74,False
2017-06-18,0,False
2017-06-19,20,False
2017-06-20,20,False
2017-06-21,19,False
2017-06-22,20,False
2017-06-23,41,False
2017-06-24,0,False
2017-06-25,0,False
2017-06-26,21,False
2017-06-27,0,False
2017-06-28,21,False
2017-06-29,42,False
2017-06-30,0,False
2017-07-01,0,False
2017-07-02,0,False
2017-07-03,64,False
2017-07-04,21,False
2017-07-05,21,False
2017-07-06,42,False
2017-07-07,22,False
2017-07-08,0,False
2017-07-09,0,False
2017-07-10,41,False
2017-07-11,62,False
2017-07-12,62,False
2017-07-13,21,False
2017-07-14,43,False
2017-07-15,24,False
2017-07-16,24,False
2017-07-17,0,False
2017-07-18,42,False
2017-07-19,0,False
2017-07-20,0,False
2017-07-21,0,False
2017-07-22,24,False
2017-07-23,24,False
2017-07-24,61,False
2017-07-25,0,False
2017-07-26,0,False
2017-07-27,62,False
2017-07-28,42,False
2017-07-29,24,False
2017-07-30,0,False
2017-07-31,0,False
2017-08-01,39,False
2017-08-02,19,False
2017-08-03,100,False
2017-08-04,21,False
2017-08-05,24,False
2017-08-06,23,False
2017-08-07,0,False
2017-08-08,19,False
2017-08-09,20,False
2017-08-10,20,False
2017-08-11,0,False
2017-08-12,23,False
2017-08-13,23,False
2017-08-14,0,False
2017-08-15,0,False
2017-08-16,0,False
2017-08-17,0,False
2017-08-18,41,False
2017-08-19,0,False
2017-08-20,0,False
2017-08-21,20,False
2017-08-22,59,False
2017-08-23,20,False
2017-08-24,0,False
2017-08-25,21,False
2017-08-26,23,False
2017-08-27,0,False
2017-08-28,60,False
2017-08-29,20,False
2017-08-30,20,False
2017-08-31,20,False
2017-09-01,0,False
2017-09-02,0,False
2017-09-03,23,False
2017-09-04,41,False
2017-09-05,39,False
2017-09-06,19,False
2017-09-07,20,False
2017-09-08,0,False
2017-09-09,22,False
2017-09-10,0,False
2017-09-11,0,False
2017-09-12,0,False
2017-09-13,59,False
2017-09-14,20,False
2017-09-15,40,False
2017-09-16,0,False
2017-09-17,22,False
2017-09-18,19,False
2017-09-19,19,False
2017-09-20,78,False
2017-09-21,20,False
2017-09-22,62,False
2017-09-23,22,False
2017-09-24,0,False
2017-09-25,58,False
2017-09-26,0,False
2017-09-27,39,False
2017-09-28,20,False
2017-09-29,21,False
2017-09-30,46,False
2017-10-01,0,False
2017-10-02,19,False
2017-10-03,20,False
2017-10-04,58,False
2017-10-05,58,False
2017-10-06,20,False
