date,Marriott,isPartial
2015-11-20,69,False
2015-11-21,60,False
2015-11-22,56,False
2015-11-23,62,False
2015-11-24,61,False
2015-11-25,56,False
2015-11-26,47,False
2015-11-27,52,False
2015-11-28,53,False
2015-11-29,50,False
2015-11-30,68,False
2015-12-01,67,False
2015-12-02,63,False
2015-12-03,67,False
2015-12-04,64,False
2015-12-05,55,False
2015-12-06,56,False
2015-12-07,70,False
2015-12-08,66,False
2015-12-09,68,False
2015-12-10,61,False
2015-12-11,68,False
2015-12-12,59,False
2015-12-13,55,False
2015-12-14,65,False
2015-12-15,62,False
2015-12-16,61,False
2015-12-17,61,False
2015-12-18,62,False
2015-12-19,60,False
2015-12-20,53,False
2015-12-21,58,False
2015-12-22,59,False
2015-12-23,57,False
2015-12-24,52,False
2015-12-25,47,False
2015-12-26,59,False
