date,Marriott,isPartial
2013-10-14,70,False
2013-10-15,76,False
2013-10-16,75,False
2013-10-17,74,False
2013-10-18,74,False
2013-10-19,65,False
2013-10-20,59,False
2013-10-21,76,False
2013-10-22,72,False
2013-10-23,73,False
2013-10-24,70,False
2013-10-25,71,False
2013-10-26,59,False
2013-10-27,56,False
2013-10-28,72,False
2013-10-29,68,False
2013-10-30,68,False
2013-10-31,67,False
2013-11-01,67,False
2013-11-02,62,False
2013-11-03,57,False
2013-11-04,77,False
2013-11-05,78,False
2013-11-06,76,False
2013-11-07,74,False
2013-11-08,75,False
2013-11-09,65,False
2013-11-10,58,False
2013-11-11,72,False
2013-11-12,77,False
2013-11-13,71,False
2013-11-14,73,False
2013-11-15,74,False
2013-11-16,60,False
2013-11-17,54,False
2013-11-18,72,False
2013-11-19,70,False
2013-11-20,66,False
2013-11-21,64,False
2013-11-22,65,False
2013-11-23,53,False
2013-11-24,51,False
2013-11-25,60,False
2013-11-26,63,False
2013-11-27,58,False
2013-11-28,46,False
2013-11-29,51,False
2013-11-30,49,False
2013-12-01,49,False
2013-12-02,67,False
2013-12-03,66,False
2013-12-04,67,False
2013-12-05,61,False
2013-12-06,65,False
2013-12-07,59,False
2013-12-08,55,False
2013-12-09,65,False
2013-12-10,64,False
2013-12-11,65,False
2013-12-12,61,False
2013-12-13,60,False
2013-12-14,56,False
2013-12-15,53,False
2013-12-16,61,False
2013-12-17,59,False
2013-12-18,58,False
2013-12-19,59,False
2013-12-20,58,False
2013-12-21,55,False
2013-12-22,49,False
2013-12-23,59,False
2013-12-24,53,False
2013-12-25,48,False
2013-12-26,62,False
2013-12-27,72,False
2013-12-28,69,False
2013-12-29,65,False
2013-12-30,76,False
2013-12-31,79,False
2014-01-01,62,False
2014-01-02,73,False
2014-01-03,71,False
2014-01-04,60,False
2014-01-05,63,False
2014-01-06,76,False
2014-01-07,78,False
2014-01-08,77,False
2014-01-09,78,False
2014-01-10,78,False
2014-01-11,66,False
2014-01-12,64,False
2014-01-13,79,False
2014-01-14,80,False
2014-01-15,78,False
2014-01-16,74,False
2014-01-17,74,False
2014-01-18,71,False
2014-01-19,65,False
2014-01-20,74,False
2014-01-21,80,False
2014-01-22,79,False
2014-01-23,73,False
2014-01-24,76,False
2014-01-25,66,False
2014-01-26,63,False
2014-01-27,74,False
2014-01-28,75,False
2014-01-29,74,False
2014-01-30,69,False
2014-01-31,71,False
2014-02-01,60,False
2014-02-02,61,False
2014-02-03,76,False
2014-02-04,78,False
2014-02-05,74,False
2014-02-06,73,False
2014-02-07,72,False
2014-02-08,65,False
2014-02-09,67,False
2014-02-10,78,False
2014-02-11,79,False
2014-02-12,76,False
2014-02-13,76,False
2014-02-14,77,False
2014-02-15,71,False
2014-02-16,66,False
2014-02-17,77,False
2014-02-18,78,False
2014-02-19,72,False
2014-02-20,76,False
2014-02-21,77,False
2014-02-22,67,False
2014-02-23,66,False
2014-02-24,78,False
2014-02-25,79,False
2014-02-26,74,False
2014-02-27,77,False
2014-02-28,77,False
2014-03-01,71,False
2014-03-02,71,False
2014-03-03,80,False
2014-03-04,78,False
2014-03-05,79,False
2014-03-06,78,False
2014-03-07,85,False
2014-03-08,70,False
2014-03-09,70,False
2014-03-10,79,False
2014-03-11,78,False
2014-03-12,78,False
2014-03-13,76,False
2014-03-14,80,False
2014-03-15,67,False
2014-03-16,69,False
