date,Marriott,isPartial
2017-10-06,66,False
2017-10-07,61,False
2017-10-08,55,False
2017-10-09,64,False
2017-10-10,77,False
2017-10-11,66,False
2017-10-12,66,False
2017-10-13,100,False
2017-10-14,57,False
2017-10-15,56,False
2017-10-16,67,False
2017-10-17,66,False
2017-10-18,64,False
2017-10-19,69,False
2017-10-20,64,False
2017-10-21,56,False
2017-10-22,53,False
2017-10-23,65,False
2017-10-24,66,False
2017-10-25,62,False
2017-10-26,64,False
2017-10-27,62,False
2017-10-28,55,False
2017-10-29,52,False
2017-10-30,62,False
2017-10-31,59,False
2017-11-01,60,False
2017-11-02,63,False
2017-11-03,69,False
2017-11-04,57,False
2017-11-05,55,False
2017-11-06,65,False
2017-11-07,67,False
2017-11-08,67,False
2017-11-09,68,False
2017-11-10,65,False
2017-11-11,58,False
2017-11-12,56,False
2017-11-13,64,False
2017-11-14,65,False
2017-11-15,62,False
2017-11-16,58,False
2017-11-17,63,False
2017-11-18,56,False
2017-11-19,51,False
2017-11-20,59,False
2017-11-21,59,False
2017-11-22,53,False
2017-11-23,44,False
2017-11-24,49,False
2017-11-25,49,False
2017-11-26,47,False
2017-11-27,60,False
2017-11-28,64,False
2017-11-29,57,False
2017-11-30,57,False
2017-12-01,59,False
2017-12-02,51,False
2017-12-03,52,False
2017-12-04,64,False
2017-12-05,60,False
2017-12-06,56,False
2017-12-07,56,False
2017-12-08,63,False
2017-12-09,52,False
2017-12-10,50,False
2017-12-11,55,False
2017-12-12,56,False
2017-12-13,53,False
2017-12-14,55,False
2017-12-15,56,False
2017-12-16,52,False
2017-12-17,48,False
2017-12-18,54,False
2017-12-19,55,False
2017-12-20,57,False
2017-12-21,51,False
2017-12-22,49,False
2017-12-23,49,False
2017-12-24,44,False
2017-12-25,41,False
2017-12-26,56,False
2017-12-27,64,False
2017-12-28,65,False
2017-12-29,65,False
2017-12-30,60,False
2017-12-31,62,False
2018-01-01,55,False
2018-01-02,67,False
2018-01-03,64,False
2018-01-04,69,False
2018-01-05,66,False
2018-01-06,59,False
2018-01-07,56,False
2018-01-08,68,False
2018-01-09,66,False
2018-01-10,63,False
2018-01-11,70,False
2018-01-12,68,False
2018-01-13,60,False
2018-01-14,63,False
2018-01-15,60,False
2018-01-16,67,False
2018-01-17,67,False
2018-01-18,66,False
2018-01-19,64,False
2018-01-20,57,False
2018-01-21,56,False
2018-01-22,65,False
2018-01-23,66,False
2018-01-24,66,False
2018-01-25,67,False
2018-01-26,67,False
2018-01-27,55,False
2018-01-28,58,False
2018-01-29,69,False
2018-01-30,66,False
2018-01-31,61,False
2018-02-01,64,False
2018-02-02,66,False
2018-02-03,57,False
2018-02-04,53,False
2018-02-05,61,False
2018-02-06,66,False
2018-02-07,68,False
2018-02-08,66,False
2018-02-09,65,False
2018-02-10,60,False
2018-02-11,59,False
2018-02-12,69,False
2018-02-13,71,False
2018-02-14,62,False
2018-02-15,61,False
2018-02-16,69,False
2018-02-17,63,False
2018-02-18,59,False
2018-02-19,65,False
2018-02-20,68,False
2018-02-21,69,False
2018-02-22,67,False
2018-02-23,72,False
2018-02-24,65,False
2018-02-25,58,False
2018-02-26,67,False
2018-02-27,68,False
2018-02-28,65,False
2018-03-01,67,False
2018-03-02,71,False
2018-03-03,70,False
2018-03-04,63,False
2018-03-05,69,False
2018-03-06,71,False
2018-03-07,73,False
2018-03-08,69,False
2018-03-09,71,False
2018-03-10,64,False
2018-03-11,63,False
2018-03-12,69,False
2018-03-13,69,False
2018-03-14,67,False
2018-03-15,65,False
2018-03-16,65,False
2018-03-17,61,False
2018-03-18,59,False
2018-03-19,68,False
2018-03-20,69,False
2018-03-21,68,False
2018-03-22,66,False
2018-03-23,67,False
2018-03-24,65,False
2018-03-25,61,False
2018-03-26,67,False
2018-03-27,68,False
2018-03-28,66,False
2018-03-29,67,False
2018-03-30,69,False
2018-03-31,59,False
2018-04-01,55,False
2018-04-02,73,False
2018-04-03,73,False
2018-04-04,75,False
2018-04-05,72,False
2018-04-06,72,False
2018-04-07,62,False
2018-04-08,61,False
2018-04-09,71,False
2018-04-10,70,False
2018-04-11,65,False
2018-04-12,68,False
2018-04-13,68,False
2018-04-14,60,False
2018-04-15,63,False
2018-04-16,71,False
2018-04-17,75,False
2018-04-18,69,False
2018-04-19,71,False
2018-04-20,68,False
2018-04-21,58,False
2018-04-22,59,False
2018-04-23,70,False
2018-04-24,69,False
2018-04-25,66,False
2018-04-26,64,False
2018-04-27,68,False
2018-04-28,65,False
2018-04-29,58,False
2018-04-30,67,False
2018-05-01,70,False
2018-05-02,64,False
2018-05-03,65,False
2018-05-04,71,False
2018-05-05,61,False
2018-05-06,58,False
2018-05-07,69,False
2018-05-08,67,False
2018-05-09,69,False
2018-05-10,71,False
2018-05-11,67,False
2018-05-12,60,False
