date,Marriott,isPartial
2012-01-26,77,False
2012-01-27,77,False
2012-01-28,67,False
2012-01-29,61,False
2012-01-30,80,False
2012-01-31,82,False
2012-02-01,78,False
2012-02-02,78,False
2012-02-03,74,False
2012-02-04,66,False
2012-02-05,60,False
2012-02-06,76,False
2012-02-07,81,False
2012-02-08,81,False
2012-02-09,79,False
2012-02-10,86,False
2012-02-11,73,False
2012-02-12,62,False
2012-02-13,78,False
2012-02-14,77,False
2012-02-15,80,False
2012-02-16,84,False
2012-02-17,90,False
2012-02-18,74,False
2012-02-19,67,False
2012-02-20,83,False
2012-02-21,85,False
2012-02-22,83,False
2012-02-23,80,False
2012-02-24,80,False
2012-02-25,69,False
2012-02-26,67,False
2012-02-27,82,False
2012-02-28,80,False
2012-02-29,85,False
2012-03-01,84,False
2012-03-02,83,False
2012-03-03,74,False
2012-03-04,67,False
2012-03-05,88,False
2012-03-06,88,False
2012-03-07,85,False
2012-03-08,80,False
2012-03-09,84,False
2012-03-10,75,False
2012-03-11,73,False
2012-03-12,83,False
2012-03-13,85,False
2012-03-14,81,False
2012-03-15,81,False
2012-03-16,78,False
2012-03-17,72,False
2012-03-18,66,False
2012-03-19,84,False
2012-03-20,82,False
2012-03-21,85,False
2012-03-22,80,False
2012-03-23,77,False
2012-03-24,69,False
2012-03-25,66,False
2012-03-26,83,False
2012-03-27,84,False
2012-03-28,83,False
2012-03-29,85,False
2012-03-30,79,False
2012-03-31,71,False
2012-04-01,67,False
2012-04-02,86,False
2012-04-03,81,False
2012-04-04,82,False
2012-04-05,87,False
2012-04-06,77,False
2012-04-07,65,False
2012-04-08,64,False
2012-04-09,84,False
2012-04-10,83,False
2012-04-11,84,False
2012-04-12,85,False
2012-04-13,82,False
2012-04-14,71,False
2012-04-15,66,False
2012-04-16,86,False
2012-04-17,84,False
2012-04-18,85,False
2012-04-19,83,False
2012-04-20,85,False
2012-04-21,73,False
2012-04-22,69,False
2012-04-23,86,False
2012-04-24,86,False
