date,Marriott,isPartial
2015-08-18,82,False
2015-08-19,83,False
2015-08-20,76,False
2015-08-21,76,False
2015-08-22,68,False
2015-08-23,67,False
2015-08-24,76,False
2015-08-25,75,False
2015-08-26,75,False
2015-08-27,78,False
2015-08-28,73,False
2015-08-29,65,False
2015-08-30,65,False
2015-08-31,74,False
2015-09-01,77,False
2015-09-02,82,False
2015-09-03,79,False
2015-09-04,79,False
2015-09-05,71,False
2015-09-06,61,False
2015-09-07,65,False
2015-09-08,78,False
2015-09-09,76,False
2015-09-10,78,False
2015-09-11,77,False
2015-09-12,66,False
2015-09-13,58,False
2015-09-14,79,False
2015-09-15,75,False
2015-09-16,81,False
2015-09-17,73,False
2015-09-18,77,False
2015-09-19,65,False
2015-09-20,60,False
2015-09-21,79,False
2015-09-22,79,False
2015-09-23,74,False
2015-09-24,74,False
2015-09-25,78,False
2015-09-26,64,False
2015-09-27,59,False
2015-09-28,76,False
2015-09-29,78,False
2015-09-30,73,False
2015-10-01,72,False
2015-10-02,78,False
2015-10-03,65,False
2015-10-04,61,False
2015-10-05,80,False
2015-10-06,80,False
2015-10-07,82,False
2015-10-08,76,False
2015-10-09,75,False
2015-10-10,66,False
2015-10-11,62,False
2015-10-12,76,False
2015-10-13,75,False
2015-10-14,77,False
2015-10-15,74,False
2015-10-16,77,False
2015-10-17,64,False
2015-10-18,59,False
2015-10-19,76,False
2015-10-20,72,False
2015-10-21,74,False
2015-10-22,76,False
2015-10-23,71,False
2015-10-24,60,False
2015-10-25,60,False
2015-10-26,73,False
2015-10-27,75,False
2015-10-28,74,False
2015-10-29,68,False
2015-10-30,68,False
2015-10-31,57,False
2015-11-01,53,False
2015-11-02,75,False
2015-11-03,75,False
2015-11-04,73,False
2015-11-05,72,False
2015-11-06,75,False
2015-11-07,65,False
2015-11-08,60,False
2015-11-09,72,False
2015-11-10,71,False
2015-11-11,70,False
2015-11-12,70,False
2015-11-13,72,False
2015-11-14,58,False
2015-11-15,53,False
2015-11-16,100,False
2015-11-17,86,False
2015-11-18,77,False
2015-11-19,73,False
2015-11-20,67,False
2015-11-21,62,False
2015-11-22,55,False
2015-11-23,65,False
