date,Marriott,isPartial
2017-01-19,77,False
2017-01-20,73,False
2017-01-21,66,False
2017-01-22,66,False
2017-01-23,79,False
2017-01-24,82,False
2017-01-25,75,False
2017-01-26,72,False
2017-01-27,76,False
2017-01-28,70,False
2017-01-29,66,False
2017-01-30,75,False
2017-01-31,77,False
2017-02-01,77,False
2017-02-02,76,False
2017-02-03,78,False
2017-02-04,71,False
2017-02-05,61,False
2017-02-06,72,False
2017-02-07,83,False
2017-02-08,76,False
2017-02-09,78,False
2017-02-10,77,False
2017-02-11,72,False
2017-02-12,71,False
2017-02-13,77,False
2017-02-14,77,False
2017-02-15,82,False
2017-02-16,79,False
2017-02-17,80,False
2017-02-18,79,False
2017-02-19,69,False
2017-02-20,77,False
2017-02-21,80,False
2017-02-22,79,False
2017-02-23,80,False
2017-02-24,82,False
2017-02-25,77,False
2017-02-26,73,False
2017-02-27,79,False
2017-02-28,83,False
2017-03-01,80,False
2017-03-02,80,False
2017-03-03,81,False
2017-03-04,75,False
2017-03-05,74,False
2017-03-06,87,False
2017-03-07,84,False
2017-03-08,86,False
2017-03-09,84,False
2017-03-10,87,False
2017-03-11,75,False
2017-03-12,77,False
2017-03-13,82,False
2017-03-14,85,False
2017-03-15,82,False
2017-03-16,80,False
2017-03-17,83,False
2017-03-18,75,False
2017-03-19,72,False
2017-03-20,83,False
2017-03-21,84,False
2017-03-22,79,False
2017-03-23,79,False
2017-03-24,80,False
2017-03-25,73,False
2017-03-26,73,False
2017-03-27,82,False
2017-03-28,83,False
2017-03-29,83,False
2017-03-30,80,False
2017-03-31,84,False
2017-04-01,73,False
2017-04-02,76,False
2017-04-03,84,False
2017-04-04,83,False
2017-04-05,78,False
2017-04-06,84,False
2017-04-07,81,False
2017-04-08,74,False
2017-04-09,72,False
2017-04-10,82,False
2017-04-11,84,False
2017-04-12,79,False
2017-04-13,81,False
2017-04-14,77,False
2017-04-15,63,False
2017-04-16,61,False
2017-04-17,86,False
2017-04-18,83,False
2017-04-19,82,False
2017-04-20,82,False
2017-04-21,82,False
2017-04-22,73,False
2017-04-23,69,False
2017-04-24,85,False
2017-04-25,82,False
2017-04-26,77,False
2017-04-27,79,False
2017-04-28,81,False
2017-04-29,70,False
2017-04-30,71,False
2017-05-01,88,False
2017-05-02,78,False
2017-05-03,82,False
2017-05-04,79,False
2017-05-05,82,False
2017-05-06,72,False
2017-05-07,70,False
2017-05-08,79,False
2017-05-09,86,False
2017-05-10,80,False
2017-05-11,77,False
2017-05-12,82,False
2017-05-13,73,False
2017-05-14,64,False
2017-05-15,83,False
2017-05-16,84,False
2017-05-17,78,False
2017-05-18,82,False
2017-05-19,82,False
2017-05-20,78,False
2017-05-21,72,False
2017-05-22,81,False
2017-05-23,78,False
2017-05-24,78,False
2017-05-25,83,False
2017-05-26,84,False
2017-05-27,76,False
2017-05-28,71,False
2017-05-29,68,False
2017-05-30,83,False
2017-05-31,84,False
2017-06-01,81,False
2017-06-02,83,False
2017-06-03,74,False
2017-06-04,76,False
2017-06-05,89,False
2017-06-06,83,False
2017-06-07,86,False
2017-06-08,82,False
2017-06-09,82,False
2017-06-10,76,False
2017-06-11,77,False
2017-06-12,87,False
2017-06-13,84,False
2017-06-14,88,False
2017-06-15,86,False
2017-06-16,87,False
2017-06-17,78,False
2017-06-18,74,False
2017-06-19,90,False
2017-06-20,94,False
2017-06-21,87,False
2017-06-22,83,False
2017-06-23,90,False
2017-06-24,83,False
2017-06-25,79,False
2017-06-26,90,False
2017-06-27,88,False
2017-06-28,85,False
2017-06-29,85,False
2017-06-30,85,False
2017-07-01,86,False
2017-07-02,82,False
2017-07-03,80,False
2017-07-04,69,False
2017-07-05,93,False
2017-07-06,99,False
2017-07-07,90,False
2017-07-08,80,False
2017-07-09,82,False
2017-07-10,94,False
2017-07-11,88,False
2017-07-12,94,False
2017-07-13,89,False
2017-07-14,92,False
2017-07-15,84,False
2017-07-16,81,False
2017-07-17,90,False
2017-07-18,93,False
2017-07-19,91,False
2017-07-20,83,False
2017-07-21,89,False
2017-07-22,87,False
2017-07-23,79,False
2017-07-24,93,False
2017-07-25,94,False
2017-07-26,100,False
2017-07-27,91,False
2017-07-28,92,False
2017-07-29,81,False
2017-07-30,81,False
2017-07-31,91,False
2017-08-01,90,False
2017-08-02,92,False
2017-08-03,91,False
2017-08-04,89,False
2017-08-05,85,False
2017-08-06,77,False
2017-08-07,92,False
2017-08-08,87,False
2017-08-09,89,False
2017-08-10,85,False
2017-08-11,87,False
2017-08-12,77,False
2017-08-13,74,False
2017-08-14,86,False
2017-08-15,86,False
2017-08-16,85,False
2017-08-17,85,False
2017-08-18,87,False
2017-08-19,76,False
2017-08-20,70,False
2017-08-21,83,False
2017-08-22,84,False
2017-08-23,80,False
2017-08-24,83,False
2017-08-25,82,False
2017-08-26,71,False
2017-08-27,66,False
2017-08-28,81,False
2017-08-29,80,False
2017-08-30,78,False
2017-08-31,78,False
2017-09-01,83,False
2017-09-02,75,False
2017-09-03,72,False
2017-09-04,71,False
2017-09-05,84,False
2017-09-06,86,False
2017-09-07,92,False
2017-09-08,85,False
2017-09-09,74,False
2017-09-10,67,False
2017-09-11,84,False
2017-09-12,91,False
2017-09-13,91,False
2017-09-14,84,False
2017-09-15,85,False
2017-09-16,71,False
2017-09-17,67,False
2017-09-18,86,False
2017-09-19,86,False
2017-09-20,83,False
2017-09-21,78,False
2017-09-22,84,False
2017-09-23,73,False
2017-09-24,66,False
2017-09-25,87,False
2017-09-26,82,False
2017-09-27,78,False
2017-09-28,81,False
2017-09-29,80,False
2017-09-30,71,False
2017-10-01,67,False
2017-10-02,78,False
2017-10-03,82,False
2017-10-04,81,False
2017-10-05,83,False
2017-10-06,81,False
