date,Marriott,isPartial
2012-10-12,87,False
2012-10-13,85,False
2012-10-14,76,False
2012-10-15,96,False
2012-10-16,90,False
2012-10-17,89,False
2012-10-18,85,False
2012-10-19,86,False
2012-10-20,77,False
2012-10-21,70,False
2012-10-22,94,False
2012-10-23,87,False
2012-10-24,82,False
2012-10-25,88,False
2012-10-26,83,False
2012-10-27,75,False
2012-10-28,65,False
2012-10-29,75,False
2012-10-30,82,False
2012-10-31,82,False
2012-11-01,85,False
2012-11-02,89,False
2012-11-03,74,False
2012-11-04,68,False
2012-11-05,83,False
2012-11-06,80,False
2012-11-07,80,False
2012-11-08,84,False
2012-11-09,83,False
2012-11-10,70,False
2012-11-11,67,False
2012-11-12,83,False
2012-11-13,82,False
2012-11-14,86,False
2012-11-15,80,False
2012-11-16,77,False
2012-11-17,67,False
2012-11-18,60,False
2012-11-19,75,False
2012-11-20,73,False
2012-11-21,72,False
2012-11-22,55,False
2012-11-23,57,False
2012-11-24,57,False
2012-11-25,61,False
2012-11-26,77,False
2012-11-27,79,False
2012-11-28,78,False
2012-11-29,76,False
2012-11-30,77,False
2012-12-01,65,False
2012-12-02,63,False
2012-12-03,82,False
2012-12-04,77,False
2012-12-05,80,False
2012-12-06,75,False
2012-12-07,75,False
2012-12-08,67,False
2012-12-09,60,False
2012-12-10,76,False
2012-12-11,71,False
2012-12-12,70,False
2012-12-13,69,False
2012-12-14,70,False
2012-12-15,59,False
2012-12-16,55,False
2012-12-17,67,False
2012-12-18,68,False
2012-12-19,69,False
2012-12-20,65,False
2012-12-21,64,False
2012-12-22,58,False
2012-12-23,56,False
2012-12-24,57,False
2012-12-25,52,False
2012-12-26,75,False
2012-12-27,85,False
2012-12-28,84,False
2012-12-29,78,False
2012-12-30,71,False
2012-12-31,88,False
2013-01-01,77,False
2013-01-02,87,False
2013-01-03,90,False
2013-01-04,91,False
2013-01-05,72,False
2013-01-06,72,False
2013-01-07,89,False
2013-01-08,94,False
2013-01-09,90,False
2013-01-10,88,False
2013-01-11,95,False
2013-01-12,78,False
2013-01-13,70,False
2013-01-14,91,False
2013-01-15,89,False
2013-01-16,88,False
2013-01-17,89,False
2013-01-18,86,False
2013-01-19,81,False
2013-01-20,74,False
2013-01-21,83,False
2013-01-22,86,False
2013-01-23,90,False
2013-01-24,84,False
2013-01-25,80,False
2013-01-26,75,False
2013-01-27,77,False
2013-01-28,86,False
2013-01-29,89,False
2013-01-30,87,False
2013-01-31,85,False
2013-02-01,83,False
2013-02-02,71,False
2013-02-03,67,False
2013-02-04,83,False
2013-02-05,92,False
2013-02-06,92,False
2013-02-07,93,False
2013-02-08,88,False
2013-02-09,77,False
2013-02-10,77,False
2013-02-11,96,False
2013-02-12,93,False
2013-02-13,94,False
2013-02-14,84,False
2013-02-15,95,False
2013-02-16,86,False
2013-02-17,81,False
2013-02-18,86,False
2013-02-19,90,False
2013-02-20,95,False
2013-02-21,88,False
2013-02-22,88,False
2013-02-23,82,False
2013-02-24,77,False
2013-02-25,90,False
2013-02-26,94,False
2013-02-27,91,False
2013-02-28,95,False
2013-03-01,91,False
2013-03-02,84,False
2013-03-03,82,False
2013-03-04,94,False
2013-03-05,97,False
2013-03-06,96,False
