date,Marriott,isPartial
2012-06-04,85,False
2012-06-05,89,False
2012-06-06,86,False
2012-06-07,86,False
2012-06-08,85,False
2012-06-09,71,False
2012-06-10,69,False
2012-06-11,90,False
2012-06-12,88,False
2012-06-13,89,False
2012-06-14,84,False
2012-06-15,88,False
2012-06-16,79,False
2012-06-17,70,False
2012-06-18,92,False
2012-06-19,94,False
2012-06-20,86,False
2012-06-21,92,False
2012-06-22,89,False
2012-06-23,80,False
2012-06-24,79,False
2012-06-25,90,False
2012-06-26,92,False
2012-06-27,91,False
2012-06-28,86,False
2012-06-29,84,False
2012-06-30,82,False
2012-07-01,79,False
2012-07-02,86,False
2012-07-03,82,False
2012-07-04,69,False
2012-07-05,85,False
2012-07-06,90,False
2012-07-07,84,False
2012-07-08,79,False
2012-07-09,93,False
2012-07-10,89,False
2012-07-11,94,False
2012-07-12,90,False
2012-07-13,93,False
2012-07-14,86,False
2012-07-15,82,False
2012-07-16,100,False
2012-07-17,95,False
2012-07-18,90,False
2012-07-19,91,False
2012-07-20,86,False
2012-07-21,77,False
2012-07-22,79,False
2012-07-23,89,False
2012-07-24,88,False
2012-07-25,94,False
2012-07-26,89,False
2012-07-27,92,False
2012-07-28,78,False
2012-07-29,78,False
2012-07-30,93,False
2012-07-31,84,False
2012-08-01,92,False
2012-08-02,88,False
2012-08-03,88,False
2012-08-04,77,False
2012-08-05,77,False
2012-08-06,91,False
2012-08-07,91,False
2012-08-08,87,False
2012-08-09,85,False
2012-08-10,88,False
2012-08-11,74,False
2012-08-12,71,False
2012-08-13,93,False
2012-08-14,86,False
2012-08-15,88,False
2012-08-16,89,False
2012-08-17,83,False
2012-08-18,75,False
2012-08-19,74,False
2012-08-20,87,False
2012-08-21,90,False
2012-08-22,89,False
2012-08-23,78,False
2012-08-24,81,False
2012-08-25,68,False
2012-08-26,63,False
2012-08-27,80,False
2012-08-28,86,False
2012-08-29,82,False
2012-08-30,80,False
2012-08-31,79,False
2012-09-01,72,False
2012-09-02,65,False
2012-09-03,64,False
2012-09-04,85,False
2012-09-05,79,False
2012-09-06,83,False
2012-09-07,78,False
2012-09-08,64,False
2012-09-09,67,False
2012-09-10,86,False
2012-09-11,84,False
2012-09-12,83,False
2012-09-13,84,False
2012-09-14,78,False
2012-09-15,63,False
2012-09-16,62,False
2012-09-17,86,False
2012-09-18,81,False
2012-09-19,77,False
2012-09-20,77,False
2012-09-21,79,False
2012-09-22,65,False
2012-09-23,63,False
2012-09-24,84,False
2012-09-25,82,False
2012-09-26,76,False
2012-09-27,74,False
2012-09-28,76,False
2012-09-29,68,False
2012-09-30,65,False
2012-10-01,81,False
2012-10-02,82,False
2012-10-03,82,False
2012-10-04,79,False
2012-10-05,80,False
2012-10-06,65,False
2012-10-07,64,False
2012-10-08,74,False
2012-10-09,77,False
2012-10-10,80,False
2012-10-11,76,False
2012-10-12,77,False
2012-10-13,66,False
2012-10-14,67,False
2012-10-15,79,False
2012-10-16,81,False
2012-10-17,78,False
2012-10-18,79,False
2012-10-19,84,False
2012-10-20,67,False
2012-10-21,60,False
2012-10-22,77,False
2012-10-23,74,False
2012-10-24,75,False
2012-10-25,71,False
2012-10-26,77,False
2012-10-27,64,False
2012-10-28,56,False
2012-10-29,64,False
2012-10-30,67,False
2012-10-31,71,False
2012-11-01,74,False
2012-11-02,79,False
2012-11-03,65,False
2012-11-04,60,False
2012-11-05,73,False
2012-11-06,70,False
2012-11-07,69,False
2012-11-08,70,False
2012-11-09,76,False
2012-11-10,62,False
2012-11-11,61,False
2012-11-12,71,False
2012-11-13,72,False
2012-11-14,73,False
2012-11-15,72,False
2012-11-16,65,False
2012-11-17,57,False
2012-11-18,55,False
2012-11-19,70,False
2012-11-20,69,False
2012-11-21,61,False
2012-11-22,49,False
2012-11-23,53,False
2012-11-24,53,False
2012-11-25,53,False
2012-11-26,70,False
2012-11-27,71,False
2012-11-28,72,False
2012-11-29,69,False
2012-11-30,64,False
2012-12-01,55,False
2012-12-02,52,False
2012-12-03,69,False
2012-12-04,74,False
2012-12-05,69,False
2012-12-06,71,False
2012-12-07,66,False
2012-12-08,62,False
2012-12-09,48,False
2012-12-10,67,False
2012-12-11,65,False
2012-12-12,62,False
2012-12-13,65,False
2012-12-14,61,False
2012-12-15,51,False
2012-12-16,51,False
2012-12-17,60,False
2012-12-18,63,False
2012-12-19,58,False
2012-12-20,60,False
2012-12-21,61,False
2012-12-22,56,False
2012-12-23,47,False
2012-12-24,47,False
2012-12-25,45,False
2012-12-26,69,False
2012-12-27,70,False
2012-12-28,75,False
2012-12-29,71,False
2012-12-30,64,False
2012-12-31,76,False
2013-01-01,64,False
2013-01-02,76,False
2013-01-03,79,False
2013-01-04,75,False
2013-01-05,69,False
2013-01-06,64,False
2013-01-07,78,False
2013-01-08,80,False
2013-01-09,83,False
2013-01-10,79,False
2013-01-11,78,False
2013-01-12,69,False
2013-01-13,67,False
2013-01-14,79,False
2013-01-15,81,False
2013-01-16,81,False
2013-01-17,76,False
2013-01-18,77,False
2013-01-19,70,False
2013-01-20,63,False
2013-01-21,72,False
2013-01-22,78,False
2013-01-23,77,False
2013-01-24,75,False
2013-01-25,79,False
2013-01-26,66,False
2013-01-27,66,False
2013-01-28,77,False
2013-01-29,78,False
2013-01-30,79,False
2013-01-31,74,False
2013-02-01,69,False
2013-02-02,65,False
2013-02-03,67,False
2013-02-04,74,False
2013-02-05,84,False
2013-02-06,78,False
2013-02-07,73,False
2013-02-08,76,False
2013-02-09,70,False
2013-02-10,73,False
2013-02-11,86,False
2013-02-12,84,False
2013-02-13,79,False
2013-02-14,82,False
2013-02-15,83,False
2013-02-16,75,False
2013-02-17,69,False
2013-02-18,77,False
2013-02-19,79,False
