date,Marriott,isPartial
2011-05-11,82,False
2011-05-12,78,False
2011-05-13,87,False
2011-05-14,67,False
2011-05-15,71,False
2011-05-16,88,False
2011-05-17,87,False
2011-05-18,85,False
2011-05-19,79,False
2011-05-20,78,False
2011-05-21,69,False
2011-05-22,66,False
2011-05-23,88,False
2011-05-24,84,False
2011-05-25,80,False
2011-05-26,79,False
2011-05-27,84,False
2011-05-28,74,False
2011-05-29,58,False
2011-05-30,61,False
2011-05-31,80,False
2011-06-01,91,False
2011-06-02,92,False
2011-06-03,84,False
2011-06-04,72,False
2011-06-05,68,False
2011-06-06,86,False
2011-06-07,91,False
2011-06-08,84,False
2011-06-09,81,False
2011-06-10,81,False
2011-06-11,72,False
2011-06-12,72,False
2011-06-13,88,False
2011-06-14,88,False
2011-06-15,85,False
2011-06-16,82,False
2011-06-17,88,False
2011-06-18,75,False
2011-06-19,72,False
2011-06-20,88,False
2011-06-21,92,False
2011-06-22,90,False
2011-06-23,93,False
2011-06-24,91,False
2011-06-25,79,False
2011-06-26,72,False
2011-06-27,89,False
2011-06-28,85,False
2011-06-29,88,False
2011-06-30,89,False
2011-07-01,84,False
2011-07-02,76,False
2011-07-03,70,False
2011-07-04,63,False
2011-07-05,87,False
2011-07-06,94,False
2011-07-07,94,False
2011-07-08,94,False
2011-07-09,79,False
2011-07-10,87,False
2011-07-11,100,False
2011-07-12,99,False
2011-07-13,90,False
2011-07-14,96,False
2011-07-15,90,False
2011-07-16,80,False
2011-07-17,72,False
2011-07-18,100,False
2011-07-19,94,False
2011-07-20,99,False
2011-07-21,91,False
2011-07-22,94,False
2011-07-23,80,False
2011-07-24,80,False
2011-07-25,95,False
2011-07-26,96,False
2011-07-27,95,False
2011-07-28,87,False
2011-07-29,88,False
2011-07-30,76,False
2011-07-31,76,False
2011-08-01,88,False
2011-08-02,98,False
2011-08-03,91,False
2011-08-04,88,False
2011-08-05,89,False
2011-08-06,77,False
2011-08-07,74,False
2011-08-08,86,False
2011-08-09,85,False
2011-08-10,88,False
2011-08-11,83,False
2011-08-12,84,False
2011-08-13,75,False
