date,Marriott,isPartial
2016-05-04,85,False
2016-05-05,85,False
2016-05-06,86,False
2016-05-07,68,False
2016-05-08,69,False
2016-05-09,82,False
2016-05-10,88,False
2016-05-11,90,False
2016-05-12,89,False
2016-05-13,89,False
2016-05-14,75,False
2016-05-15,81,False
2016-05-16,90,False
2016-05-17,88,False
2016-05-18,84,False
2016-05-19,80,False
2016-05-20,87,False
2016-05-21,82,False
2016-05-22,74,False
2016-05-23,87,False
2016-05-24,83,False
2016-05-25,86,False
2016-05-26,86,False
2016-05-27,83,False
2016-05-28,77,False
2016-05-29,73,False
2016-05-30,75,False
2016-05-31,84,False
2016-06-01,88,False
2016-06-02,88,False
2016-06-03,88,False
2016-06-04,81,False
2016-06-05,72,False
2016-06-06,93,False
2016-06-07,91,False
2016-06-08,91,False
2016-06-09,86,False
2016-06-10,86,False
2016-06-11,80,False
2016-06-12,81,False
2016-06-13,89,False
2016-06-14,83,False
2016-06-15,85,False
2016-06-16,86,False
2016-06-17,89,False
2016-06-18,80,False
2016-06-19,75,False
2016-06-20,90,False
2016-06-21,93,False
2016-06-22,87,False
2016-06-23,90,False
2016-06-24,90,False
2016-06-25,83,False
2016-06-26,79,False
2016-06-27,87,False
2016-06-28,89,False
2016-06-29,88,False
2016-06-30,84,False
2016-07-01,91,False
2016-07-02,81,False
2016-07-03,73,False
2016-07-04,81,False
2016-07-05,96,False
2016-07-06,90,False
2016-07-07,97,False
2016-07-08,96,False
2016-07-09,82,False
2016-07-10,79,False
2016-07-11,97,False
2016-07-12,95,False
2016-07-13,96,False
2016-07-14,89,False
2016-07-15,91,False
2016-07-16,87,False
2016-07-17,82,False
2016-07-18,100,False
2016-07-19,96,False
2016-07-20,88,False
2016-07-21,100,False
2016-07-22,88,False
2016-07-23,92,False
2016-07-24,88,False
2016-07-25,91,False
2016-07-26,90,False
2016-07-27,92,False
2016-07-28,89,False
2016-07-29,95,False
2016-07-30,88,False
2016-07-31,79,False
2016-08-01,91,False
2016-08-02,95,False
2016-08-03,89,False
2016-08-04,90,False
2016-08-05,91,False
2016-08-06,85,False
2016-08-07,78,False
2016-08-08,89,False
2016-08-09,84,False
2016-08-10,83,False
2016-08-11,88,False
2016-08-12,84,False
2016-08-13,76,False
2016-08-14,77,False
2016-08-15,90,False
2016-08-16,87,False
2016-08-17,85,False
2016-08-18,81,False
2016-08-19,81,False
2016-08-20,75,False
2016-08-21,73,False
2016-08-22,88,False
2016-08-23,84,False
2016-08-24,82,False
2016-08-25,80,False
2016-08-26,83,False
2016-08-27,77,False
2016-08-28,71,False
2016-08-29,83,False
2016-08-30,81,False
2016-08-31,80,False
2016-09-01,78,False
2016-09-02,79,False
2016-09-03,79,False
2016-09-04,71,False
2016-09-05,71,False
2016-09-06,81,False
2016-09-07,85,False
2016-09-08,83,False
2016-09-09,82,False
2016-09-10,72,False
2016-09-11,73,False
2016-09-12,89,False
2016-09-13,85,False
2016-09-14,83,False
2016-09-15,78,False
2016-09-16,87,False
2016-09-17,70,False
2016-09-18,68,False
2016-09-19,86,False
2016-09-20,79,False
2016-09-21,86,False
2016-09-22,81,False
2016-09-23,96,False
2016-09-24,84,False
2016-09-25,72,False
2016-09-26,94,False
2016-09-27,82,False
2016-09-28,83,False
2016-09-29,80,False
2016-09-30,79,False
2016-10-01,70,False
2016-10-02,64,False
2016-10-03,80,False
2016-10-04,88,False
2016-10-05,81,False
2016-10-06,85,False
2016-10-07,82,False
2016-10-08,77,False
2016-10-09,69,False
2016-10-10,75,False
2016-10-11,86,False
2016-10-12,79,False
2016-10-13,84,False
2016-10-14,84,False
2016-10-15,73,False
2016-10-16,72,False
2016-10-17,88,False
2016-10-18,81,False
2016-10-19,78,False
2016-10-20,75,False
2016-10-21,83,False
2016-10-22,73,False
2016-10-23,68,False
2016-10-24,78,False
2016-10-25,83,False
2016-10-26,79,False
2016-10-27,81,False
2016-10-28,76,False
2016-10-29,68,False
2016-10-30,61,False
2016-10-31,75,False
2016-11-01,80,False
2016-11-02,79,False
2016-11-03,77,False
2016-11-04,83,False
2016-11-05,69,False
2016-11-06,68,False
2016-11-07,79,False
2016-11-08,80,False
2016-11-09,62,False
2016-11-10,81,False
2016-11-11,81,False
2016-11-12,72,False
2016-11-13,66,False
2016-11-14,81,False
2016-11-15,83,False
2016-11-16,75,False
2016-11-17,77,False
2016-11-18,77,False
2016-11-19,68,False
2016-11-20,63,False
2016-11-21,69,False
2016-11-22,74,False
2016-11-23,67,False
2016-11-24,56,False
2016-11-25,60,False
2016-11-26,60,False
2016-11-27,60,False
2016-11-28,73,False
2016-11-29,76,False
2016-11-30,73,False
2016-12-01,71,False
2016-12-02,70,False
2016-12-03,67,False
2016-12-04,64,False
2016-12-05,76,False
2016-12-06,73,False
2016-12-07,73,False
2016-12-08,73,False
2016-12-09,69,False
2016-12-10,62,False
2016-12-11,61,False
2016-12-12,71,False
2016-12-13,71,False
2016-12-14,70,False
2016-12-15,66,False
2016-12-16,69,False
2016-12-17,64,False
2016-12-18,59,False
2016-12-19,64,False
2016-12-20,66,False
2016-12-21,68,False
2016-12-22,64,False
2016-12-23,61,False
2016-12-24,52,False
2016-12-25,54,False
2016-12-26,67,False
2016-12-27,82,False
2016-12-28,85,False
2016-12-29,83,False
2016-12-30,83,False
2016-12-31,78,False
2017-01-01,70,False
2017-01-02,68,False
2017-01-03,81,False
2017-01-04,86,False
2017-01-05,84,False
2017-01-06,90,False
2017-01-07,72,False
2017-01-08,71,False
2017-01-09,83,False
2017-01-10,87,False
2017-01-11,85,False
2017-01-12,83,False
2017-01-13,81,False
2017-01-14,75,False
2017-01-15,75,False
2017-01-16,77,False
2017-01-17,82,False
2017-01-18,82,False
2017-01-19,79,False
