date,Marriott,isPartial
2013-07-19,92,False
2013-07-20,85,False
2013-07-21,82,False
2013-07-22,91,False
2013-07-23,89,False
2013-07-24,92,False
2013-07-25,93,False
2013-07-26,94,False
2013-07-27,83,False
2013-07-28,83,False
2013-07-29,91,False
2013-07-30,90,False
2013-07-31,88,False
2013-08-01,92,False
2013-08-02,89,False
2013-08-03,86,False
2013-08-04,76,False
2013-08-05,92,False
2013-08-06,93,False
2013-08-07,91,False
2013-08-08,91,False
2013-08-09,91,False
2013-08-10,80,False
2013-08-11,75,False
2013-08-12,89,False
2013-08-13,89,False
2013-08-14,84,False
2013-08-15,84,False
2013-08-16,86,False
2013-08-17,72,False
2013-08-18,73,False
2013-08-19,90,False
2013-08-20,85,False
2013-08-21,85,False
2013-08-22,80,False
2013-08-23,79,False
2013-08-24,74,False
2013-08-25,69,False
2013-08-26,81,False
2013-08-27,81,False
2013-08-28,78,False
2013-08-29,77,False
2013-08-30,78,False
2013-08-31,74,False
2013-09-01,66,False
2013-09-02,65,False
2013-09-03,79,False
2013-09-04,80,False
2013-09-05,77,False
2013-09-06,80,False
2013-09-07,66,False
2013-09-08,67,False
2013-09-09,80,False
2013-09-10,76,False
2013-09-11,80,False
2013-09-12,80,False
2013-09-13,81,False
2013-09-14,67,False
2013-09-15,65,False
2013-09-16,87,False
2013-09-17,82,False
2013-09-18,80,False
2013-09-19,75,False
2013-09-20,76,False
2013-09-21,64,False
2013-09-22,63,False
2013-09-23,75,False
2013-09-24,81,False
2013-09-25,79,False
2013-09-26,75,False
2013-09-27,75,False
2013-09-28,65,False
2013-09-29,62,False
2013-09-30,77,False
2013-10-01,76,False
2013-10-02,76,False
2013-10-03,76,False
2013-10-04,75,False
2013-10-05,61,False
2013-10-06,63,False
2013-10-07,80,False
2013-10-08,77,False
2013-10-09,78,False
2013-10-10,76,False
2013-10-11,77,False
2013-10-12,69,False
2013-10-13,64,False
2013-10-14,73,False
2013-10-15,77,False
2013-10-16,78,False
2013-10-17,78,False
2013-10-18,72,False
2013-10-19,62,False
2013-10-20,61,False
2013-10-21,80,False
2013-10-22,74,False
2013-10-23,75,False
2013-10-24,71,False
2013-10-25,71,False
2013-10-26,61,False
2013-10-27,59,False
2013-10-28,71,False
2013-10-29,69,False
2013-10-30,70,False
2013-10-31,70,False
2013-11-01,69,False
2013-11-02,63,False
2013-11-03,62,False
2013-11-04,77,False
2013-11-05,78,False
2013-11-06,76,False
