date,Marriott,isPartial
2011-01-01,54,False
2011-01-02,59,False
2011-01-03,75,False
2011-01-04,77,False
2011-01-05,83,False
2011-01-06,85,False
2011-01-07,80,False
2011-01-08,60,False
2011-01-09,62,False
2011-01-10,80,False
2011-01-11,79,False
2011-01-12,82,False
2011-01-13,83,False
2011-01-14,77,False
2011-01-15,63,False
2011-01-16,59,False
2011-01-17,74,False
2011-01-18,80,False
2011-01-19,77,False
2011-01-20,77,False
2011-01-21,78,False
2011-01-22,65,False
2011-01-23,66,False
2011-01-24,80,False
2011-01-25,79,False
2011-01-26,77,False
2011-01-27,81,False
2011-01-28,72,False
2011-01-29,63,False
2011-01-30,60,False
2011-01-31,79,False
2011-02-01,79,False
2011-02-02,80,False
2011-02-03,83,False
2011-02-04,79,False
2011-02-05,64,False
2011-02-06,60,False
2011-02-07,74,False
2011-02-08,81,False
2011-02-09,80,False
2011-02-10,81,False
2011-02-11,84,False
2011-02-12,67,False
2011-02-13,61,False
2011-02-14,75,False
2011-02-15,79,False
2011-02-16,85,False
2011-02-17,82,False
2011-02-18,84,False
2011-02-19,68,False
2011-02-20,69,False
2011-02-21,74,False
2011-02-22,81,False
2011-02-23,81,False
2011-02-24,80,False
2011-02-25,78,False
2011-02-26,67,False
2011-02-27,64,False
2011-02-28,81,False
2011-03-01,79,False
2011-03-02,83,False
2011-03-03,82,False
2011-03-04,85,False
2011-03-05,72,False
2011-03-06,67,False
2011-03-07,91,False
2011-03-08,86,False
2011-03-09,78,False
2011-03-10,81,False
2011-03-11,77,False
2011-03-12,64,False
2011-03-13,62,False
2011-03-14,80,False
2011-03-15,83,False
2011-03-16,85,False
2011-03-17,78,False
2011-03-18,76,False
2011-03-19,63,False
2011-03-20,65,False
2011-03-21,84,False
2011-03-22,81,False
2011-03-23,79,False
2011-03-24,81,False
2011-03-25,81,False
2011-03-26,69,False
2011-03-27,63,False
2011-03-28,85,False
2011-03-29,80,False
2011-03-30,79,False
2011-03-31,79,False
2011-04-01,78,False
2011-04-02,68,False
2011-04-03,62,False
2011-04-04,82,False
2011-04-05,84,False
2011-04-06,85,False
2011-04-07,87,False
2011-04-08,83,False
2011-04-09,63,False
2011-04-10,70,False
2011-04-11,78,False
2011-04-12,82,False
2011-04-13,80,False
2011-04-14,80,False
2011-04-15,80,False
2011-04-16,68,False
2011-04-17,65,False
2011-04-18,86,False
2011-04-19,83,False
2011-04-20,84,False
2011-04-21,81,False
2011-04-22,76,False
2011-04-23,64,False
2011-04-24,54,False
2011-04-25,83,False
2011-04-26,82,False
2011-04-27,78,False
2011-04-28,74,False
2011-04-29,76,False
2011-04-30,62,False
2011-05-01,62,False
2011-05-02,78,False
2011-05-03,80,False
2011-05-04,86,False
2011-05-05,81,False
2011-05-06,80,False
2011-05-07,62,False
2011-05-08,56,False
2011-05-09,84,False
2011-05-10,84,False
2011-05-11,81,False
2011-05-12,82,False
2011-05-13,84,False
2011-05-14,68,False
2011-05-15,68,False
2011-05-16,86,False
2011-05-17,85,False
2011-05-18,82,False
2011-05-19,80,False
2011-05-20,81,False
2011-05-21,67,False
2011-05-22,65,False
2011-05-23,88,False
2011-05-24,83,False
2011-05-25,79,False
2011-05-26,78,False
2011-05-27,84,False
2011-05-28,74,False
2011-05-29,64,False
2011-05-30,63,False
2011-05-31,81,False
2011-06-01,86,False
2011-06-02,90,False
2011-06-03,81,False
2011-06-04,67,False
2011-06-05,68,False
2011-06-06,82,False
2011-06-07,89,False
2011-06-08,83,False
2011-06-09,85,False
2011-06-10,82,False
2011-06-11,73,False
2011-06-12,75,False
2011-06-13,90,False
2011-06-14,85,False
2011-06-15,87,False
2011-06-16,79,False
2011-06-17,84,False
2011-06-18,73,False
2011-06-19,70,False
2011-06-20,88,False
2011-06-21,91,False
2011-06-22,92,False
2011-06-23,91,False
2011-06-24,86,False
2011-06-25,80,False
2011-06-26,75,False
2011-06-27,89,False
2011-06-28,86,False
2011-06-29,91,False
2011-06-30,85,False
2011-07-01,82,False
2011-07-02,77,False
2011-07-03,73,False
2011-07-04,63,False
2011-07-05,82,False
2011-07-06,90,False
2011-07-07,91,False
2011-07-08,96,False
2011-07-09,80,False
2011-07-10,88,False
2011-07-11,99,False
2011-07-12,100,False
2011-07-13,90,False
2011-07-14,92,False
2011-07-15,90,False
2011-07-16,77,False
2011-07-17,76,False
2011-07-18,94,False
2011-07-19,89,False
2011-07-20,94,False
2011-07-21,90,False
2011-07-22,93,False
2011-07-23,78,False
2011-07-24,77,False
2011-07-25,93,False
2011-07-26,93,False
2011-07-27,91,False
2011-07-28,83,False
2011-07-29,88,False
2011-07-30,75,False
2011-07-31,72,False
2011-08-01,87,False
2011-08-02,93,False
2011-08-03,92,False
2011-08-04,86,False
2011-08-05,85,False
2011-08-06,76,False
2011-08-07,73,False
2011-08-08,86,False
2011-08-09,88,False
2011-08-10,85,False
2011-08-11,82,False
2011-08-12,88,False
2011-08-13,71,False
2011-08-14,73,False
2011-08-15,90,False
2011-08-16,87,False
2011-08-17,84,False
2011-08-18,80,False
2011-08-19,77,False
2011-08-20,70,False
2011-08-21,63,False
2011-08-22,79,False
2011-08-23,81,False
2011-08-24,84,False
2011-08-25,72,False
2011-08-26,80,False
2011-08-27,66,False
2011-08-28,61,False
2011-08-29,79,False
2011-08-30,78,False
2011-08-31,78,False
2011-09-01,78,False
2011-09-02,77,False
2011-09-03,66,False
2011-09-04,59,False
2011-09-05,62,False
2011-09-06,77,False
2011-09-07,80,False
2011-09-08,81,False
2011-09-09,80,False
2011-09-10,65,False
2011-09-11,59,False
2011-09-12,80,False
2011-09-13,84,False
2011-09-14,78,False
2011-09-15,74,False
2011-09-16,82,False
2011-09-17,61,False
2011-09-18,59,False
