date,Marriott,isPartial
2015-12-26,70,False
2015-12-27,77,False
2015-12-28,85,False
2015-12-29,91,False
2015-12-30,90,False
2015-12-31,91,False
2016-01-01,75,False
2016-01-02,69,False
2016-01-03,66,False
2016-01-04,84,False
2016-01-05,85,False
2016-01-06,88,False
2016-01-07,82,False
2016-01-08,83,False
2016-01-09,70,False
2016-01-10,71,False
2016-01-11,83,False
2016-01-12,83,False
2016-01-13,87,False
2016-01-14,78,False
2016-01-15,83,False
2016-01-16,75,False
2016-01-17,71,False
2016-01-18,82,False
2016-01-19,86,False
2016-01-20,84,False
2016-01-21,83,False
2016-01-22,80,False
2016-01-23,67,False
2016-01-24,68,False
2016-01-25,82,False
2016-01-26,83,False
2016-01-27,79,False
2016-01-28,79,False
2016-01-29,78,False
2016-01-30,70,False
2016-01-31,69,False
2016-02-01,85,False
2016-02-02,85,False
2016-02-03,83,False
2016-02-04,83,False
2016-02-05,84,False
2016-02-06,74,False
2016-02-07,66,False
2016-02-08,82,False
2016-02-09,86,False
2016-02-10,87,False
2016-02-11,86,False
2016-02-12,86,False
2016-02-13,86,False
2016-02-14,78,False
2016-02-15,81,False
2016-02-16,86,False
2016-02-17,84,False
2016-02-18,86,False
2016-02-19,87,False
2016-02-20,76,False
2016-02-21,75,False
2016-02-22,83,False
2016-02-23,88,False
2016-02-24,87,False
2016-02-25,86,False
2016-02-26,86,False
2016-02-27,75,False
2016-02-28,71,False
2016-02-29,83,False
2016-03-01,87,False
2016-03-02,89,False
2016-03-03,89,False
2016-03-04,88,False
2016-03-05,79,False
2016-03-06,74,False
2016-03-07,94,False
2016-03-08,96,False
2016-03-09,91,False
2016-03-10,88,False
2016-03-11,86,False
2016-03-12,80,False
2016-03-13,87,False
2016-03-14,90,False
2016-03-15,86,False
2016-03-16,86,False
2016-03-17,85,False
2016-03-18,90,False
2016-03-19,84,False
2016-03-20,79,False
2016-03-21,95,False
2016-03-22,90,False
2016-03-23,84,False
2016-03-24,87,False
2016-03-25,84,False
2016-03-26,72,False
2016-03-27,70,False
2016-03-28,88,False
2016-03-29,88,False
2016-03-30,87,False
2016-03-31,88,False
2016-04-01,92,False
2016-04-02,85,False
2016-04-03,79,False
2016-04-04,94,False
2016-04-05,90,False
2016-04-06,84,False
2016-04-07,82,False
2016-04-08,90,False
2016-04-09,81,False
2016-04-10,75,False
2016-04-11,98,False
2016-04-12,93,False
2016-04-13,85,False
2016-04-14,84,False
2016-04-15,87,False
2016-04-16,78,False
2016-04-17,74,False
2016-04-18,87,False
2016-04-19,89,False
2016-04-20,84,False
2016-04-21,83,False
2016-04-22,84,False
2016-04-23,77,False
2016-04-24,70,False
2016-04-25,84,False
2016-04-26,84,False
2016-04-27,80,False
2016-04-28,85,False
2016-04-29,85,False
2016-04-30,76,False
2016-05-01,78,False
2016-05-02,87,False
2016-05-03,86,False
2016-05-04,87,False
2016-05-05,81,False
2016-05-06,85,False
2016-05-07,71,False
2016-05-08,70,False
2016-05-09,86,False
2016-05-10,87,False
2016-05-11,90,False
2016-05-12,90,False
2016-05-13,88,False
2016-05-14,81,False
2016-05-15,79,False
2016-05-16,92,False
2016-05-17,92,False
2016-05-18,86,False
2016-05-19,85,False
2016-05-20,88,False
2016-05-21,78,False
2016-05-22,77,False
2016-05-23,88,False
2016-05-24,88,False
2016-05-25,83,False
2016-05-26,89,False
2016-05-27,86,False
2016-05-28,82,False
2016-05-29,74,False
2016-05-30,70,False
2016-05-31,87,False
2016-06-01,88,False
2016-06-02,87,False
2016-06-03,88,False
2016-06-04,81,False
2016-06-05,76,False
2016-06-06,91,False
2016-06-07,94,False
2016-06-08,89,False
2016-06-09,88,False
2016-06-10,84,False
2016-06-11,81,False
2016-06-12,77,False
2016-06-13,86,False
2016-06-14,88,False
2016-06-15,89,False
2016-06-16,88,False
2016-06-17,89,False
2016-06-18,81,False
2016-06-19,75,False
2016-06-20,91,False
2016-06-21,92,False
2016-06-22,92,False
2016-06-23,89,False
2016-06-24,91,False
2016-06-25,82,False
2016-06-26,80,False
2016-06-27,89,False
2016-06-28,90,False
2016-06-29,91,False
2016-06-30,89,False
2016-07-01,90,False
2016-07-02,85,False
2016-07-03,79,False
2016-07-04,82,False
2016-07-05,97,False
2016-07-06,96,False
2016-07-07,98,False
2016-07-08,96,False
2016-07-09,86,False
2016-07-10,80,False
2016-07-11,96,False
2016-07-12,94,False
2016-07-13,95,False
2016-07-14,89,False
2016-07-15,92,False
2016-07-16,84,False
2016-07-17,83,False
2016-07-18,96,False
2016-07-19,97,False
2016-07-20,95,False
2016-07-21,100,False
2016-07-22,93,False
2016-07-23,89,False
2016-07-24,89,False
2016-07-25,91,False
2016-07-26,92,False
2016-07-27,94,False
2016-07-28,90,False
2016-07-29,93,False
2016-07-30,87,False
2016-07-31,82,False
2016-08-01,90,False
2016-08-02,93,False
2016-08-03,89,False
2016-08-04,92,False
2016-08-05,92,False
2016-08-06,82,False
2016-08-07,77,False
2016-08-08,94,False
2016-08-09,87,False
2016-08-10,86,False
2016-08-11,87,False
2016-08-12,86,False
2016-08-13,80,False
2016-08-14,78,False
2016-08-15,89,False
2016-08-16,86,False
2016-08-17,85,False
2016-08-18,83,False
2016-08-19,83,False
2016-08-20,76,False
2016-08-21,75,False
2016-08-22,86,False
2016-08-23,85,False
2016-08-24,86,False
2016-08-25,84,False
2016-08-26,86,False
2016-08-27,75,False
2016-08-28,72,False
2016-08-29,81,False
2016-08-30,83,False
2016-08-31,79,False
2016-09-01,78,False
2016-09-02,83,False
2016-09-03,80,False
2016-09-04,71,False
2016-09-05,69,False
2016-09-06,81,False
2016-09-07,85,False
2016-09-08,85,False
2016-09-09,84,False
2016-09-10,75,False
2016-09-11,71,False
