date,Marriott,isPartial
2017-02-25,85,False
2017-02-26,83,False
2017-02-27,90,False
2017-02-28,98,False
2017-03-01,89,False
2017-03-02,87,False
2017-03-03,91,False
2017-03-04,85,False
2017-03-05,85,False
2017-03-06,100,False
2017-03-07,96,False
2017-03-08,94,False
2017-03-09,97,False
2017-03-10,96,False
2017-03-11,91,False
2017-03-12,90,False
2017-03-13,98,False
2017-03-14,97,False
2017-03-15,95,False
2017-03-16,91,False
2017-03-17,92,False
2017-03-18,85,False
2017-03-19,82,False
2017-03-20,98,False
2017-03-21,96,False
2017-03-22,89,False
2017-03-23,93,False
2017-03-24,94,False
2017-03-25,88,False
2017-03-26,86,False
2017-03-27,95,False
2017-03-28,94,False
2017-03-29,94,False
2017-03-30,97,False
2017-03-31,94,False
2017-04-01,84,False
2017-04-02,82,False
2017-04-03,93,False
2017-04-04,97,False
2017-04-05,91,False
2017-04-06,98,False
2017-04-07,94,False
2017-04-08,86,False
2017-04-09,82,False
2017-04-10,97,False
2017-04-11,94,False
2017-04-12,91,False
2017-04-13,90,False
2017-04-14,90,False
2017-04-15,80,False
2017-04-16,73,False
2017-04-17,94,False
2017-04-18,96,False
2017-04-19,98,False
2017-04-20,93,False
2017-04-21,99,False
2017-04-22,85,False
2017-04-23,77,False
2017-04-24,93,False
2017-04-25,97,False
2017-04-26,93,False
2017-04-27,90,False
2017-04-28,89,False
2017-04-29,80,False
2017-04-30,86,False
2017-05-01,100,False
2017-05-02,93,False
2017-05-03,95,False
2017-05-04,91,False
2017-05-05,93,False
2017-05-06,78,False
2017-05-07,81,False
2017-05-08,98,False
2017-05-09,95,False
2017-05-10,90,False
2017-05-11,91,False
2017-05-12,92,False
2017-05-13,79,False
2017-05-14,75,False
2017-05-15,94,False
2017-05-16,95,False
2017-05-17,87,False
2017-05-18,89,False
2017-05-19,91,False
2017-05-20,88,False
2017-05-21,84,False
2017-05-22,96,False
2017-05-23,92,False
2017-05-24,90,False
2017-05-25,91,False
2017-05-26,91,False
2017-05-27,87,False
2017-05-28,79,False
2017-05-29,76,False
