date,Align Technology,isPartial
2013-01-22,13,False
2013-01-23,13,False
2013-01-24,40,False
2013-01-25,14,False
2013-01-26,0,False
2013-01-27,0,False
2013-01-28,38,False
2013-01-29,0,False
2013-01-30,51,False
2013-01-31,39,False
2013-02-01,0,False
2013-02-02,15,False
2013-02-03,15,False
2013-02-04,13,False
2013-02-05,25,False
2013-02-06,39,False
2013-02-07,27,False
2013-02-08,13,False
2013-02-09,0,False
2013-02-10,0,False
2013-02-11,26,False
2013-02-12,27,False
2013-02-13,13,False
2013-02-14,0,False
2013-02-15,14,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,38,False
2013-02-19,13,False
2013-02-20,13,False
2013-02-21,39,False
2013-02-22,13,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,25,False
2013-02-26,51,False
2013-02-27,0,False
2013-02-28,13,False
2013-03-01,40,False
2013-03-02,15,False
2013-03-03,0,False
2013-03-04,0,False
2013-03-05,0,False
2013-03-06,25,False
2013-03-07,13,False
2013-03-08,26,False
2013-03-09,15,False
2013-03-10,15,False
2013-03-11,13,False
2013-03-12,25,False
2013-03-13,12,False
2013-03-14,0,False
2013-03-15,13,False
2013-03-16,15,False
2013-03-17,0,False
2013-03-18,25,False
2013-03-19,12,False
2013-03-20,25,False
2013-03-21,25,False
2013-03-22,13,False
2013-03-23,0,False
2013-03-24,15,False
2013-03-25,38,False
2013-03-26,25,False
2013-03-27,0,False
2013-03-28,13,False
2013-03-29,29,False
2013-03-30,15,False
2013-03-31,16,False
2013-04-01,26,False
2013-04-02,100,False
2013-04-03,50,False
2013-04-04,25,False
2013-04-05,26,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,12,False
2013-04-09,12,False
2013-04-10,38,False
2013-04-11,0,False
2013-04-12,26,False
2013-04-13,0,False
2013-04-14,15,False
2013-04-15,12,False
2013-04-16,0,False
2013-04-17,13,False
2013-04-18,25,False
2013-04-19,39,False
2013-04-20,61,False
2013-04-21,0,False
2013-04-22,25,False
2013-04-23,25,False
2013-04-24,25,False
2013-04-25,26,False
2013-04-26,13,False
2013-04-27,0,False
2013-04-28,0,False
2013-04-29,12,False
2013-04-30,25,False
2013-05-01,55,False
2013-05-02,38,False
2013-05-03,0,False
2013-05-04,0,False
2013-05-05,0,False
2013-05-06,25,False
2013-05-07,13,False
2013-05-08,13,False
2013-05-09,51,False
2013-05-10,27,False
2013-05-11,0,False
2013-05-12,15,False
2013-05-13,25,False
2013-05-14,0,False
2013-05-15,25,False
2013-05-16,25,False
2013-05-17,26,False
2013-05-18,30,False
2013-05-19,30,False
2013-05-20,0,False
2013-05-21,12,False
2013-05-22,25,False
2013-05-23,12,False
2013-05-24,0,False
2013-05-25,0,False
2013-05-26,0,False
2013-05-27,13,False
2013-05-28,24,False
2013-05-29,25,False
2013-05-30,37,False
2013-05-31,26,False
2013-06-01,0,False
2013-06-02,15,False
2013-06-03,73,False
2013-06-04,12,False
2013-06-05,25,False
2013-06-06,0,False
2013-06-07,52,False
2013-06-08,15,False
2013-06-09,15,False
2013-06-10,61,False
2013-06-11,24,False
2013-06-12,37,False
2013-06-13,62,False
2013-06-14,13,False
2013-06-15,15,False
2013-06-16,0,False
2013-06-17,0,False
2013-06-18,12,False
2013-06-19,25,False
2013-06-20,38,False
2013-06-21,0,False
2013-06-22,0,False
2013-06-23,0,False
2013-06-24,37,False
2013-06-25,25,False
2013-06-26,0,False
2013-06-27,50,False
2013-06-28,0,False
2013-06-29,0,False
