date,Align Technology,isPartial
2018-02-13,46,False
2018-02-14,39,False
2018-02-15,60,False
2018-02-16,41,False
2018-02-17,30,False
2018-02-18,15,False
2018-02-19,32,False
2018-02-20,70,False
2018-02-21,44,False
2018-02-22,58,False
2018-02-23,40,False
2018-02-24,15,False
2018-02-25,21,False
2018-02-26,50,False
2018-02-27,45,False
2018-02-28,38,False
2018-03-01,38,False
2018-03-02,46,False
2018-03-03,7,False
2018-03-04,0,False
2018-03-05,37,False
2018-03-06,32,False
2018-03-07,38,False
2018-03-08,39,False
2018-03-09,20,False
2018-03-10,29,False
2018-03-11,7,False
2018-03-12,75,False
2018-03-13,57,False
2018-03-14,57,False
2018-03-15,64,False
2018-03-16,27,False
2018-03-17,15,False
2018-03-18,21,False
2018-03-19,51,False
2018-03-20,32,False
2018-03-21,38,False
2018-03-22,39,False
2018-03-23,13,False
2018-03-24,7,False
2018-03-25,7,False
2018-03-26,51,False
2018-03-27,39,False
2018-03-28,26,False
2018-03-29,34,False
2018-03-30,22,False
2018-03-31,0,False
2018-04-01,15,False
2018-04-02,27,False
2018-04-03,13,False
2018-04-04,64,False
2018-04-05,33,False
2018-04-06,27,False
2018-04-07,15,False
2018-04-08,0,False
2018-04-09,32,False
2018-04-10,32,False
2018-04-11,19,False
2018-04-12,39,False
2018-04-13,100,False
2018-04-14,38,False
2018-04-15,22,False
2018-04-16,25,False
2018-04-17,19,False
2018-04-18,58,False
2018-04-19,85,False
2018-04-20,74,False
2018-04-21,15,False
2018-04-22,22,False
2018-04-23,19,False
2018-04-24,51,False
2018-04-25,57,False
2018-04-26,52,False
2018-04-27,76,False
2018-04-28,30,False
2018-04-29,7,False
2018-04-30,33,False
2018-05-01,21,False
2018-05-02,64,False
2018-05-03,26,False
2018-05-04,60,False
2018-05-05,30,False
2018-05-06,7,False
2018-05-07,20,False
2018-05-08,51,False
2018-05-09,71,False
2018-05-10,26,False
2018-05-11,67,False
2018-05-12,23,False
2018-05-13,15,False
2018-05-14,58,False
2018-05-15,44,False
2018-05-16,45,False
2018-05-17,46,False
2018-05-18,47,False
2018-05-19,0,False
2018-05-20,8,False
2018-05-21,67,False
2018-05-22,64,False
2018-05-23,65,False
2018-05-24,46,False
2018-05-25,62,False
2018-05-26,15,False
2018-05-27,23,False
2018-05-28,52,False
2018-05-29,71,False
2018-05-30,58,False
2018-05-31,46,False
2018-06-01,69,False
2018-06-02,15,False
2018-06-03,8,False
2018-06-04,58,False
2018-06-05,58,False
2018-06-06,91,False
2018-06-07,39,False
2018-06-08,47,False
2018-06-09,23,False
2018-06-10,30,False
2018-06-11,13,False
2018-06-12,78,False
2018-06-13,85,False
2018-06-14,88,False
2018-06-15,41,False
2018-06-16,30,False
2018-06-17,7,False
2018-06-18,45,False
2018-06-19,44,False
2018-06-20,64,False
2018-06-21,32,False
2018-06-22,40,False
2018-06-23,0,False
2018-06-24,15,False
2018-06-25,25,False
2018-06-26,38,False
2018-06-27,32,False
2018-06-28,52,False
