date,Align Technology,isPartial
2017-10-06,53,False
2017-10-07,0,False
2017-10-08,0,False
2017-10-09,19,False
2017-10-10,25,False
2017-10-11,6,False
2017-10-12,13,False
2017-10-13,13,False
2017-10-14,7,False
2017-10-15,0,False
2017-10-16,25,False
2017-10-17,32,False
2017-10-18,32,False
2017-10-19,13,False
2017-10-20,47,False
2017-10-21,15,False
2017-10-22,7,False
2017-10-23,25,False
2017-10-24,50,False
2017-10-25,13,False
2017-10-26,58,False
2017-10-27,100,False
2017-10-28,66,False
2017-10-29,22,False
2017-10-30,57,False
2017-10-31,39,False
2017-11-01,33,False
2017-11-02,45,False
2017-11-03,33,False
2017-11-04,14,False
2017-11-05,14,False
2017-11-06,43,False
2017-11-07,49,False
2017-11-08,56,False
2017-11-09,50,False
2017-11-10,39,False
2017-11-11,7,False
2017-11-12,28,False
2017-11-13,49,False
2017-11-14,37,False
2017-11-15,37,False
2017-11-16,31,False
2017-11-17,59,False
2017-11-18,0,False
2017-11-19,42,False
2017-11-20,37,False
2017-11-21,50,False
2017-11-22,12,False
2017-11-23,0,False
2017-11-24,6,False
2017-11-25,21,False
2017-11-26,21,False
2017-11-27,12,False
2017-11-28,49,False
2017-11-29,25,False
2017-11-30,37,False
2017-12-01,39,False
2017-12-02,22,False
2017-12-03,14,False
2017-12-04,80,False
2017-12-05,81,False
2017-12-06,49,False
2017-12-07,63,False
2017-12-08,33,False
2017-12-09,7,False
2017-12-10,7,False
2017-12-11,36,False
2017-12-12,43,False
2017-12-13,19,False
2017-12-14,50,False
2017-12-15,33,False
2017-12-16,15,False
2017-12-17,36,False
2017-12-18,32,False
2017-12-19,45,False
2017-12-20,26,False
2017-12-21,13,False
2017-12-22,42,False
2017-12-23,15,False
2017-12-24,8,False
2017-12-25,0,False
2017-12-26,7,False
2017-12-27,40,False
2017-12-28,33,False
2017-12-29,35,False
2017-12-30,15,False
2017-12-31,31,False
2018-01-01,0,False
2018-01-02,65,False
2018-01-03,25,False
2018-01-04,19,False
2018-01-05,51,False
2018-01-06,35,False
2018-01-07,28,False
2018-01-08,61,False
2018-01-09,48,False
2018-01-10,24,False
2018-01-11,43,False
2018-01-12,45,False
2018-01-13,7,False
2018-01-14,7,False
2018-01-15,30,False
2018-01-16,24,False
2018-01-17,71,False
2018-01-18,48,False
2018-01-19,25,False
2018-01-20,28,False
2018-01-21,34,False
2018-01-22,30,False
2018-01-23,66,False
2018-01-24,54,False
2018-01-25,42,False
2018-01-26,25,False
2018-01-27,7,False
2018-01-28,7,False
2018-01-29,54,False
2018-01-30,66,False
2018-01-31,71,False
2018-02-01,12,False
2018-02-02,50,False
2018-02-03,21,False
2018-02-04,21,False
2018-02-05,30,False
2018-02-06,59,False
