date,Align Technology,isPartial
2016-09-11,25,False
2016-09-12,22,False
2016-09-13,28,False
2016-09-14,50,False
2016-09-15,36,False
2016-09-16,29,False
2016-09-17,0,False
2016-09-18,24,False
2016-09-19,21,False
2016-09-20,41,False
2016-09-21,21,False
2016-09-22,28,False
2016-09-23,59,False
2016-09-24,0,False
2016-09-25,79,False
2016-09-26,90,False
2016-09-27,55,False
2016-09-28,42,False
2016-09-29,63,False
2016-09-30,51,False
2016-10-01,16,False
2016-10-02,15,False
2016-10-03,28,False
2016-10-04,41,False
2016-10-05,28,False
2016-10-06,35,False
2016-10-07,36,False
2016-10-08,24,False
2016-10-09,32,False
2016-10-10,35,False
2016-10-11,62,False
2016-10-12,78,False
2016-10-13,28,False
2016-10-14,14,False
2016-10-15,32,False
2016-10-16,23,False
2016-10-17,34,False
2016-10-18,34,False
2016-10-19,41,False
2016-10-20,48,False
2016-10-21,14,False
2016-10-22,24,False
2016-10-23,32,False
2016-10-24,48,False
2016-10-25,34,False
2016-10-26,34,False
2016-10-27,56,False
2016-10-28,29,False
2016-10-29,32,False
2016-10-30,24,False
2016-10-31,28,False
2016-11-01,71,False
2016-11-02,76,False
2016-11-03,41,False
2016-11-04,43,False
2016-11-05,48,False
2016-11-06,15,False
2016-11-07,40,False
2016-11-08,67,False
2016-11-09,25,False
2016-11-10,35,False
2016-11-11,36,False
2016-11-12,16,False
2016-11-13,15,False
2016-11-14,47,False
2016-11-15,82,False
2016-11-16,48,False
2016-11-17,20,False
2016-11-18,28,False
2016-11-19,23,False
2016-11-20,23,False
2016-11-21,60,False
2016-11-22,27,False
2016-11-23,47,False
2016-11-24,42,False
2016-11-25,42,False
2016-11-26,15,False
2016-11-27,0,False
2016-11-28,26,False
2016-11-29,32,False
2016-11-30,46,False
2016-12-01,33,False
2016-12-02,62,False
2016-12-03,15,False
2016-12-04,14,False
2016-12-05,66,False
2016-12-06,45,False
2016-12-07,52,False
2016-12-08,34,False
2016-12-09,41,False
2016-12-10,23,False
2016-12-11,15,False
2016-12-12,45,False
2016-12-13,19,False
2016-12-14,26,False
2016-12-15,47,False
2016-12-16,28,False
2016-12-17,23,False
2016-12-18,15,False
2016-12-19,41,False
2016-12-20,76,False
2016-12-21,35,False
2016-12-22,29,False
2016-12-23,30,False
2016-12-24,25,False
2016-12-25,0,False
2016-12-26,30,False
2016-12-27,14,False
2016-12-28,14,False
2016-12-29,29,False
2016-12-30,22,False
2016-12-31,0,False
2017-01-01,17,False
2017-01-02,35,False
2017-01-03,40,False
2017-01-04,27,False
2017-01-05,61,False
2017-01-06,41,False
2017-01-07,15,False
2017-01-08,0,False
2017-01-09,51,False
2017-01-10,38,False
2017-01-11,19,False
2017-01-12,33,False
2017-01-13,40,False
2017-01-14,22,False
2017-01-15,14,False
2017-01-16,39,False
2017-01-17,45,False
2017-01-18,50,False
2017-01-19,38,False
2017-01-20,53,False
2017-01-21,29,False
2017-01-22,28,False
2017-01-23,38,False
2017-01-24,38,False
2017-01-25,64,False
2017-01-26,38,False
2017-01-27,47,False
2017-01-28,0,False
2017-01-29,29,False
2017-01-30,25,False
2017-01-31,63,False
2017-02-01,56,False
2017-02-02,32,False
2017-02-03,46,False
2017-02-04,14,False
2017-02-05,0,False
2017-02-06,56,False
2017-02-07,50,False
2017-02-08,75,False
2017-02-09,32,False
2017-02-10,80,False
2017-02-11,44,False
2017-02-12,14,False
2017-02-13,31,False
2017-02-14,50,False
2017-02-15,58,False
2017-02-16,25,False
2017-02-17,44,False
2017-02-18,15,False
2017-02-19,14,False
2017-02-20,69,False
2017-02-21,100,False
2017-02-22,37,False
2017-02-23,38,False
2017-02-24,46,False
2017-02-25,29,False
2017-02-26,28,False
2017-02-27,31,False
2017-02-28,50,False
2017-03-01,54,False
2017-03-02,60,False
2017-03-03,57,False
2017-03-04,28,False
2017-03-05,14,False
2017-03-06,54,False
2017-03-07,71,False
2017-03-08,62,False
2017-03-09,31,False
2017-03-10,39,False
2017-03-11,14,False
2017-03-12,27,False
2017-03-13,46,False
2017-03-14,44,False
2017-03-15,87,False
2017-03-16,38,False
2017-03-17,46,False
2017-03-18,36,False
2017-03-19,0,False
2017-03-20,50,False
2017-03-21,56,False
2017-03-22,37,False
2017-03-23,69,False
2017-03-24,52,False
2017-03-25,22,False
2017-03-26,71,False
2017-03-27,56,False
2017-03-28,88,False
2017-03-29,31,False
2017-03-30,57,False
2017-03-31,65,False
2017-04-01,29,False
2017-04-02,15,False
2017-04-03,87,False
2017-04-04,50,False
2017-04-05,50,False
2017-04-06,76,False
2017-04-07,13,False
2017-04-08,15,False
2017-04-09,30,False
2017-04-10,69,False
2017-04-11,44,False
2017-04-12,45,False
2017-04-13,47,False
2017-04-14,21,False
2017-04-15,44,False
2017-04-16,0,False
2017-04-17,39,False
2017-04-18,56,False
2017-04-19,62,False
2017-04-20,32,False
2017-04-21,26,False
2017-04-22,29,False
2017-04-23,0,False
2017-04-24,19,False
2017-04-25,37,False
2017-04-26,49,False
2017-04-27,63,False
2017-04-28,59,False
2017-04-29,37,False
2017-04-30,30,False
2017-05-01,34,False
2017-05-02,44,False
2017-05-03,50,False
2017-05-04,38,False
2017-05-05,33,False
2017-05-06,22,False
2017-05-07,0,False
2017-05-08,87,False
2017-05-09,49,False
2017-05-10,37,False
2017-05-11,89,False
2017-05-12,52,False
2017-05-13,29,False
2017-05-14,30,False
2017-05-15,79,False
2017-05-16,40,False
2017-05-17,20,False
2017-05-18,40,False
2017-05-19,28,False
2017-05-20,39,False
2017-05-21,23,False
2017-05-22,34,False
2017-05-23,33,False
2017-05-24,47,False
2017-05-25,48,False
2017-05-26,44,False
2017-05-27,32,False
2017-05-28,40,False
2017-05-29,28,False
