date,Align Technology,isPartial
2014-03-02,0,False
2014-03-03,58,False
2014-03-04,39,False
2014-03-05,57,False
2014-03-06,19,False
2014-03-07,0,False
2014-03-08,0,False
2014-03-09,67,False
2014-03-10,76,False
2014-03-11,57,False
2014-03-12,38,False
2014-03-13,58,False
2014-03-14,40,False
2014-03-15,45,False
2014-03-16,0,False
2014-03-17,0,False
2014-03-18,76,False
2014-03-19,38,False
2014-03-20,19,False
2014-03-21,60,False
2014-03-22,0,False
2014-03-23,0,False
2014-03-24,38,False
2014-03-25,75,False
2014-03-26,38,False
2014-03-27,38,False
2014-03-28,0,False
2014-03-29,23,False
2014-03-30,0,False
2014-03-31,76,False
2014-04-01,19,False
2014-04-02,76,False
2014-04-03,38,False
2014-04-04,80,False
2014-04-05,23,False
2014-04-06,0,False
2014-04-07,56,False
2014-04-08,76,False
2014-04-09,19,False
2014-04-10,19,False
2014-04-11,81,False
2014-04-12,23,False
2014-04-13,0,False
2014-04-14,39,False
2014-04-15,19,False
2014-04-16,79,False
2014-04-17,41,False
2014-04-18,0,False
2014-04-19,24,False
2014-04-20,0,False
2014-04-21,82,False
2014-04-22,19,False
2014-04-23,38,False
2014-04-24,58,False
2014-04-25,20,False
2014-04-26,0,False
2014-04-27,22,False
2014-04-28,19,False
2014-04-29,38,False
2014-04-30,39,False
2014-05-01,0,False
2014-05-02,21,False
2014-05-03,23,False
2014-05-04,0,False
2014-05-05,19,False
2014-05-06,38,False
2014-05-07,38,False
2014-05-08,0,False
2014-05-09,40,False
2014-05-10,23,False
2014-05-11,0,False
2014-05-12,56,False
2014-05-13,56,False
2014-05-14,97,False
2014-05-15,38,False
2014-05-16,20,False
2014-05-17,23,False
2014-05-18,23,False
2014-05-19,19,False
2014-05-20,38,False
2014-05-21,62,False
2014-05-22,21,False
2014-05-23,22,False
2014-05-24,0,False
2014-05-25,26,False
2014-05-26,42,False
2014-05-27,0,False
2014-05-28,62,False
2014-05-29,21,False
2014-05-30,44,False
2014-05-31,26,False
2014-06-01,0,False
2014-06-02,41,False
2014-06-03,21,False
2014-06-04,41,False
2014-06-05,64,False
2014-06-06,45,False
2014-06-07,26,False
2014-06-08,0,False
2014-06-09,0,False
2014-06-10,0,False
2014-06-11,85,False
2014-06-12,85,False
2014-06-13,0,False
2014-06-14,0,False
2014-06-15,26,False
2014-06-16,0,False
2014-06-17,42,False
2014-06-18,43,False
2014-06-19,66,False
2014-06-20,91,False
2014-06-21,0,False
2014-06-22,26,False
2014-06-23,43,False
2014-06-24,21,False
2014-06-25,42,False
2014-06-26,86,False
2014-06-27,68,False
2014-06-28,0,False
2014-06-29,0,False
2014-06-30,21,False
2014-07-01,43,False
2014-07-02,87,False
2014-07-03,22,False
2014-07-04,0,False
2014-07-05,26,False
2014-07-06,0,False
2014-07-07,42,False
2014-07-08,0,False
2014-07-09,21,False
2014-07-10,22,False
2014-07-11,22,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,64,False
2014-07-15,42,False
2014-07-16,66,False
2014-07-17,44,False
2014-07-18,0,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,0,False
2014-07-22,43,False
2014-07-23,44,False
2014-07-24,43,False
