date,Align Technology,isPartial
2011-05-11,49,False
2011-05-12,25,False
2011-05-13,78,False
2011-05-14,0,False
2011-05-15,0,False
2011-05-16,24,False
2011-05-17,0,False
2011-05-18,24,False
2011-05-19,51,False
2011-05-20,26,False
2011-05-21,0,False
2011-05-22,0,False
2011-05-23,24,False
2011-05-24,24,False
2011-05-25,0,False
2011-05-26,25,False
2011-05-27,0,False
2011-05-28,32,False
2011-05-29,0,False
2011-05-30,26,False
2011-05-31,0,False
2011-06-01,25,False
2011-06-02,78,False
2011-06-03,0,False
2011-06-04,32,False
2011-06-05,0,False
2011-06-06,49,False
2011-06-07,24,False
2011-06-08,25,False
2011-06-09,0,False
2011-06-10,0,False
2011-06-11,32,False
2011-06-12,0,False
2011-06-13,0,False
2011-06-14,0,False
2011-06-15,49,False
2011-06-16,25,False
2011-06-17,0,False
2011-06-18,94,False
2011-06-19,0,False
2011-06-20,0,False
2011-06-21,0,False
2011-06-22,25,False
2011-06-23,0,False
2011-06-24,53,False
2011-06-25,0,False
2011-06-26,32,False
2011-06-27,0,False
2011-06-28,0,False
2011-06-29,25,False
2011-06-30,0,False
2011-07-01,78,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,26,False
2011-07-05,25,False
2011-07-06,25,False
2011-07-07,50,False
2011-07-08,52,False
2011-07-09,33,False
2011-07-10,0,False
2011-07-11,25,False
2011-07-12,24,False
2011-07-13,25,False
2011-07-14,26,False
2011-07-15,27,False
2011-07-16,0,False
2011-07-17,32,False
2011-07-18,50,False
2011-07-19,24,False
2011-07-20,25,False
2011-07-21,76,False
2011-07-22,26,False
2011-07-23,0,False
2011-07-24,31,False
2011-07-25,25,False
2011-07-26,0,False
2011-07-27,0,False
2011-07-28,75,False
2011-07-29,0,False
2011-07-30,0,False
2011-07-31,64,False
2011-08-01,50,False
2011-08-02,0,False
2011-08-03,25,False
2011-08-04,100,False
2011-08-05,26,False
2011-08-06,0,False
2011-08-07,30,False
2011-08-08,48,False
2011-08-09,48,False
2011-08-10,0,False
2011-08-11,73,False
2011-08-12,0,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,0,False
2011-08-16,24,False
2011-08-17,25,False
2011-08-18,0,False
2011-08-19,0,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,48,False
2011-08-23,23,False
2011-08-24,0,False
2011-08-25,47,False
2011-08-26,75,False
2011-08-27,0,False
2011-08-28,29,False
2011-08-29,47,False
2011-08-30,23,False
2011-08-31,24,False
2011-09-01,48,False
2011-09-02,25,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,23,False
2011-09-07,0,False
2011-09-08,45,False
2011-09-09,48,False
2011-09-10,28,False
2011-09-11,0,False
2011-09-12,0,False
2011-09-13,0,False
