date,jingdong,isPartial
2017-01-19,25,False
2017-01-20,32,False
2017-01-21,35,False
2017-01-22,21,False
2017-01-23,42,False
2017-01-24,18,False
2017-01-25,43,False
2017-01-26,24,False
2017-01-27,13,False
2017-01-28,7,False
2017-01-29,21,False
2017-01-30,18,False
2017-01-31,37,False
2017-02-01,35,False
2017-02-02,24,False
2017-02-03,25,False
2017-02-04,21,False
2017-02-05,48,False
2017-02-06,53,False
2017-02-07,36,False
2017-02-08,30,False
2017-02-09,31,False
2017-02-10,13,False
2017-02-11,42,False
2017-02-12,41,False
2017-02-13,30,False
2017-02-14,42,False
2017-02-15,37,False
2017-02-16,42,False
2017-02-17,48,False
2017-02-18,35,False
2017-02-19,7,False
2017-02-20,42,False
2017-02-21,72,False
2017-02-22,36,False
2017-02-23,37,False
2017-02-24,50,False
2017-02-25,49,False
2017-02-26,20,False
2017-02-27,18,False
2017-02-28,12,False
2017-03-01,35,False
2017-03-02,29,False
2017-03-03,43,False
2017-03-04,27,False
2017-03-05,27,False
2017-03-06,47,False
2017-03-07,11,False
2017-03-08,18,False
2017-03-09,24,False
2017-03-10,31,False
2017-03-11,28,False
2017-03-12,39,False
2017-03-13,34,False
2017-03-14,54,False
2017-03-15,65,False
2017-03-16,54,False
2017-03-17,50,False
2017-03-18,21,False
2017-03-19,40,False
2017-03-20,12,False
2017-03-21,36,False
2017-03-22,30,False
2017-03-23,24,False
2017-03-24,50,False
2017-03-25,28,False
2017-03-26,48,False
2017-03-27,36,False
2017-03-28,36,False
2017-03-29,42,False
2017-03-30,43,False
2017-03-31,51,False
2017-04-01,7,False
2017-04-02,63,False
2017-04-03,12,False
2017-04-04,30,False
2017-04-05,24,False
2017-04-06,67,False
2017-04-07,19,False
2017-04-08,35,False
2017-04-09,35,False
2017-04-10,36,False
2017-04-11,18,False
2017-04-12,18,False
2017-04-13,19,False
2017-04-14,69,False
2017-04-15,21,False
2017-04-16,14,False
2017-04-17,51,False
2017-04-18,48,False
2017-04-19,42,False
2017-04-20,25,False
2017-04-21,51,False
2017-04-22,21,False
2017-04-23,34,False
2017-04-24,48,False
2017-04-25,48,False
2017-04-26,36,False
2017-04-27,48,False
2017-04-28,31,False
2017-04-29,21,False
2017-04-30,72,False
2017-05-01,52,False
2017-05-02,30,False
2017-05-03,12,False
2017-05-04,73,False
2017-05-05,6,False
2017-05-06,0,False
2017-05-07,55,False
2017-05-08,60,False
2017-05-09,24,False
2017-05-10,36,False
2017-05-11,68,False
2017-05-12,64,False
2017-05-13,35,False
2017-05-14,28,False
2017-05-15,38,False
2017-05-16,32,False
2017-05-17,39,False
2017-05-18,58,False
2017-05-19,47,False
2017-05-20,53,False
2017-05-21,30,False
2017-05-22,58,False
2017-05-23,37,False
2017-05-24,13,False
2017-05-25,33,False
2017-05-26,48,False
2017-05-27,39,False
2017-05-28,31,False
2017-05-29,54,False
