date,jingdong,isPartial
2017-05-29,28,False
2017-05-30,24,False
2017-05-31,45,False
2017-06-01,52,False
2017-06-02,40,False
2017-06-03,38,False
2017-06-04,28,False
2017-06-05,40,False
2017-06-06,24,False
2017-06-07,45,False
2017-06-08,29,False
2017-06-09,44,False
2017-06-10,29,False
2017-06-11,45,False
2017-06-12,26,False
2017-06-13,36,False
2017-06-14,21,False
2017-06-15,38,False
2017-06-16,53,False
2017-06-17,42,False
2017-06-18,79,False
2017-06-19,61,False
2017-06-20,44,False
2017-06-21,38,False
2017-06-22,47,False
2017-06-23,43,False
2017-06-24,25,False
2017-06-25,28,False
2017-06-26,22,False
2017-06-27,30,False
2017-06-28,33,False
2017-06-29,17,False
2017-06-30,20,False
2017-07-01,25,False
2017-07-02,25,False
2017-07-03,31,False
2017-07-04,34,False
2017-07-05,48,False
2017-07-06,33,False
2017-07-07,31,False
2017-07-08,26,False
2017-07-09,13,False
2017-07-10,27,False
2017-07-11,33,False
2017-07-12,41,False
2017-07-13,11,False
2017-07-14,34,False
2017-07-15,22,False
2017-07-16,29,False
2017-07-17,30,False
2017-07-18,38,False
2017-07-19,32,False
2017-07-20,16,False
2017-07-21,48,False
2017-07-22,16,False
2017-07-23,16,False
2017-07-24,30,False
2017-07-25,35,False
2017-07-26,35,False
2017-07-27,54,False
2017-07-28,28,False
2017-07-29,25,False
2017-07-30,12,False
2017-07-31,32,False
2017-08-01,31,False
2017-08-02,33,False
2017-08-03,37,False
2017-08-04,44,False
2017-08-05,19,False
2017-08-06,34,False
2017-08-07,44,False
2017-08-08,25,False
2017-08-09,18,False
2017-08-10,29,False
2017-08-11,22,False
2017-08-12,34,False
2017-08-13,34,False
2017-08-14,27,False
2017-08-15,49,False
2017-08-16,29,False
2017-08-17,27,False
2017-08-18,44,False
2017-08-19,21,False
2017-08-20,33,False
2017-08-21,47,False
2017-08-22,36,False
2017-08-23,50,False
2017-08-24,34,False
2017-08-25,39,False
2017-08-26,40,False
2017-08-27,27,False
2017-08-28,40,False
2017-08-29,18,False
2017-08-30,24,False
2017-08-31,32,False
2017-09-01,31,False
2017-09-02,31,False
2017-09-03,21,False
2017-09-04,30,False
2017-09-05,38,False
2017-09-06,41,False
2017-09-07,42,False
2017-09-08,19,False
2017-09-09,18,False
2017-09-10,26,False
2017-09-11,43,False
2017-09-12,45,False
2017-09-13,41,False
2017-09-14,54,False
2017-09-15,21,False
2017-09-16,27,False
2017-09-17,41,False
2017-09-18,28,False
2017-09-19,28,False
2017-09-20,33,False
2017-09-21,36,False
2017-09-22,33,False
2017-09-23,15,False
2017-09-24,17,False
2017-09-25,31,False
2017-09-26,36,False
2017-09-27,23,False
2017-09-28,46,False
2017-09-29,43,False
2017-09-30,24,False
2017-10-01,29,False
2017-10-02,33,False
2017-10-03,36,False
2017-10-04,38,False
2017-10-05,15,False
2017-10-06,32,False
2017-10-07,21,False
2017-10-08,23,False
2017-10-09,25,False
2017-10-10,30,False
2017-10-11,38,False
2017-10-12,18,False
2017-10-13,8,False
2017-10-14,38,False
2017-10-15,23,False
2017-10-16,61,False
2017-10-17,38,False
2017-10-18,28,False
2017-10-19,31,False
2017-10-20,37,False
2017-10-21,26,False
2017-10-22,45,False
2017-10-23,35,False
2017-10-24,25,False
2017-10-25,40,False
2017-10-26,41,False
2017-10-27,40,False
2017-10-28,35,False
2017-10-29,34,False
2017-10-30,38,False
2017-10-31,41,False
2017-11-01,52,False
2017-11-02,54,False
2017-11-03,52,False
2017-11-04,40,False
2017-11-05,31,False
2017-11-06,74,False
2017-11-07,54,False
2017-11-08,57,False
2017-11-09,62,False
2017-11-10,62,False
2017-11-11,100,False
2017-11-12,59,False
2017-11-13,42,False
2017-11-14,44,False
2017-11-15,54,False
2017-11-16,34,False
2017-11-17,49,False
2017-11-18,23,False
2017-11-19,39,False
2017-11-20,37,False
2017-11-21,30,False
2017-11-22,35,False
2017-11-23,44,False
2017-11-24,39,False
2017-11-25,34,False
2017-11-26,36,False
2017-11-27,43,False
2017-11-28,53,False
2017-11-29,42,False
2017-11-30,30,False
2017-12-01,54,False
2017-12-02,26,False
2017-12-03,36,False
2017-12-04,49,False
2017-12-05,27,False
2017-12-06,42,False
2017-12-07,38,False
2017-12-08,16,False
2017-12-09,29,False
2017-12-10,36,False
2017-12-11,44,False
2017-12-12,44,False
2017-12-13,27,False
2017-12-14,45,False
2017-12-15,29,False
2017-12-16,26,False
2017-12-17,32,False
2017-12-18,33,False
2017-12-19,53,False
2017-12-20,36,False
2017-12-21,45,False
2017-12-22,48,False
2017-12-23,12,False
2017-12-24,19,False
2017-12-25,35,False
2017-12-26,42,False
2017-12-27,29,False
2017-12-28,24,False
2017-12-29,36,False
2017-12-30,15,False
2017-12-31,6,False
2018-01-01,21,False
2018-01-02,28,False
2018-01-03,17,False
2018-01-04,32,False
2018-01-05,28,False
2018-01-06,31,False
2018-01-07,39,False
2018-01-08,24,False
2018-01-09,31,False
2018-01-10,37,False
2018-01-11,32,False
2018-01-12,25,False
2018-01-13,39,False
2018-01-14,27,False
2018-01-15,43,False
2018-01-16,33,False
2018-01-17,38,False
2018-01-18,43,False
2018-01-19,30,False
2018-01-20,28,False
2018-01-21,32,False
2018-01-22,47,False
2018-01-23,21,False
2018-01-24,40,False
2018-01-25,29,False
2018-01-26,30,False
2018-01-27,28,False
2018-01-28,27,False
2018-01-29,43,False
2018-01-30,45,False
2018-01-31,41,False
2018-02-01,27,False
2018-02-02,45,False
2018-02-03,17,False
2018-02-04,16,False
2018-02-05,41,False
2018-02-06,24,False
2018-02-07,50,False
2018-02-08,24,False
2018-02-09,45,False
2018-02-10,14,False
2018-02-11,33,False
2018-02-12,36,False
2018-02-13,27,False
