date,jingdong,isPartial
2013-06-29,44,False
2013-06-30,39,False
2013-07-01,43,False
2013-07-02,44,False
2013-07-03,35,False
2013-07-04,33,False
2013-07-05,45,False
2013-07-06,49,False
2013-07-07,64,False
2013-07-08,38,False
2013-07-09,42,False
2013-07-10,21,False
2013-07-11,33,False
2013-07-12,31,False
2013-07-13,36,False
2013-07-14,27,False
2013-07-15,43,False
2013-07-16,32,False
2013-07-17,30,False
2013-07-18,50,False
2013-07-19,44,False
2013-07-20,33,False
2013-07-21,31,False
2013-07-22,37,False
2013-07-23,43,False
2013-07-24,32,False
2013-07-25,39,False
2013-07-26,42,False
2013-07-27,43,False
2013-07-28,25,False
2013-07-29,43,False
2013-07-30,26,False
2013-07-31,46,False
2013-08-01,37,False
2013-08-02,52,False
2013-08-03,43,False
2013-08-04,34,False
2013-08-05,38,False
2013-08-06,32,False
2013-08-07,51,False
2013-08-08,33,False
2013-08-09,34,False
2013-08-10,38,False
2013-08-11,32,False
2013-08-12,26,False
2013-08-13,33,False
2013-08-14,47,False
2013-08-15,37,False
2013-08-16,55,False
2013-08-17,32,False
2013-08-18,26,False
2013-08-19,48,False
2013-08-20,40,False
2013-08-21,37,False
2013-08-22,31,False
2013-08-23,27,False
2013-08-24,36,False
2013-08-25,47,False
2013-08-26,33,False
2013-08-27,33,False
2013-08-28,42,False
2013-08-29,46,False
2013-08-30,31,False
2013-08-31,24,False
2013-09-01,46,False
2013-09-02,33,False
2013-09-03,49,False
2013-09-04,47,False
2013-09-05,42,False
2013-09-06,34,False
2013-09-07,45,False
2013-09-08,39,False
2013-09-09,34,False
2013-09-10,34,False
2013-09-11,23,False
2013-09-12,31,False
2013-09-13,34,False
2013-09-14,35,False
2013-09-15,35,False
2013-09-16,43,False
2013-09-17,36,False
2013-09-18,33,False
2013-09-19,34,False
2013-09-20,42,False
2013-09-21,31,False
2013-09-22,45,False
2013-09-23,23,False
2013-09-24,36,False
2013-09-25,50,False
2013-09-26,42,False
2013-09-27,31,False
2013-09-28,33,False
2013-09-29,51,False
2013-09-30,44,False
2013-10-01,48,False
2013-10-02,41,False
2013-10-03,25,False
2013-10-04,36,False
2013-10-05,48,False
2013-10-06,35,False
2013-10-07,22,False
2013-10-08,41,False
2013-10-09,42,False
2013-10-10,33,False
2013-10-11,39,False
2013-10-12,49,False
2013-10-13,28,False
2013-10-14,52,False
2013-10-15,43,False
2013-10-16,45,False
