date,Symantec,isPartial
2013-11-06,77,False
2013-11-07,88,False
2013-11-08,72,False
2013-11-09,29,False
2013-11-10,35,False
2013-11-11,74,False
2013-11-12,81,False
2013-11-13,80,False
2013-11-14,86,False
2013-11-15,73,False
2013-11-16,41,False
2013-11-17,32,False
2013-11-18,78,False
2013-11-19,96,False
2013-11-20,75,False
2013-11-21,73,False
2013-11-22,68,False
2013-11-23,36,False
2013-11-24,25,False
2013-11-25,83,False
2013-11-26,85,False
2013-11-27,73,False
2013-11-28,58,False
2013-11-29,48,False
2013-11-30,31,False
2013-12-01,31,False
2013-12-02,74,False
2013-12-03,74,False
2013-12-04,78,False
2013-12-05,76,False
2013-12-06,73,False
2013-12-07,35,False
2013-12-08,31,False
2013-12-09,78,False
2013-12-10,77,False
2013-12-11,84,False
2013-12-12,80,False
2013-12-13,69,False
2013-12-14,34,False
2013-12-15,31,False
2013-12-16,70,False
2013-12-17,66,False
2013-12-18,81,False
2013-12-19,72,False
2013-12-20,72,False
2013-12-21,27,False
2013-12-22,29,False
2013-12-23,51,False
2013-12-24,52,False
2013-12-25,28,False
2013-12-26,53,False
2013-12-27,49,False
2013-12-28,28,False
2013-12-29,25,False
2013-12-30,52,False
2013-12-31,47,False
2014-01-01,30,False
2014-01-02,68,False
2014-01-03,57,False
2014-01-04,27,False
2014-01-05,25,False
2014-01-06,74,False
2014-01-07,73,False
2014-01-08,74,False
2014-01-09,77,False
2014-01-10,69,False
2014-01-11,29,False
2014-01-12,29,False
2014-01-13,61,False
2014-01-14,71,False
2014-01-15,78,False
2014-01-16,79,False
2014-01-17,75,False
2014-01-18,33,False
2014-01-19,39,False
2014-01-20,64,False
2014-01-21,76,False
2014-01-22,81,False
2014-01-23,71,False
2014-01-24,71,False
2014-01-25,29,False
2014-01-26,32,False
2014-01-27,69,False
2014-01-28,77,False
2014-01-29,77,False
2014-01-30,73,False
2014-01-31,65,False
2014-02-01,27,False
2014-02-02,31,False
2014-02-03,62,False
2014-02-04,71,False
2014-02-05,83,False
2014-02-06,74,False
2014-02-07,72,False
2014-02-08,35,False
2014-02-09,35,False
2014-02-10,74,False
2014-02-11,68,False
2014-02-12,72,False
2014-02-13,69,False
2014-02-14,67,False
2014-02-15,30,False
2014-02-16,36,False
2014-02-17,59,False
2014-02-18,75,False
2014-02-19,80,False
2014-02-20,81,False
2014-02-21,75,False
2014-02-22,33,False
2014-02-23,32,False
2014-02-24,76,False
2014-02-25,74,False
2014-02-26,74,False
2014-02-27,72,False
2014-02-28,73,False
2014-03-01,35,False
2014-03-02,29,False
2014-03-03,69,False
2014-03-04,67,False
2014-03-05,73,False
2014-03-06,81,False
2014-03-07,69,False
2014-03-08,29,False
2014-03-09,25,False
2014-03-10,71,False
2014-03-11,74,False
2014-03-12,72,False
2014-03-13,66,False
2014-03-14,61,False
