date,Symantec,isPartial
2013-06-29,33,False
2013-06-30,29,False
2013-07-01,78,False
2013-07-02,92,False
2013-07-03,76,False
2013-07-04,78,False
2013-07-05,68,False
2013-07-06,36,False
2013-07-07,31,False
2013-07-08,80,False
2013-07-09,95,False
2013-07-10,85,False
2013-07-11,75,False
2013-07-12,74,False
2013-07-13,32,False
2013-07-14,37,False
2013-07-15,93,False
2013-07-16,97,False
2013-07-17,99,False
2013-07-18,91,False
2013-07-19,81,False
2013-07-20,31,False
2013-07-21,27,False
2013-07-22,74,False
2013-07-23,91,False
2013-07-24,85,False
2013-07-25,87,False
2013-07-26,74,False
2013-07-27,32,False
2013-07-28,35,False
2013-07-29,86,False
2013-07-30,90,False
2013-07-31,91,False
2013-08-01,90,False
2013-08-02,75,False
2013-08-03,42,False
2013-08-04,40,False
2013-08-05,89,False
2013-08-06,82,False
2013-08-07,93,False
2013-08-08,82,False
2013-08-09,73,False
2013-08-10,43,False
2013-08-11,39,False
2013-08-12,82,False
2013-08-13,100,False
2013-08-14,75,False
2013-08-15,81,False
2013-08-16,75,False
2013-08-17,36,False
2013-08-18,43,False
2013-08-19,85,False
2013-08-20,89,False
2013-08-21,92,False
2013-08-22,92,False
2013-08-23,82,False
2013-08-24,41,False
2013-08-25,39,False
2013-08-26,77,False
2013-08-27,86,False
2013-08-28,77,False
2013-08-29,78,False
2013-08-30,75,False
2013-08-31,44,False
2013-09-01,30,False
2013-09-02,71,False
2013-09-03,77,False
2013-09-04,86,False
2013-09-05,89,False
2013-09-06,72,False
2013-09-07,36,False
2013-09-08,30,False
2013-09-09,84,False
2013-09-10,87,False
2013-09-11,86,False
2013-09-12,81,False
2013-09-13,84,False
2013-09-14,34,False
2013-09-15,34,False
2013-09-16,76,False
2013-09-17,94,False
2013-09-18,84,False
2013-09-19,80,False
2013-09-20,73,False
2013-09-21,39,False
2013-09-22,32,False
2013-09-23,83,False
2013-09-24,82,False
2013-09-25,84,False
2013-09-26,87,False
2013-09-27,80,False
2013-09-28,44,False
2013-09-29,39,False
2013-09-30,73,False
2013-10-01,96,False
2013-10-02,85,False
2013-10-03,75,False
2013-10-04,72,False
2013-10-05,40,False
2013-10-06,34,False
2013-10-07,79,False
2013-10-08,89,False
2013-10-09,90,False
2013-10-10,83,False
2013-10-11,80,False
2013-10-12,41,False
2013-10-13,30,False
2013-10-14,70,False
2013-10-15,80,False
2013-10-16,83,False
2013-10-17,84,False
2013-10-18,82,False
2013-10-19,37,False
2013-10-20,36,False
2013-10-21,90,False
2013-10-22,85,False
2013-10-23,92,False
2013-10-24,96,False
2013-10-25,86,False
2013-10-26,42,False
2013-10-27,37,False
2013-10-28,88,False
2013-10-29,93,False
2013-10-30,90,False
2013-10-31,87,False
2013-11-01,65,False
2013-11-02,34,False
2013-11-03,35,False
2013-11-04,67,False
2013-11-05,89,False
2013-11-06,86,False
2013-11-07,84,False
2013-11-08,74,False
2013-11-09,40,False
2013-11-10,31,False
2013-11-11,77,False
2013-11-12,100,False
2013-11-13,93,False
2013-11-14,86,False
2013-11-15,83,False
2013-11-16,35,False
2013-11-17,35,False
2013-11-18,83,False
2013-11-19,91,False
2013-11-20,84,False
2013-11-21,96,False
2013-11-22,71,False
2013-11-23,41,False
2013-11-24,28,False
2013-11-25,83,False
2013-11-26,79,False
2013-11-27,79,False
2013-11-28,68,False
2013-11-29,55,False
2013-11-30,34,False
2013-12-01,37,False
2013-12-02,80,False
2013-12-03,84,False
2013-12-04,88,False
2013-12-05,89,False
2013-12-06,74,False
2013-12-07,34,False
2013-12-08,36,False
2013-12-09,85,False
2013-12-10,89,False
2013-12-11,91,False
2013-12-12,88,False
2013-12-13,73,False
2013-12-14,35,False
2013-12-15,33,False
2013-12-16,72,False
2013-12-17,80,False
2013-12-18,92,False
2013-12-19,77,False
2013-12-20,66,False
2013-12-21,36,False
2013-12-22,32,False
2013-12-23,58,False
2013-12-24,52,False
2013-12-25,39,False
2013-12-26,51,False
2013-12-27,53,False
2013-12-28,29,False
2013-12-29,23,False
2013-12-30,57,False
2013-12-31,50,False
2014-01-01,33,False
2014-01-02,69,False
2014-01-03,61,False
2014-01-04,34,False
2014-01-05,35,False
2014-01-06,78,False
2014-01-07,81,False
2014-01-08,81,False
2014-01-09,78,False
2014-01-10,77,False
2014-01-11,32,False
2014-01-12,32,False
2014-01-13,71,False
2014-01-14,74,False
2014-01-15,81,False
2014-01-16,80,False
2014-01-17,79,False
2014-01-18,33,False
2014-01-19,33,False
2014-01-20,73,False
2014-01-21,85,False
2014-01-22,75,False
2014-01-23,82,False
2014-01-24,79,False
2014-01-25,35,False
2014-01-26,28,False
2014-01-27,75,False
2014-01-28,78,False
2014-01-29,76,False
2014-01-30,79,False
2014-01-31,78,False
2014-02-01,31,False
2014-02-02,33,False
2014-02-03,79,False
2014-02-04,87,False
2014-02-05,80,False
2014-02-06,85,False
2014-02-07,77,False
2014-02-08,41,False
2014-02-09,37,False
2014-02-10,75,False
2014-02-11,78,False
2014-02-12,86,False
2014-02-13,78,False
2014-02-14,73,False
2014-02-15,35,False
2014-02-16,36,False
2014-02-17,64,False
2014-02-18,88,False
2014-02-19,87,False
2014-02-20,91,False
2014-02-21,72,False
2014-02-22,38,False
2014-02-23,40,False
2014-02-24,74,False
2014-02-25,76,False
2014-02-26,80,False
2014-02-27,81,False
2014-02-28,80,False
