date,Symantec,isPartial
2012-01-26,81,False
2012-01-27,73,False
2012-01-28,48,False
2012-01-29,43,False
2012-01-30,79,False
2012-01-31,73,False
2012-02-01,68,False
2012-02-02,75,False
2012-02-03,68,False
2012-02-04,45,False
2012-02-05,35,False
2012-02-06,72,False
2012-02-07,93,False
2012-02-08,100,False
2012-02-09,80,False
2012-02-10,70,False
2012-02-11,38,False
2012-02-12,41,False
2012-02-13,73,False
2012-02-14,71,False
2012-02-15,73,False
2012-02-16,83,False
2012-02-17,66,False
2012-02-18,42,False
2012-02-19,32,False
2012-02-20,74,False
2012-02-21,76,False
2012-02-22,76,False
2012-02-23,78,False
2012-02-24,69,False
2012-02-25,41,False
2012-02-26,34,False
2012-02-27,73,False
2012-02-28,78,False
2012-02-29,78,False
2012-03-01,69,False
2012-03-02,62,False
2012-03-03,37,False
2012-03-04,40,False
2012-03-05,73,False
2012-03-06,75,False
2012-03-07,71,False
2012-03-08,73,False
2012-03-09,63,False
2012-03-10,43,False
2012-03-11,37,False
2012-03-12,78,False
2012-03-13,83,False
2012-03-14,71,False
2012-03-15,71,False
2012-03-16,73,False
2012-03-17,33,False
2012-03-18,34,False
2012-03-19,76,False
2012-03-20,71,False
2012-03-21,70,False
2012-03-22,72,False
2012-03-23,66,False
2012-03-24,34,False
2012-03-25,33,False
2012-03-26,67,False
2012-03-27,80,False
2012-03-28,77,False
2012-03-29,71,False
2012-03-30,63,False
2012-03-31,34,False
2012-04-01,27,False
2012-04-02,66,False
2012-04-03,71,False
2012-04-04,71,False
2012-04-05,65,False
2012-04-06,52,False
2012-04-07,41,False
2012-04-08,31,False
2012-04-09,62,False
2012-04-10,79,False
2012-04-11,69,False
2012-04-12,76,False
2012-04-13,56,False
2012-04-14,30,False
2012-04-15,27,False
2012-04-16,64,False
2012-04-17,66,False
2012-04-18,71,False
2012-04-19,65,False
2012-04-20,69,False
2012-04-21,35,False
2012-04-22,29,False
2012-04-23,65,False
2012-04-24,68,False
2012-04-25,78,False
2012-04-26,76,False
2012-04-27,70,False
2012-04-28,37,False
2012-04-29,31,False
2012-04-30,58,False
2012-05-01,58,False
2012-05-02,76,False
2012-05-03,67,False
2012-05-04,59,False
2012-05-05,35,False
2012-05-06,34,False
2012-05-07,70,False
2012-05-08,79,False
2012-05-09,79,False
2012-05-10,79,False
2012-05-11,69,False
2012-05-12,37,False
2012-05-13,33,False
2012-05-14,74,False
2012-05-15,81,False
2012-05-16,73,False
2012-05-17,65,False
2012-05-18,69,False
2012-05-19,29,False
2012-05-20,29,False
2012-05-21,75,False
2012-05-22,67,False
2012-05-23,68,False
2012-05-24,73,False
2012-05-25,57,False
2012-05-26,28,False
2012-05-27,32,False
2012-05-28,52,False
2012-05-29,78,False
2012-05-30,72,False
2012-05-31,72,False
2012-06-01,68,False
2012-06-02,37,False
2012-06-03,31,False
2012-06-04,70,False
2012-06-05,79,False
2012-06-06,69,False
2012-06-07,76,False
2012-06-08,64,False
2012-06-09,34,False
2012-06-10,30,False
2012-06-11,64,False
2012-06-12,72,False
2012-06-13,72,False
2012-06-14,70,False
2012-06-15,62,False
2012-06-16,32,False
2012-06-17,33,False
2012-06-18,56,False
2012-06-19,72,False
2012-06-20,72,False
2012-06-21,66,False
2012-06-22,64,False
2012-06-23,43,False
2012-06-24,30,False
2012-06-25,69,False
2012-06-26,71,False
2012-06-27,66,False
2012-06-28,62,False
2012-06-29,62,False
2012-06-30,32,False
2012-07-01,30,False
2012-07-02,70,False
2012-07-03,71,False
2012-07-04,61,False
2012-07-05,70,False
2012-07-06,64,False
2012-07-07,38,False
2012-07-08,41,False
2012-07-09,66,False
2012-07-10,73,False
2012-07-11,68,False
2012-07-12,84,False
2012-07-13,72,False
2012-07-14,39,False
2012-07-15,31,False
2012-07-16,72,False
2012-07-17,85,False
2012-07-18,70,False
2012-07-19,66,False
2012-07-20,56,False
2012-07-21,31,False
2012-07-22,31,False
2012-07-23,71,False
2012-07-24,69,False
2012-07-25,73,False
2012-07-26,82,False
2012-07-27,62,False
2012-07-28,31,False
2012-07-29,24,False
2012-07-30,67,False
2012-07-31,66,False
2012-08-01,65,False
2012-08-02,74,False
2012-08-03,53,False
2012-08-04,31,False
2012-08-05,31,False
2012-08-06,56,False
2012-08-07,74,False
2012-08-08,67,False
2012-08-09,68,False
2012-08-10,64,False
2012-08-11,29,False
2012-08-12,27,False
2012-08-13,72,False
2012-08-14,63,False
2012-08-15,66,False
2012-08-16,65,False
2012-08-17,67,False
2012-08-18,34,False
2012-08-19,30,False
2012-08-20,63,False
2012-08-21,75,False
2012-08-22,65,False
2012-08-23,70,False
2012-08-24,67,False
2012-08-25,34,False
2012-08-26,35,False
2012-08-27,68,False
2012-08-28,69,False
2012-08-29,66,False
2012-08-30,65,False
2012-08-31,59,False
2012-09-01,35,False
2012-09-02,26,False
2012-09-03,55,False
2012-09-04,61,False
2012-09-05,81,False
2012-09-06,65,False
2012-09-07,60,False
2012-09-08,36,False
2012-09-09,34,False
2012-09-10,69,False
2012-09-11,78,False
2012-09-12,66,False
2012-09-13,67,False
2012-09-14,58,False
2012-09-15,32,False
2012-09-16,31,False
2012-09-17,64,False
2012-09-18,71,False
2012-09-19,70,False
2012-09-20,66,False
2012-09-21,61,False
2012-09-22,29,False
