date,Symantec,isPartial
2011-01-01,47,False
2011-01-02,47,False
2011-01-03,78,False
2011-01-04,95,False
2011-01-05,90,False
2011-01-06,92,False
2011-01-07,89,False
2011-01-08,53,False
2011-01-09,54,False
2011-01-10,87,False
2011-01-11,92,False
2011-01-12,92,False
2011-01-13,90,False
2011-01-14,90,False
2011-01-15,55,False
2011-01-16,51,False
2011-01-17,88,False
2011-01-18,100,False
2011-01-19,97,False
2011-01-20,87,False
2011-01-21,88,False
2011-01-22,56,False
2011-01-23,50,False
2011-01-24,95,False
2011-01-25,93,False
2011-01-26,87,False
2011-01-27,97,False
2011-01-28,85,False
2011-01-29,58,False
2011-01-30,52,False
2011-01-31,87,False
2011-02-01,91,False
2011-02-02,92,False
2011-02-03,86,False
2011-02-04,85,False
2011-02-05,53,False
2011-02-06,51,False
2011-02-07,86,False
2011-02-08,98,False
2011-02-09,92,False
2011-02-10,85,False
2011-02-11,79,False
2011-02-12,57,False
2011-02-13,44,False
2011-02-14,90,False
2011-02-15,90,False
2011-02-16,88,False
2011-02-17,87,False
2011-02-18,82,False
2011-02-19,52,False
2011-02-20,46,False
2011-02-21,82,False
2011-02-22,89,False
2011-02-23,91,False
2011-02-24,92,False
2011-02-25,84,False
2011-02-26,47,False
2011-02-27,59,False
2011-02-28,83,False
2011-03-01,96,False
2011-03-02,99,False
2011-03-03,89,False
2011-03-04,96,False
2011-03-05,61,False
2011-03-06,54,False
2011-03-07,93,False
2011-03-08,97,False
2011-03-09,89,False
2011-03-10,87,False
2011-03-11,84,False
2011-03-12,50,False
2011-03-13,46,False
2011-03-14,86,False
2011-03-15,89,False
2011-03-16,79,False
2011-03-17,86,False
2011-03-18,76,False
2011-03-19,50,False
2011-03-20,43,False
2011-03-21,85,False
2011-03-22,87,False
2011-03-23,86,False
2011-03-24,86,False
2011-03-25,81,False
2011-03-26,52,False
2011-03-27,47,False
2011-03-28,85,False
2011-03-29,93,False
2011-03-30,81,False
2011-03-31,85,False
2011-04-01,88,False
2011-04-02,49,False
2011-04-03,48,False
2011-04-04,76,False
2011-04-05,88,False
2011-04-06,87,False
2011-04-07,91,False
2011-04-08,86,False
2011-04-09,42,False
2011-04-10,44,False
2011-04-11,91,False
2011-04-12,99,False
2011-04-13,87,False
2011-04-14,86,False
2011-04-15,78,False
2011-04-16,52,False
2011-04-17,46,False
2011-04-18,83,False
2011-04-19,84,False
2011-04-20,82,False
2011-04-21,84,False
2011-04-22,66,False
2011-04-23,45,False
2011-04-24,36,False
2011-04-25,74,False
2011-04-26,82,False
2011-04-27,80,False
2011-04-28,77,False
2011-04-29,69,False
2011-04-30,51,False
2011-05-01,40,False
2011-05-02,72,False
2011-05-03,81,False
2011-05-04,86,False
2011-05-05,84,False
2011-05-06,81,False
2011-05-07,43,False
2011-05-08,43,False
2011-05-09,89,False
2011-05-10,89,False
2011-05-11,97,False
2011-05-12,95,False
2011-05-13,86,False
2011-05-14,50,False
2011-05-15,46,False
2011-05-16,76,False
2011-05-17,80,False
2011-05-18,83,False
2011-05-19,85,False
2011-05-20,80,False
2011-05-21,47,False
2011-05-22,43,False
2011-05-23,83,False
2011-05-24,85,False
2011-05-25,81,False
