date,Symantec,isPartial
2014-07-24,82,False
2014-07-25,68,False
2014-07-26,23,False
2014-07-27,27,False
2014-07-28,70,False
2014-07-29,72,False
2014-07-30,64,False
2014-07-31,73,False
2014-08-01,71,False
2014-08-02,33,False
2014-08-03,27,False
2014-08-04,69,False
2014-08-05,76,False
2014-08-06,78,False
2014-08-07,77,False
2014-08-08,75,False
2014-08-09,31,False
2014-08-10,27,False
2014-08-11,74,False
2014-08-12,78,False
2014-08-13,68,False
2014-08-14,75,False
2014-08-15,55,False
2014-08-16,29,False
2014-08-17,32,False
2014-08-18,84,False
2014-08-19,81,False
2014-08-20,70,False
2014-08-21,65,False
2014-08-22,73,False
2014-08-23,25,False
2014-08-24,24,False
2014-08-25,74,False
2014-08-26,73,False
2014-08-27,78,False
2014-08-28,68,False
2014-08-29,61,False
2014-08-30,28,False
2014-08-31,23,False
2014-09-01,60,False
2014-09-02,80,False
2014-09-03,80,False
2014-09-04,83,False
2014-09-05,65,False
2014-09-06,29,False
2014-09-07,28,False
2014-09-08,63,False
2014-09-09,67,False
2014-09-10,70,False
2014-09-11,66,False
2014-09-12,65,False
2014-09-13,31,False
2014-09-14,29,False
2014-09-15,72,False
2014-09-16,74,False
2014-09-17,80,False
2014-09-18,75,False
2014-09-19,70,False
2014-09-20,26,False
2014-09-21,28,False
2014-09-22,81,False
2014-09-23,73,False
2014-09-24,82,False
2014-09-25,85,False
2014-09-26,76,False
2014-09-27,33,False
2014-09-28,27,False
2014-09-29,64,False
2014-09-30,76,False
2014-10-01,74,False
2014-10-02,72,False
2014-10-03,62,False
2014-10-04,30,False
2014-10-05,28,False
2014-10-06,65,False
2014-10-07,73,False
2014-10-08,95,False
2014-10-09,90,False
2014-10-10,80,False
2014-10-11,38,False
2014-10-12,30,False
2014-10-13,71,False
2014-10-14,80,False
2014-10-15,82,False
2014-10-16,73,False
2014-10-17,70,False
2014-10-18,36,False
2014-10-19,30,False
2014-10-20,80,False
2014-10-21,78,False
2014-10-22,73,False
2014-10-23,72,False
2014-10-24,65,False
2014-10-25,25,False
2014-10-26,24,False
2014-10-27,78,False
2014-10-28,73,False
2014-10-29,76,False
2014-10-30,76,False
2014-10-31,67,False
2014-11-01,28,False
2014-11-02,27,False
2014-11-03,64,False
2014-11-04,74,False
2014-11-05,68,False
2014-11-06,81,False
2014-11-07,66,False
2014-11-08,33,False
2014-11-09,32,False
2014-11-10,72,False
2014-11-11,71,False
2014-11-12,76,False
2014-11-13,73,False
2014-11-14,64,False
2014-11-15,28,False
2014-11-16,28,False
2014-11-17,72,False
2014-11-18,78,False
2014-11-19,80,False
2014-11-20,69,False
2014-11-21,63,False
2014-11-22,24,False
2014-11-23,37,False
2014-11-24,91,False
2014-11-25,88,False
2014-11-26,76,False
2014-11-27,57,False
2014-11-28,56,False
2014-11-29,29,False
2014-11-30,30,False
2014-12-01,70,False
2014-12-02,70,False
2014-12-03,81,False
2014-12-04,75,False
2014-12-05,63,False
2014-12-06,31,False
2014-12-07,30,False
2014-12-08,59,False
2014-12-09,73,False
2014-12-10,76,False
2014-12-11,65,False
2014-12-12,68,False
2014-12-13,32,False
2014-12-14,26,False
2014-12-15,66,False
2014-12-16,73,False
2014-12-17,69,False
2014-12-18,72,False
2014-12-19,65,False
