date,Symantec,isPartial
2012-06-04,77,False
2012-06-05,93,False
2012-06-06,77,False
2012-06-07,83,False
2012-06-08,80,False
2012-06-09,45,False
2012-06-10,35,False
2012-06-11,70,False
2012-06-12,84,False
2012-06-13,81,False
2012-06-14,80,False
2012-06-15,68,False
2012-06-16,38,False
2012-06-17,40,False
2012-06-18,70,False
2012-06-19,76,False
2012-06-20,76,False
2012-06-21,83,False
2012-06-22,77,False
2012-06-23,43,False
2012-06-24,36,False
2012-06-25,79,False
2012-06-26,80,False
2012-06-27,76,False
2012-06-28,69,False
2012-06-29,70,False
2012-06-30,37,False
2012-07-01,31,False
2012-07-02,91,False
2012-07-03,76,False
2012-07-04,76,False
2012-07-05,79,False
2012-07-06,73,False
2012-07-07,39,False
2012-07-08,44,False
2012-07-09,85,False
2012-07-10,93,False
2012-07-11,80,False
2012-07-12,91,False
2012-07-13,81,False
2012-07-14,37,False
2012-07-15,32,False
2012-07-16,80,False
2012-07-17,100,False
2012-07-18,85,False
2012-07-19,78,False
2012-07-20,65,False
2012-07-21,39,False
2012-07-22,34,False
2012-07-23,91,False
2012-07-24,81,False
2012-07-25,85,False
2012-07-26,87,False
2012-07-27,76,False
2012-07-28,37,False
2012-07-29,35,False
2012-07-30,87,False
2012-07-31,79,False
2012-08-01,82,False
2012-08-02,83,False
2012-08-03,65,False
2012-08-04,35,False
2012-08-05,34,False
2012-08-06,70,False
2012-08-07,83,False
2012-08-08,78,False
2012-08-09,79,False
2012-08-10,74,False
2012-08-11,32,False
2012-08-12,36,False
2012-08-13,80,False
2012-08-14,75,False
2012-08-15,80,False
2012-08-16,70,False
2012-08-17,67,False
2012-08-18,38,False
2012-08-19,38,False
2012-08-20,71,False
2012-08-21,87,False
2012-08-22,88,False
2012-08-23,81,False
2012-08-24,75,False
2012-08-25,43,False
2012-08-26,42,False
2012-08-27,81,False
2012-08-28,88,False
2012-08-29,71,False
2012-08-30,71,False
2012-08-31,66,False
2012-09-01,38,False
2012-09-02,33,False
2012-09-03,61,False
2012-09-04,77,False
2012-09-05,86,False
2012-09-06,80,False
2012-09-07,68,False
2012-09-08,41,False
2012-09-09,39,False
2012-09-10,73,False
2012-09-11,81,False
2012-09-12,82,False
2012-09-13,76,False
2012-09-14,69,False
2012-09-15,33,False
2012-09-16,28,False
2012-09-17,69,False
2012-09-18,81,False
2012-09-19,79,False
2012-09-20,78,False
2012-09-21,69,False
2012-09-22,29,False
2012-09-23,27,False
2012-09-24,78,False
2012-09-25,69,False
2012-09-26,78,False
2012-09-27,73,False
2012-09-28,65,False
2012-09-29,40,False
2012-09-30,33,False
2012-10-01,73,False
2012-10-02,73,False
2012-10-03,79,False
2012-10-04,81,False
2012-10-05,75,False
2012-10-06,42,False
2012-10-07,30,False
2012-10-08,60,False
2012-10-09,71,False
2012-10-10,78,False
2012-10-11,77,False
2012-10-12,67,False
2012-10-13,36,False
2012-10-14,29,False
2012-10-15,71,False
2012-10-16,75,False
2012-10-17,76,False
2012-10-18,71,False
2012-10-19,71,False
2012-10-20,32,False
2012-10-21,34,False
2012-10-22,76,False
2012-10-23,66,False
2012-10-24,74,False
2012-10-25,71,False
2012-10-26,62,False
2012-10-27,33,False
2012-10-28,29,False
2012-10-29,67,False
2012-10-30,60,False
2012-10-31,64,False
2012-11-01,60,False
2012-11-02,63,False
2012-11-03,32,False
2012-11-04,31,False
2012-11-05,74,False
