date,Symantec,isPartial
2013-02-19,88,False
2013-02-20,92,False
2013-02-21,96,False
2013-02-22,84,False
2013-02-23,44,False
2013-02-24,44,False
2013-02-25,95,False
2013-02-26,92,False
2013-02-27,96,False
2013-02-28,93,False
2013-03-01,83,False
2013-03-02,42,False
2013-03-03,39,False
2013-03-04,94,False
2013-03-05,96,False
2013-03-06,92,False
2013-03-07,88,False
2013-03-08,91,False
2013-03-09,44,False
2013-03-10,41,False
2013-03-11,83,False
2013-03-12,91,False
2013-03-13,84,False
2013-03-14,100,False
2013-03-15,83,False
2013-03-16,42,False
2013-03-17,38,False
2013-03-18,88,False
2013-03-19,93,False
2013-03-20,95,False
2013-03-21,98,False
2013-03-22,83,False
2013-03-23,41,False
2013-03-24,34,False
2013-03-25,85,False
2013-03-26,96,False
2013-03-27,88,False
2013-03-28,81,False
2013-03-29,65,False
2013-03-30,36,False
2013-03-31,36,False
2013-04-01,72,False
2013-04-02,82,False
2013-04-03,87,False
2013-04-04,89,False
2013-04-05,81,False
2013-04-06,38,False
2013-04-07,36,False
2013-04-08,89,False
2013-04-09,93,False
2013-04-10,94,False
2013-04-11,96,False
2013-04-12,81,False
2013-04-13,36,False
2013-04-14,38,False
2013-04-15,87,False
2013-04-16,93,False
2013-04-17,85,False
2013-04-18,87,False
2013-04-19,83,False
2013-04-20,36,False
2013-04-21,39,False
2013-04-22,79,False
2013-04-23,96,False
2013-04-24,84,False
2013-04-25,79,False
2013-04-26,79,False
2013-04-27,33,False
2013-04-28,32,False
2013-04-29,72,False
2013-04-30,82,False
2013-05-01,63,False
2013-05-02,76,False
2013-05-03,67,False
2013-05-04,36,False
2013-05-05,37,False
2013-05-06,82,False
2013-05-07,82,False
2013-05-08,82,False
2013-05-09,79,False
2013-05-10,78,False
2013-05-11,31,False
2013-05-12,32,False
2013-05-13,82,False
2013-05-14,91,False
2013-05-15,88,False
2013-05-16,83,False
2013-05-17,70,False
2013-05-18,41,False
2013-05-19,34,False
2013-05-20,73,False
2013-05-21,87,False
2013-05-22,79,False
2013-05-23,79,False
2013-05-24,71,False
2013-05-25,32,False
