date,Symantec,isPartial
2011-05-11,100,False
2011-05-12,92,False
2011-05-13,80,False
2011-05-14,46,False
2011-05-15,37,False
2011-05-16,79,False
2011-05-17,76,False
2011-05-18,81,False
2011-05-19,77,False
2011-05-20,91,False
2011-05-21,39,False
2011-05-22,51,False
2011-05-23,80,False
2011-05-24,81,False
2011-05-25,82,False
2011-05-26,78,False
2011-05-27,81,False
2011-05-28,42,False
2011-05-29,46,False
2011-05-30,69,False
2011-05-31,86,False
2011-06-01,81,False
2011-06-02,81,False
2011-06-03,80,False
2011-06-04,44,False
2011-06-05,45,False
2011-06-06,86,False
2011-06-07,85,False
2011-06-08,86,False
2011-06-09,79,False
2011-06-10,74,False
2011-06-11,42,False
2011-06-12,46,False
2011-06-13,65,False
2011-06-14,77,False
2011-06-15,86,False
2011-06-16,85,False
2011-06-17,71,False
2011-06-18,47,False
2011-06-19,46,False
2011-06-20,80,False
2011-06-21,92,False
2011-06-22,75,False
2011-06-23,85,False
2011-06-24,71,False
2011-06-25,39,False
2011-06-26,39,False
2011-06-27,78,False
2011-06-28,76,False
2011-06-29,84,False
2011-06-30,69,False
2011-07-01,68,False
2011-07-02,41,False
2011-07-03,41,False
2011-07-04,72,False
2011-07-05,79,False
2011-07-06,88,False
2011-07-07,83,False
2011-07-08,73,False
2011-07-09,45,False
2011-07-10,45,False
2011-07-11,73,False
2011-07-12,87,False
2011-07-13,83,False
2011-07-14,72,False
2011-07-15,71,False
2011-07-16,47,False
2011-07-17,46,False
2011-07-18,70,False
2011-07-19,84,False
2011-07-20,83,False
2011-07-21,76,False
2011-07-22,76,False
2011-07-23,41,False
2011-07-24,43,False
2011-07-25,79,False
2011-07-26,77,False
2011-07-27,91,False
2011-07-28,87,False
2011-07-29,71,False
2011-07-30,42,False
2011-07-31,40,False
2011-08-01,71,False
2011-08-02,87,False
2011-08-03,80,False
2011-08-04,75,False
2011-08-05,74,False
2011-08-06,41,False
2011-08-07,38,False
2011-08-08,85,False
2011-08-09,70,False
2011-08-10,78,False
2011-08-11,76,False
2011-08-12,77,False
2011-08-13,42,False
2011-08-14,40,False
2011-08-15,67,False
2011-08-16,75,False
2011-08-17,82,False
2011-08-18,72,False
2011-08-19,68,False
2011-08-20,38,False
2011-08-21,42,False
2011-08-22,74,False
2011-08-23,73,False
2011-08-24,76,False
2011-08-25,78,False
2011-08-26,58,False
2011-08-27,34,False
2011-08-28,41,False
2011-08-29,73,False
2011-08-30,78,False
2011-08-31,76,False
2011-09-01,72,False
2011-09-02,66,False
2011-09-03,41,False
2011-09-04,41,False
2011-09-05,62,False
2011-09-06,70,False
2011-09-07,79,False
2011-09-08,72,False
2011-09-09,64,False
2011-09-10,39,False
2011-09-11,42,False
2011-09-12,72,False
2011-09-13,64,False
2011-09-14,76,False
2011-09-15,86,False
2011-09-16,73,False
2011-09-17,42,False
2011-09-18,42,False
2011-09-19,76,False
2011-09-20,74,False
2011-09-21,74,False
2011-09-22,77,False
2011-09-23,65,False
2011-09-24,32,False
2011-09-25,33,False
2011-09-26,78,False
2011-09-27,78,False
2011-09-28,74,False
2011-09-29,73,False
2011-09-30,61,False
2011-10-01,40,False
2011-10-02,37,False
2011-10-03,76,False
2011-10-04,73,False
2011-10-05,77,False
2011-10-06,73,False
2011-10-07,63,False
2011-10-08,33,False
2011-10-09,31,False
2011-10-10,61,False
2011-10-11,69,False
2011-10-12,79,False
2011-10-13,80,False
2011-10-14,62,False
2011-10-15,44,False
2011-10-16,42,False
2011-10-17,73,False
2011-10-18,69,False
2011-10-19,74,False
2011-10-20,79,False
2011-10-21,69,False
2011-10-22,40,False
2011-10-23,34,False
2011-10-24,68,False
2011-10-25,73,False
2011-10-26,69,False
2011-10-27,77,False
2011-10-28,68,False
2011-10-29,39,False
2011-10-30,36,False
2011-10-31,67,False
2011-11-01,72,False
2011-11-02,71,False
2011-11-03,70,False
2011-11-04,72,False
2011-11-05,39,False
2011-11-06,35,False
2011-11-07,76,False
2011-11-08,72,False
2011-11-09,78,False
2011-11-10,75,False
2011-11-11,59,False
2011-11-12,40,False
2011-11-13,37,False
2011-11-14,74,False
