date,Symantec,isPartial
2012-10-12,80,False
2012-10-13,47,False
2012-10-14,37,False
2012-10-15,80,False
2012-10-16,91,False
2012-10-17,93,False
2012-10-18,91,False
2012-10-19,83,False
2012-10-20,43,False
2012-10-21,36,False
2012-10-22,90,False
2012-10-23,87,False
2012-10-24,86,False
2012-10-25,88,False
2012-10-26,79,False
2012-10-27,43,False
2012-10-28,38,False
2012-10-29,80,False
2012-10-30,83,False
2012-10-31,92,False
2012-11-01,76,False
2012-11-02,77,False
2012-11-03,36,False
2012-11-04,37,False
2012-11-05,89,False
2012-11-06,93,False
2012-11-07,90,False
2012-11-08,91,False
2012-11-09,81,False
2012-11-10,39,False
2012-11-11,40,False
2012-11-12,87,False
2012-11-13,89,False
2012-11-14,80,False
2012-11-15,90,False
2012-11-16,76,False
2012-11-17,43,False
2012-11-18,39,False
2012-11-19,84,False
2012-11-20,88,False
2012-11-21,80,False
2012-11-22,80,False
2012-11-23,68,False
2012-11-24,46,False
2012-11-25,42,False
2012-11-26,90,False
2012-11-27,83,False
2012-11-28,88,False
2012-11-29,83,False
2012-11-30,85,False
2012-12-01,39,False
2012-12-02,36,False
2012-12-03,85,False
2012-12-04,87,False
2012-12-05,88,False
2012-12-06,96,False
2012-12-07,82,False
2012-12-08,42,False
2012-12-09,35,False
2012-12-10,88,False
2012-12-11,87,False
2012-12-12,87,False
2012-12-13,88,False
2012-12-14,79,False
2012-12-15,36,False
2012-12-16,41,False
2012-12-17,80,False
2012-12-18,88,False
2012-12-19,79,False
2012-12-20,75,False
2012-12-21,64,False
2012-12-22,33,False
2012-12-23,38,False
2012-12-24,51,False
2012-12-25,42,False
2012-12-26,61,False
2012-12-27,65,False
2012-12-28,63,False
2012-12-29,36,False
2012-12-30,34,False
2012-12-31,45,False
2013-01-01,29,False
2013-01-02,76,False
2013-01-03,79,False
2013-01-04,72,False
2013-01-05,41,False
2013-01-06,34,False
2013-01-07,79,False
2013-01-08,89,False
2013-01-09,87,False
2013-01-10,91,False
2013-01-11,81,False
2013-01-12,39,False
2013-01-13,45,False
2013-01-14,79,False
2013-01-15,93,False
2013-01-16,91,False
2013-01-17,86,False
2013-01-18,91,False
2013-01-19,48,False
2013-01-20,41,False
2013-01-21,85,False
2013-01-22,85,False
2013-01-23,100,False
2013-01-24,91,False
2013-01-25,88,False
2013-01-26,41,False
2013-01-27,39,False
2013-01-28,84,False
