date,Symantec,isPartial
2015-08-18,96,False
2015-08-19,100,False
2015-08-20,96,False
2015-08-21,83,False
2015-08-22,41,False
2015-08-23,31,False
2015-08-24,90,False
2015-08-25,97,False
2015-08-26,91,False
2015-08-27,86,False
2015-08-28,78,False
2015-08-29,38,False
2015-08-30,33,False
2015-08-31,89,False
2015-09-01,82,False
2015-09-02,94,False
2015-09-03,91,False
2015-09-04,78,False
2015-09-05,32,False
2015-09-06,29,False
2015-09-07,66,False
2015-09-08,95,False
2015-09-09,87,False
2015-09-10,84,False
2015-09-11,76,False
2015-09-12,29,False
2015-09-13,34,False
2015-09-14,87,False
2015-09-15,91,False
2015-09-16,86,False
2015-09-17,86,False
2015-09-18,80,False
2015-09-19,28,False
2015-09-20,31,False
2015-09-21,76,False
2015-09-22,77,False
2015-09-23,77,False
2015-09-24,79,False
2015-09-25,81,False
2015-09-26,35,False
2015-09-27,40,False
2015-09-28,79,False
2015-09-29,85,False
2015-09-30,81,False
2015-10-01,75,False
2015-10-02,86,False
2015-10-03,35,False
2015-10-04,34,False
2015-10-05,81,False
2015-10-06,88,False
2015-10-07,85,False
2015-10-08,91,False
2015-10-09,77,False
2015-10-10,29,False
2015-10-11,29,False
2015-10-12,66,False
2015-10-13,91,False
2015-10-14,86,False
2015-10-15,80,False
2015-10-16,77,False
2015-10-17,39,False
2015-10-18,30,False
2015-10-19,79,False
2015-10-20,80,False
2015-10-21,89,False
2015-10-22,82,False
2015-10-23,76,False
2015-10-24,29,False
2015-10-25,35,False
2015-10-26,81,False
2015-10-27,97,False
2015-10-28,75,False
2015-10-29,82,False
2015-10-30,73,False
2015-10-31,38,False
2015-11-01,26,False
2015-11-02,87,False
2015-11-03,79,False
2015-11-04,77,False
2015-11-05,88,False
2015-11-06,80,False
2015-11-07,31,False
2015-11-08,30,False
2015-11-09,72,False
2015-11-10,76,False
2015-11-11,77,False
2015-11-12,78,False
2015-11-13,62,False
2015-11-14,33,False
2015-11-15,34,False
2015-11-16,81,False
2015-11-17,79,False
2015-11-18,78,False
2015-11-19,86,False
2015-11-20,76,False
2015-11-21,34,False
2015-11-22,30,False
2015-11-23,70,False
2015-11-24,79,False
2015-11-25,76,False
2015-11-26,58,False
2015-11-27,62,False
2015-11-28,30,False
2015-11-29,32,False
2015-11-30,78,False
2015-12-01,81,False
2015-12-02,76,False
2015-12-03,81,False
2015-12-04,66,False
2015-12-05,30,False
2015-12-06,31,False
2015-12-07,76,False
2015-12-08,76,False
2015-12-09,89,False
2015-12-10,78,False
2015-12-11,70,False
2015-12-12,35,False
2015-12-13,33,False
2015-12-14,77,False
2015-12-15,78,False
2015-12-16,76,False
2015-12-17,75,False
2015-12-18,67,False
2015-12-19,31,False
2015-12-20,28,False
2015-12-21,69,False
2015-12-22,75,False
2015-12-23,62,False
2015-12-24,50,False
2015-12-25,38,False
2015-12-26,27,False
2015-12-27,25,False
2015-12-28,63,False
2015-12-29,69,False
2015-12-30,62,False
2015-12-31,44,False
2016-01-01,18,False
2016-01-02,26,False
2016-01-03,22,False
2016-01-04,61,False
2016-01-05,61,False
2016-01-06,59,False
2016-01-07,66,False
2016-01-08,64,False
2016-01-09,21,False
2016-01-10,24,False
2016-01-11,68,False
2016-01-12,76,False
2016-01-13,75,False
2016-01-14,70,False
2016-01-15,62,False
2016-01-16,34,False
2016-01-17,36,False
2016-01-18,67,False
2016-01-19,68,False
2016-01-20,78,False
2016-01-21,68,False
2016-01-22,57,False
2016-01-23,26,False
2016-01-24,27,False
2016-01-25,62,False
2016-01-26,61,False
2016-01-27,59,False
2016-01-28,72,False
2016-01-29,73,False
2016-01-30,25,False
2016-01-31,23,False
2016-02-01,65,False
2016-02-02,65,False
2016-02-03,69,False
2016-02-04,77,False
2016-02-05,74,False
2016-02-06,24,False
2016-02-07,28,False
2016-02-08,60,False
2016-02-09,80,False
2016-02-10,69,False
2016-02-11,65,False
2016-02-12,57,False
2016-02-13,23,False
2016-02-14,22,False
2016-02-15,57,False
2016-02-16,67,False
2016-02-17,72,False
2016-02-18,65,False
2016-02-19,60,False
2016-02-20,32,False
2016-02-21,21,False
2016-02-22,65,False
2016-02-23,78,False
2016-02-24,72,False
2016-02-25,74,False
2016-02-26,65,False
2016-02-27,23,False
2016-02-28,22,False
2016-02-29,58,False
2016-03-01,65,False
2016-03-02,70,False
2016-03-03,74,False
2016-03-04,64,False
2016-03-05,30,False
2016-03-06,25,False
2016-03-07,67,False
2016-03-08,76,False
2016-03-09,88,False
2016-03-10,73,False
2016-03-11,64,False
2016-03-12,28,False
2016-03-13,25,False
2016-03-14,67,False
2016-03-15,70,False
2016-03-16,73,False
2016-03-17,68,False
2016-03-18,60,False
2016-03-19,20,False
2016-03-20,24,False
2016-03-21,68,False
2016-03-22,77,False
2016-03-23,75,False
2016-03-24,58,False
2016-03-25,39,False
2016-03-26,26,False
2016-03-27,23,False
2016-03-28,49,False
2016-03-29,73,False
2016-03-30,66,False
2016-03-31,56,False
2016-04-01,67,False
2016-04-02,25,False
2016-04-03,20,False
2016-04-04,63,False
2016-04-05,75,False
2016-04-06,61,False
2016-04-07,70,False
2016-04-08,66,False
2016-04-09,27,False
2016-04-10,25,False
2016-04-11,67,False
2016-04-12,79,False
2016-04-13,63,False
2016-04-14,70,False
2016-04-15,58,False
2016-04-16,20,False
2016-04-17,23,False
2016-04-18,61,False
2016-04-19,73,False
2016-04-20,73,False
2016-04-21,68,False
2016-04-22,58,False
2016-04-23,21,False
2016-04-24,23,False
2016-04-25,67,False
2016-04-26,70,False
2016-04-27,60,False
2016-04-28,79,False
2016-04-29,57,False
2016-04-30,26,False
2016-05-01,24,False
2016-05-02,57,False
2016-05-03,58,False
2016-05-04,55,False
