date,Symantec,isPartial
2015-04-10,81,False
2015-04-11,34,False
2015-04-12,29,False
2015-04-13,94,False
2015-04-14,88,False
2015-04-15,85,False
2015-04-16,75,False
2015-04-17,81,False
2015-04-18,30,False
2015-04-19,28,False
2015-04-20,80,False
2015-04-21,79,False
2015-04-22,91,False
2015-04-23,86,False
2015-04-24,77,False
2015-04-25,32,False
2015-04-26,36,False
2015-04-27,75,False
2015-04-28,87,False
2015-04-29,73,False
2015-04-30,76,False
2015-05-01,49,False
2015-05-02,31,False
2015-05-03,23,False
2015-05-04,63,False
2015-05-05,80,False
2015-05-06,78,False
2015-05-07,82,False
2015-05-08,72,False
2015-05-09,29,False
2015-05-10,35,False
2015-05-11,95,False
2015-05-12,85,False
2015-05-13,85,False
2015-05-14,73,False
2015-05-15,68,False
2015-05-16,28,False
2015-05-17,29,False
2015-05-18,84,False
2015-05-19,75,False
2015-05-20,86,False
2015-05-21,80,False
2015-05-22,77,False
2015-05-23,27,False
2015-05-24,33,False
2015-05-25,63,False
2015-05-26,79,False
2015-05-27,86,False
2015-05-28,80,False
2015-05-29,71,False
2015-05-30,30,False
2015-05-31,24,False
2015-06-01,74,False
2015-06-02,77,False
2015-06-03,73,False
2015-06-04,72,False
2015-06-05,81,False
2015-06-06,28,False
2015-06-07,29,False
2015-06-08,84,False
2015-06-09,93,False
2015-06-10,87,False
2015-06-11,84,False
2015-06-12,70,False
2015-06-13,25,False
2015-06-14,32,False
2015-06-15,80,False
2015-06-16,66,False
2015-06-17,76,False
2015-06-18,78,False
2015-06-19,81,False
2015-06-20,27,False
2015-06-21,32,False
2015-06-22,73,False
2015-06-23,83,False
2015-06-24,74,False
2015-06-25,81,False
2015-06-26,75,False
2015-06-27,27,False
2015-06-28,20,False
2015-06-29,73,False
2015-06-30,82,False
2015-07-01,77,False
2015-07-02,81,False
2015-07-03,63,False
2015-07-04,22,False
2015-07-05,30,False
2015-07-06,81,False
2015-07-07,84,False
2015-07-08,80,False
2015-07-09,77,False
2015-07-10,72,False
2015-07-11,32,False
2015-07-12,31,False
2015-07-13,66,False
2015-07-14,84,False
2015-07-15,77,False
2015-07-16,75,False
2015-07-17,76,False
2015-07-18,36,False
2015-07-19,27,False
2015-07-20,78,False
2015-07-21,68,False
2015-07-22,74,False
2015-07-23,80,False
2015-07-24,77,False
2015-07-25,33,False
2015-07-26,38,False
2015-07-27,78,False
2015-07-28,79,False
2015-07-29,94,False
2015-07-30,92,False
2015-07-31,82,False
2015-08-01,38,False
2015-08-02,35,False
2015-08-03,83,False
2015-08-04,95,False
2015-08-05,92,False
2015-08-06,81,False
2015-08-07,75,False
2015-08-08,38,False
2015-08-09,31,False
2015-08-10,85,False
2015-08-11,98,False
2015-08-12,79,False
2015-08-13,100,False
2015-08-14,72,False
2015-08-15,31,False
2015-08-16,32,False
2015-08-17,79,False
2015-08-18,91,False
2015-08-19,93,False
2015-08-20,76,False
2015-08-21,71,False
2015-08-22,36,False
2015-08-23,23,False
2015-08-24,80,False
2015-08-25,90,False
2015-08-26,81,False
2015-08-27,74,False
2015-08-28,77,False
2015-08-29,30,False
2015-08-30,28,False
2015-08-31,81,False
2015-09-01,79,False
2015-09-02,80,False
2015-09-03,76,False
2015-09-04,70,False
2015-09-05,31,False
2015-09-06,20,False
2015-09-07,56,False
2015-09-08,81,False
2015-09-09,77,False
2015-09-10,74,False
2015-09-11,68,False
2015-09-12,29,False
2015-09-13,28,False
2015-09-14,73,False
2015-09-15,78,False
2015-09-16,77,False
2015-09-17,78,False
2015-09-18,75,False
2015-09-19,29,False
2015-09-20,27,False
2015-09-21,63,False
2015-09-22,74,False
2015-09-23,72,False
2015-09-24,70,False
2015-09-25,70,False
2015-09-26,29,False
2015-09-27,31,False
