date,Ctrip,isPartial
2016-05-04,31,False
2016-05-05,34,False
2016-05-06,28,False
2016-05-07,24,False
2016-05-08,27,False
2016-05-09,46,False
2016-05-10,46,False
2016-05-11,46,False
2016-05-12,39,False
2016-05-13,23,False
2016-05-14,37,False
2016-05-15,20,False
2016-05-16,46,False
2016-05-17,24,False
2016-05-18,40,False
2016-05-19,43,False
2016-05-20,31,False
2016-05-21,21,False
2016-05-22,19,False
2016-05-23,33,False
2016-05-24,41,False
2016-05-25,40,False
2016-05-26,34,False
2016-05-27,38,False
2016-05-28,20,False
2016-05-29,25,False
2016-05-30,41,False
2016-05-31,27,False
2016-06-01,29,False
2016-06-02,42,False
2016-06-03,26,False
2016-06-04,26,False
2016-06-05,31,False
2016-06-06,36,False
2016-06-07,39,False
2016-06-08,36,False
2016-06-09,28,False
2016-06-10,22,False
2016-06-11,21,False
2016-06-12,34,False
2016-06-13,33,False
2016-06-14,30,False
2016-06-15,36,False
2016-06-16,36,False
2016-06-17,45,False
2016-06-18,31,False
2016-06-19,26,False
2016-06-20,42,False
2016-06-21,42,False
2016-06-22,25,False
2016-06-23,32,False
2016-06-24,33,False
2016-06-25,32,False
2016-06-26,38,False
2016-06-27,39,False
2016-06-28,41,False
2016-06-29,35,False
2016-06-30,28,False
2016-07-01,30,False
2016-07-02,30,False
2016-07-03,22,False
2016-07-04,25,False
2016-07-05,30,False
2016-07-06,39,False
2016-07-07,32,False
2016-07-08,33,False
2016-07-09,27,False
2016-07-10,25,False
2016-07-11,28,False
2016-07-12,28,False
2016-07-13,39,False
2016-07-14,39,False
2016-07-15,39,False
2016-07-16,37,False
2016-07-17,22,False
2016-07-18,31,False
2016-07-19,31,False
2016-07-20,36,False
2016-07-21,41,False
2016-07-22,38,False
2016-07-23,29,False
2016-07-24,38,False
2016-07-25,26,False
2016-07-26,36,False
2016-07-27,27,False
2016-07-28,25,False
2016-07-29,26,False
2016-07-30,23,False
2016-07-31,23,False
2016-08-01,45,False
2016-08-02,31,False
2016-08-03,34,False
2016-08-04,30,False
2016-08-05,32,False
2016-08-06,19,False
2016-08-07,36,False
2016-08-08,31,False
2016-08-09,31,False
