date,Ctrip,isPartial
2012-10-10,60,False
2012-10-11,60,False
2012-10-12,56,False
2012-10-13,48,False
2012-10-14,46,False
2012-10-15,56,False
2012-10-16,66,False
2012-10-17,73,False
2012-10-18,58,False
2012-10-19,41,False
2012-10-20,52,False
2012-10-21,46,False
2012-10-22,72,False
2012-10-23,54,False
2012-10-24,57,False
2012-10-25,53,False
2012-10-26,73,False
2012-10-27,56,False
2012-10-28,51,False
2012-10-29,55,False
2012-10-30,44,False
2012-10-31,46,False
2012-11-01,60,False
2012-11-02,63,False
2012-11-03,35,False
2012-11-04,37,False
2012-11-05,46,False
2012-11-06,64,False
2012-11-07,39,False
2012-11-08,48,False
2012-11-09,64,False
2012-11-10,29,False
2012-11-11,40,False
2012-11-12,58,False
2012-11-13,48,False
2012-11-14,45,False
2012-11-15,44,False
2012-11-16,56,False
2012-11-17,21,False
2012-11-18,36,False
2012-11-19,46,False
2012-11-20,55,False
2012-11-21,43,False
2012-11-22,60,False
2012-11-23,69,False
2012-11-24,37,False
2012-11-25,34,False
2012-11-26,59,False
2012-11-27,63,False
2012-11-28,48,False
2012-11-29,50,False
2012-11-30,58,False
2012-12-01,49,False
2012-12-02,42,False
2012-12-03,37,False
2012-12-04,60,False
2012-12-05,71,False
2012-12-06,71,False
2012-12-07,51,False
2012-12-08,21,False
2012-12-09,46,False
2012-12-10,43,False
2012-12-11,37,False
2012-12-12,57,False
2012-12-13,43,False
2012-12-14,48,False
2012-12-15,42,False
2012-12-16,52,False
2012-12-17,54,False
2012-12-18,49,False
2012-12-19,48,False
2012-12-20,48,False
2012-12-21,56,False
2012-12-22,36,False
2012-12-23,31,False
2012-12-24,47,False
2012-12-25,47,False
2012-12-26,50,False
2012-12-27,47,False
2012-12-28,51,False
2012-12-29,27,False
2012-12-30,47,False
2012-12-31,58,False
2013-01-01,37,False
2013-01-02,47,False
2013-01-03,38,False
2013-01-04,45,False
2013-01-05,38,False
2013-01-06,50,False
2013-01-07,36,False
2013-01-08,55,False
2013-01-09,70,False
2013-01-10,57,False
2013-01-11,60,False
2013-01-12,43,False
2013-01-13,52,False
2013-01-14,59,False
2013-01-15,66,False
2013-01-16,57,False
2013-01-17,44,False
2013-01-18,49,False
2013-01-19,42,False
2013-01-20,34,False
2013-01-21,62,False
2013-01-22,43,False
2013-01-23,44,False
2013-01-24,29,False
2013-01-25,59,False
2013-01-26,32,False
2013-01-27,44,False
2013-01-28,39,False
2013-01-29,41,False
2013-01-30,43,False
2013-01-31,34,False
2013-02-01,48,False
2013-02-02,30,False
2013-02-03,53,False
2013-02-04,49,False
2013-02-05,33,False
2013-02-06,31,False
2013-02-07,36,False
2013-02-08,59,False
2013-02-09,32,False
2013-02-10,25,False
2013-02-11,27,False
2013-02-12,47,False
2013-02-13,29,False
2013-02-14,38,False
2013-02-15,42,False
2013-02-16,37,False
2013-02-17,57,False
2013-02-18,45,False
2013-02-19,53,False
