date,Ctrip,isPartial
2015-08-18,70,False
2015-08-19,51,False
2015-08-20,71,False
2015-08-21,44,False
2015-08-22,70,False
2015-08-23,48,False
2015-08-24,55,False
2015-08-25,70,False
2015-08-26,54,False
2015-08-27,46,False
2015-08-28,72,False
2015-08-29,22,False
2015-08-30,28,False
2015-08-31,94,False
2015-09-01,74,False
2015-09-02,63,False
2015-09-03,50,False
2015-09-04,62,False
2015-09-05,46,False
2015-09-06,44,False
2015-09-07,71,False
2015-09-08,62,False
2015-09-09,65,False
2015-09-10,67,False
2015-09-11,65,False
2015-09-12,61,False
2015-09-13,36,False
2015-09-14,59,False
2015-09-15,56,False
2015-09-16,99,False
2015-09-17,50,False
2015-09-18,60,False
2015-09-19,45,False
2015-09-20,49,False
2015-09-21,51,False
2015-09-22,56,False
2015-09-23,66,False
2015-09-24,71,False
2015-09-25,63,False
2015-09-26,51,False
2015-09-27,29,False
2015-09-28,39,False
2015-09-29,54,False
2015-09-30,57,False
2015-10-01,42,False
2015-10-02,58,False
2015-10-03,51,False
2015-10-04,52,False
2015-10-05,51,False
2015-10-06,48,False
2015-10-07,62,False
2015-10-08,54,False
2015-10-09,64,False
2015-10-10,40,False
2015-10-11,54,False
2015-10-12,76,False
2015-10-13,61,False
2015-10-14,61,False
2015-10-15,59,False
2015-10-16,57,False
2015-10-17,52,False
2015-10-18,35,False
2015-10-19,75,False
2015-10-20,57,False
2015-10-21,60,False
2015-10-22,62,False
2015-10-23,66,False
2015-10-24,40,False
2015-10-25,78,False
2015-10-26,100,False
2015-10-27,68,False
2015-10-28,67,False
2015-10-29,62,False
2015-10-30,55,False
2015-10-31,37,False
2015-11-01,23,False
2015-11-02,76,False
2015-11-03,84,False
2015-11-04,78,False
2015-11-05,54,False
2015-11-06,62,False
2015-11-07,61,False
2015-11-08,50,False
2015-11-09,76,False
2015-11-10,58,False
2015-11-11,67,False
2015-11-12,62,False
2015-11-13,75,False
2015-11-14,48,False
2015-11-15,41,False
2015-11-16,61,False
2015-11-17,74,False
2015-11-18,63,False
2015-11-19,75,False
2015-11-20,50,False
2015-11-21,55,False
2015-11-22,46,False
2015-11-23,63,False
2015-11-24,77,False
2015-11-25,72,False
2015-11-26,44,False
2015-11-27,44,False
2015-11-28,46,False
2015-11-29,36,False
2015-11-30,61,False
2015-12-01,50,False
2015-12-02,83,False
2015-12-03,65,False
2015-12-04,51,False
2015-12-05,42,False
2015-12-06,45,False
2015-12-07,50,False
2015-12-08,62,False
2015-12-09,70,False
2015-12-10,75,False
2015-12-11,46,False
2015-12-12,65,False
2015-12-13,45,False
2015-12-14,77,False
2015-12-15,61,False
2015-12-16,50,False
2015-12-17,58,False
2015-12-18,55,False
2015-12-19,38,False
2015-12-20,26,False
2015-12-21,50,False
2015-12-22,56,False
2015-12-23,44,False
2015-12-24,51,False
2015-12-25,42,False
2015-12-26,30,False
2015-12-27,59,False
2015-12-28,50,False
2015-12-29,58,False
2015-12-30,60,False
2015-12-31,31,False
2016-01-01,46,False
2016-01-02,30,False
2016-01-03,43,False
2016-01-04,60,False
2016-01-05,67,False
2016-01-06,65,False
2016-01-07,64,False
2016-01-08,71,False
2016-01-09,46,False
2016-01-10,51,False
2016-01-11,74,False
2016-01-12,75,False
2016-01-13,87,False
2016-01-14,73,False
2016-01-15,53,False
2016-01-16,23,False
2016-01-17,43,False
2016-01-18,41,False
2016-01-19,54,False
2016-01-20,83,False
2016-01-21,55,False
2016-01-22,51,False
2016-01-23,39,False
2016-01-24,21,False
2016-01-25,47,False
2016-01-26,63,False
2016-01-27,52,False
2016-01-28,57,False
2016-01-29,53,False
2016-01-30,37,False
2016-01-31,27,False
2016-02-01,41,False
2016-02-02,60,False
2016-02-03,64,False
2016-02-04,51,False
2016-02-05,54,False
2016-02-06,43,False
2016-02-07,23,False
2016-02-08,29,False
2016-02-09,41,False
2016-02-10,32,False
2016-02-11,34,False
2016-02-12,44,False
2016-02-13,38,False
2016-02-14,40,False
2016-02-15,59,False
2016-02-16,53,False
2016-02-17,66,False
2016-02-18,64,False
2016-02-19,66,False
2016-02-20,41,False
2016-02-21,46,False
2016-02-22,67,False
2016-02-23,79,False
2016-02-24,61,False
2016-02-25,79,False
2016-02-26,78,False
2016-02-27,46,False
2016-02-28,53,False
2016-02-29,73,False
2016-03-01,80,False
2016-03-02,60,False
2016-03-03,92,False
2016-03-04,52,False
2016-03-05,38,False
2016-03-06,45,False
2016-03-07,69,False
2016-03-08,71,False
2016-03-09,58,False
2016-03-10,77,False
2016-03-11,44,False
2016-03-12,56,False
2016-03-13,58,False
2016-03-14,60,False
2016-03-15,75,False
2016-03-16,82,False
2016-03-17,65,False
2016-03-18,74,False
2016-03-19,58,False
2016-03-20,57,False
2016-03-21,77,False
2016-03-22,68,False
2016-03-23,78,False
2016-03-24,57,False
2016-03-25,58,False
2016-03-26,48,False
2016-03-27,36,False
2016-03-28,77,False
2016-03-29,77,False
2016-03-30,61,False
2016-03-31,54,False
2016-04-01,56,False
2016-04-02,45,False
2016-04-03,54,False
2016-04-04,43,False
2016-04-05,60,False
2016-04-06,69,False
2016-04-07,78,False
2016-04-08,80,False
2016-04-09,58,False
2016-04-10,54,False
2016-04-11,82,False
2016-04-12,71,False
2016-04-13,59,False
2016-04-14,49,False
2016-04-15,49,False
2016-04-16,33,False
2016-04-17,46,False
2016-04-18,59,False
2016-04-19,70,False
2016-04-20,78,False
2016-04-21,74,False
2016-04-22,64,False
2016-04-23,51,False
2016-04-24,47,False
2016-04-25,55,False
2016-04-26,76,False
2016-04-27,64,False
2016-04-28,79,False
2016-04-29,53,False
2016-04-30,38,False
2016-05-01,39,False
2016-05-02,43,False
2016-05-03,52,False
2016-05-04,66,False
