date,Ctrip,isPartial
2013-03-04,91,False
2013-03-05,59,False
2013-03-06,88,False
2013-03-07,77,False
2013-03-08,57,False
2013-03-09,46,False
2013-03-10,48,False
2013-03-11,86,False
2013-03-12,67,False
2013-03-13,72,False
2013-03-14,58,False
2013-03-15,82,False
2013-03-16,57,False
2013-03-17,73,False
2013-03-18,99,False
2013-03-19,77,False
2013-03-20,58,False
2013-03-21,86,False
2013-03-22,45,False
2013-03-23,63,False
2013-03-24,82,False
2013-03-25,97,False
2013-03-26,76,False
2013-03-27,65,False
2013-03-28,84,False
2013-03-29,82,False
2013-03-30,60,False
2013-03-31,61,False
2013-04-01,86,False
2013-04-02,95,False
2013-04-03,80,False
2013-04-04,59,False
2013-04-05,46,False
2013-04-06,57,False
2013-04-07,46,False
2013-04-08,91,False
2013-04-09,64,False
2013-04-10,56,False
2013-04-11,66,False
2013-04-12,68,False
2013-04-13,62,False
2013-04-14,67,False
2013-04-15,77,False
2013-04-16,91,False
2013-04-17,80,False
2013-04-18,81,False
2013-04-19,60,False
2013-04-20,47,False
2013-04-21,55,False
2013-04-22,88,False
2013-04-23,59,False
2013-04-24,83,False
2013-04-25,83,False
2013-04-26,54,False
2013-04-27,73,False
2013-04-28,46,False
2013-04-29,48,False
2013-04-30,64,False
2013-05-01,42,False
2013-05-02,64,False
2013-05-03,62,False
2013-05-04,56,False
2013-05-05,59,False
2013-05-06,74,False
2013-05-07,44,False
2013-05-08,54,False
2013-05-09,70,False
2013-05-10,86,False
2013-05-11,47,False
2013-05-12,59,False
2013-05-13,72,False
2013-05-14,72,False
2013-05-15,72,False
2013-05-16,63,False
2013-05-17,66,False
2013-05-18,47,False
2013-05-19,32,False
2013-05-20,46,False
2013-05-21,64,False
2013-05-22,45,False
2013-05-23,82,False
2013-05-24,68,False
2013-05-25,50,False
2013-05-26,56,False
2013-05-27,49,False
2013-05-28,66,False
2013-05-29,69,False
2013-05-30,70,False
2013-05-31,55,False
2013-06-01,29,False
2013-06-02,60,False
2013-06-03,85,False
2013-06-04,100,False
2013-06-05,89,False
2013-06-06,75,False
2013-06-07,53,False
2013-06-08,62,False
2013-06-09,67,False
2013-06-10,64,False
2013-06-11,63,False
2013-06-12,53,False
2013-06-13,70,False
2013-06-14,56,False
2013-06-15,36,False
2013-06-16,62,False
2013-06-17,67,False
2013-06-18,62,False
2013-06-19,68,False
2013-06-20,66,False
2013-06-21,54,False
2013-06-22,48,False
2013-06-23,44,False
2013-06-24,72,False
2013-06-25,48,False
2013-06-26,72,False
2013-06-27,56,False
2013-06-28,56,False
2013-06-29,45,False
