date,Ctrip,isPartial
2011-01-01,40,False
2011-01-02,50,False
2011-01-03,40,False
2011-01-04,78,False
2011-01-05,82,False
2011-01-06,86,False
2011-01-07,68,False
2011-01-08,43,False
2011-01-09,47,False
2011-01-10,85,False
2011-01-11,66,False
2011-01-12,66,False
2011-01-13,51,False
2011-01-14,61,False
2011-01-15,36,False
2011-01-16,42,False
2011-01-17,60,False
2011-01-18,68,False
2011-01-19,46,False
2011-01-20,59,False
2011-01-21,59,False
2011-01-22,48,False
2011-01-23,57,False
2011-01-24,54,False
2011-01-25,60,False
2011-01-26,66,False
2011-01-27,39,False
2011-01-28,43,False
2011-01-29,59,False
2011-01-30,62,False
2011-01-31,60,False
2011-02-01,59,False
2011-02-02,36,False
2011-02-03,53,False
2011-02-04,44,False
2011-02-05,41,False
2011-02-06,40,False
2011-02-07,36,False
2011-02-08,54,False
2011-02-09,46,False
2011-02-10,46,False
2011-02-11,55,False
2011-02-12,65,False
2011-02-13,37,False
2011-02-14,58,False
2011-02-15,63,False
2011-02-16,70,False
2011-02-17,52,False
2011-02-18,60,False
2011-02-19,55,False
2011-02-20,45,False
2011-02-21,85,False
2011-02-22,65,False
2011-02-23,47,False
2011-02-24,65,False
2011-02-25,71,False
2011-02-26,58,False
2011-02-27,37,False
2011-02-28,51,False
2011-03-01,62,False
2011-03-02,59,False
2011-03-03,64,False
2011-03-04,67,False
2011-03-05,53,False
2011-03-06,54,False
2011-03-07,76,False
2011-03-08,67,False
2011-03-09,85,False
2011-03-10,77,False
2011-03-11,47,False
2011-03-12,48,False
2011-03-13,43,False
2011-03-14,63,False
2011-03-15,71,False
2011-03-16,58,False
2011-03-17,58,False
2011-03-18,53,False
2011-03-19,46,False
2011-03-20,44,False
2011-03-21,56,False
2011-03-22,67,False
2011-03-23,62,False
2011-03-24,52,False
2011-03-25,54,False
2011-03-26,37,False
2011-03-27,58,False
2011-03-28,71,False
2011-03-29,76,False
2011-03-30,78,False
2011-03-31,80,False
2011-04-01,66,False
2011-04-02,59,False
2011-04-03,39,False
2011-04-04,41,False
2011-04-05,39,False
2011-04-06,60,False
2011-04-07,62,False
2011-04-08,64,False
2011-04-09,52,False
2011-04-10,53,False
2011-04-11,83,False
2011-04-12,70,False
2011-04-13,67,False
2011-04-14,76,False
2011-04-15,60,False
2011-04-16,60,False
2011-04-17,83,False
2011-04-18,71,False
2011-04-19,76,False
2011-04-20,74,False
2011-04-21,72,False
2011-04-22,62,False
2011-04-23,46,False
2011-04-24,67,False
2011-04-25,79,False
2011-04-26,56,False
2011-04-27,79,False
2011-04-28,62,False
2011-04-29,69,False
2011-04-30,57,False
2011-05-01,48,False
2011-05-02,36,False
2011-05-03,54,False
2011-05-04,91,False
2011-05-05,64,False
2011-05-06,50,False
2011-05-07,52,False
2011-05-08,56,False
2011-05-09,83,False
2011-05-10,66,False
2011-05-11,75,False
2011-05-12,69,False
2011-05-13,49,False
2011-05-14,43,False
2011-05-15,74,False
2011-05-16,62,False
2011-05-17,75,False
2011-05-18,75,False
2011-05-19,100,False
2011-05-20,57,False
2011-05-21,42,False
2011-05-22,63,False
2011-05-23,57,False
2011-05-24,82,False
2011-05-25,93,False
2011-05-26,65,False
2011-05-27,49,False
2011-05-28,53,False
2011-05-29,59,False
2011-05-30,64,False
2011-05-31,82,False
2011-06-01,57,False
2011-06-02,64,False
2011-06-03,64,False
2011-06-04,63,False
2011-06-05,46,False
2011-06-06,41,False
2011-06-07,60,False
2011-06-08,54,False
2011-06-09,68,False
2011-06-10,53,False
2011-06-11,46,False
2011-06-12,53,False
2011-06-13,55,False
2011-06-14,71,False
2011-06-15,60,False
2011-06-16,49,False
2011-06-17,53,False
2011-06-18,49,False
2011-06-19,71,False
2011-06-20,77,False
2011-06-21,65,False
2011-06-22,52,False
2011-06-23,73,False
2011-06-24,54,False
2011-06-25,68,False
2011-06-26,56,False
2011-06-27,87,False
2011-06-28,83,False
2011-06-29,89,False
2011-06-30,83,False
2011-07-01,68,False
2011-07-02,71,False
2011-07-03,66,False
