date,Ctrip,isPartial
2011-05-11,75,False
2011-05-12,78,False
2011-05-13,74,False
2011-05-14,46,False
2011-05-15,51,False
2011-05-16,62,False
2011-05-17,71,False
2011-05-18,66,False
2011-05-19,69,False
2011-05-20,61,False
2011-05-21,25,False
2011-05-22,55,False
2011-05-23,76,False
2011-05-24,71,False
2011-05-25,74,False
2011-05-26,67,False
2011-05-27,88,False
2011-05-28,79,False
2011-05-29,54,False
2011-05-30,76,False
2011-05-31,86,False
2011-06-01,75,False
2011-06-02,53,False
2011-06-03,71,False
2011-06-04,51,False
2011-06-05,32,False
2011-06-06,41,False
2011-06-07,62,False
2011-06-08,55,False
2011-06-09,67,False
2011-06-10,78,False
2011-06-11,32,False
2011-06-12,50,False
2011-06-13,62,False
2011-06-14,49,False
2011-06-15,91,False
2011-06-16,75,False
2011-06-17,70,False
2011-06-18,42,False
2011-06-19,67,False
2011-06-20,62,False
2011-06-21,81,False
2011-06-22,50,False
2011-06-23,81,False
2011-06-24,56,False
2011-06-25,36,False
2011-06-26,32,False
2011-06-27,97,False
2011-06-28,75,False
2011-06-29,53,False
2011-06-30,81,False
2011-07-01,61,False
2011-07-02,77,False
2011-07-03,47,False
2011-07-04,76,False
2011-07-05,67,False
2011-07-06,70,False
2011-07-07,62,False
2011-07-08,86,False
2011-07-09,59,False
2011-07-10,51,False
2011-07-11,92,False
2011-07-12,55,False
2011-07-13,61,False
2011-07-14,90,False
2011-07-15,72,False
2011-07-16,58,False
2011-07-17,93,False
2011-07-18,87,False
2011-07-19,50,False
2011-07-20,62,False
2011-07-21,57,False
2011-07-22,68,False
2011-07-23,42,False
2011-07-24,39,False
2011-07-25,75,False
2011-07-26,65,False
2011-07-27,59,False
2011-07-28,78,False
2011-07-29,65,False
2011-07-30,57,False
2011-07-31,54,False
2011-08-01,73,False
2011-08-02,98,False
2011-08-03,99,False
2011-08-04,48,False
2011-08-05,73,False
2011-08-06,52,False
2011-08-07,75,False
2011-08-08,75,False
2011-08-09,54,False
2011-08-10,60,False
2011-08-11,58,False
2011-08-12,61,False
2011-08-13,50,False
2011-08-14,59,False
2011-08-15,46,False
2011-08-16,77,False
2011-08-17,67,False
2011-08-18,68,False
2011-08-19,80,False
2011-08-20,66,False
2011-08-21,75,False
2011-08-22,100,False
2011-08-23,84,False
2011-08-24,81,False
2011-08-25,69,False
2011-08-26,76,False
2011-08-27,40,False
2011-08-28,66,False
2011-08-29,91,False
2011-08-30,69,False
2011-08-31,54,False
2011-09-01,65,False
2011-09-02,61,False
2011-09-03,56,False
2011-09-04,48,False
2011-09-05,79,False
2011-09-06,82,False
2011-09-07,78,False
2011-09-08,63,False
2011-09-09,78,False
2011-09-10,35,False
2011-09-11,50,False
2011-09-12,35,False
2011-09-13,79,False
2011-09-14,41,False
2011-09-15,62,False
2011-09-16,65,False
2011-09-17,51,False
2011-09-18,77,False
2011-09-19,66,False
2011-09-20,57,False
2011-09-21,56,False
2011-09-22,90,False
2011-09-23,72,False
2011-09-24,47,False
2011-09-25,53,False
2011-09-26,65,False
2011-09-27,77,False
2011-09-28,70,False
2011-09-29,69,False
2011-09-30,54,False
2011-10-01,45,False
2011-10-02,56,False
2011-10-03,41,False
2011-10-04,45,False
2011-10-05,22,False
2011-10-06,23,False
2011-10-07,44,False
2011-10-08,65,False
2011-10-09,69,False
