date,Ctrip,isPartial
2015-05-21,37,False
2015-05-22,45,False
2015-05-23,37,False
2015-05-24,42,False
2015-05-25,43,False
2015-05-26,55,False
2015-05-27,48,False
2015-05-28,100,False
2015-05-29,46,False
2015-05-30,33,False
2015-05-31,38,False
2015-06-01,57,False
2015-06-02,39,False
2015-06-03,43,False
2015-06-04,41,False
2015-06-05,59,False
2015-06-06,18,False
2015-06-07,28,False
2015-06-08,66,False
2015-06-09,50,False
2015-06-10,38,False
2015-06-11,48,False
2015-06-12,42,False
2015-06-13,21,False
2015-06-14,30,False
2015-06-15,44,False
2015-06-16,53,False
2015-06-17,53,False
2015-06-18,38,False
2015-06-19,33,False
2015-06-20,32,False
2015-06-21,28,False
2015-06-22,39,False
2015-06-23,51,False
2015-06-24,37,False
2015-06-25,61,False
2015-06-26,46,False
2015-06-27,37,False
2015-06-28,42,False
2015-06-29,52,False
2015-06-30,53,False
2015-07-01,64,False
2015-07-02,40,False
2015-07-03,44,False
2015-07-04,31,False
2015-07-05,47,False
2015-07-06,45,False
2015-07-07,40,False
2015-07-08,59,False
2015-07-09,50,False
2015-07-10,60,False
2015-07-11,61,False
2015-07-12,46,False
2015-07-13,58,False
2015-07-14,47,False
2015-07-15,55,False
2015-07-16,52,False
2015-07-17,35,False
2015-07-18,28,False
2015-07-19,51,False
2015-07-20,51,False
2015-07-21,62,False
2015-07-22,49,False
2015-07-23,49,False
2015-07-24,63,False
2015-07-25,28,False
2015-07-26,38,False
2015-07-27,52,False
2015-07-28,58,False
2015-07-29,35,False
2015-07-30,46,False
2015-07-31,50,False
2015-08-01,37,False
2015-08-02,32,False
2015-08-03,58,False
2015-08-04,55,False
2015-08-05,64,False
2015-08-06,49,False
2015-08-07,46,False
2015-08-08,37,False
2015-08-09,32,False
2015-08-10,65,False
2015-08-11,55,False
2015-08-12,53,False
2015-08-13,55,False
2015-08-14,59,False
2015-08-15,52,False
2015-08-16,43,False
2015-08-17,66,False
2015-08-18,59,False
