date,Ctrip,isPartial
2012-01-26,32,False
2012-01-27,37,False
2012-01-28,44,False
2012-01-29,43,False
2012-01-30,38,False
2012-01-31,61,False
2012-02-01,29,False
2012-02-02,38,False
2012-02-03,57,False
2012-02-04,65,False
2012-02-05,53,False
2012-02-06,42,False
2012-02-07,66,False
2012-02-08,56,False
2012-02-09,54,False
2012-02-10,66,False
2012-02-11,48,False
2012-02-12,60,False
2012-02-13,40,False
2012-02-14,43,False
2012-02-15,73,False
2012-02-16,45,False
2012-02-17,57,False
2012-02-18,58,False
2012-02-19,31,False
2012-02-20,63,False
2012-02-21,51,False
2012-02-22,61,False
2012-02-23,26,False
2012-02-24,44,False
2012-02-25,54,False
2012-02-26,41,False
2012-02-27,75,False
2012-02-28,69,False
2012-02-29,67,False
2012-03-01,42,False
2012-03-02,69,False
2012-03-03,53,False
2012-03-04,23,False
2012-03-05,69,False
2012-03-06,63,False
2012-03-07,63,False
2012-03-08,62,False
2012-03-09,59,False
2012-03-10,51,False
2012-03-11,31,False
2012-03-12,86,False
2012-03-13,51,False
2012-03-14,49,False
2012-03-15,50,False
2012-03-16,72,False
2012-03-17,69,False
2012-03-18,57,False
2012-03-19,65,False
2012-03-20,63,False
2012-03-21,42,False
2012-03-22,100,False
2012-03-23,53,False
2012-03-24,55,False
2012-03-25,48,False
2012-03-26,78,False
2012-03-27,73,False
2012-03-28,71,False
2012-03-29,53,False
2012-03-30,48,False
2012-03-31,57,False
2012-04-01,51,False
2012-04-02,73,False
2012-04-03,59,False
2012-04-04,51,False
2012-04-05,68,False
2012-04-06,88,False
2012-04-07,30,False
2012-04-08,27,False
2012-04-09,82,False
2012-04-10,48,False
2012-04-11,91,False
2012-04-12,66,False
2012-04-13,64,False
2012-04-14,53,False
2012-04-15,31,False
2012-04-16,37,False
2012-04-17,72,False
2012-04-18,84,False
2012-04-19,68,False
2012-04-20,59,False
2012-04-21,39,False
2012-04-22,60,False
2012-04-23,75,False
2012-04-24,80,False
2012-04-25,67,False
2012-04-26,45,False
2012-04-27,74,False
2012-04-28,66,False
2012-04-29,40,False
2012-04-30,39,False
2012-05-01,31,False
2012-05-02,51,False
2012-05-03,76,False
2012-05-04,51,False
2012-05-05,54,False
2012-05-06,42,False
2012-05-07,41,False
2012-05-08,57,False
2012-05-09,66,False
2012-05-10,58,False
2012-05-11,49,False
2012-05-12,51,False
2012-05-13,43,False
2012-05-14,70,False
2012-05-15,54,False
2012-05-16,48,False
2012-05-17,83,False
2012-05-18,67,False
2012-05-19,29,False
2012-05-20,43,False
2012-05-21,75,False
2012-05-22,64,False
2012-05-23,42,False
2012-05-24,38,False
2012-05-25,86,False
2012-05-26,47,False
2012-05-27,65,False
2012-05-28,51,False
2012-05-29,54,False
2012-05-30,62,False
2012-05-31,73,False
2012-06-01,44,False
2012-06-02,55,False
2012-06-03,70,False
2012-06-04,69,False
2012-06-05,64,False
2012-06-06,57,False
2012-06-07,61,False
2012-06-08,58,False
2012-06-09,57,False
2012-06-10,37,False
2012-06-11,77,False
2012-06-12,57,False
2012-06-13,64,False
2012-06-14,62,False
2012-06-15,83,False
2012-06-16,52,False
2012-06-17,49,False
2012-06-18,55,False
2012-06-19,52,False
2012-06-20,49,False
2012-06-21,51,False
2012-06-22,29,False
2012-06-23,50,False
2012-06-24,66,False
2012-06-25,93,False
2012-06-26,77,False
2012-06-27,65,False
2012-06-28,52,False
2012-06-29,89,False
2012-06-30,61,False
2012-07-01,77,False
2012-07-02,90,False
2012-07-03,65,False
2012-07-04,66,False
2012-07-05,65,False
2012-07-06,68,False
2012-07-07,44,False
2012-07-08,52,False
2012-07-09,87,False
2012-07-10,59,False
2012-07-11,77,False
2012-07-12,81,False
2012-07-13,61,False
2012-07-14,38,False
2012-07-15,40,False
2012-07-16,69,False
2012-07-17,71,False
2012-07-18,77,False
2012-07-19,59,False
2012-07-20,47,False
2012-07-21,67,False
2012-07-22,26,False
2012-07-23,56,False
2012-07-24,49,False
2012-07-25,54,False
2012-07-26,78,False
2012-07-27,57,False
2012-07-28,49,False
2012-07-29,58,False
2012-07-30,74,False
2012-07-31,60,False
2012-08-01,75,False
2012-08-02,83,False
2012-08-03,37,False
2012-08-04,61,False
2012-08-05,66,False
2012-08-06,70,False
2012-08-07,86,False
2012-08-08,49,False
2012-08-09,67,False
2012-08-10,72,False
2012-08-11,55,False
2012-08-12,64,False
2012-08-13,75,False
2012-08-14,61,False
2012-08-15,68,False
2012-08-16,64,False
2012-08-17,55,False
2012-08-18,79,False
2012-08-19,81,False
2012-08-20,67,False
2012-08-21,63,False
2012-08-22,63,False
2012-08-23,61,False
2012-08-24,64,False
2012-08-25,65,False
2012-08-26,58,False
2012-08-27,65,False
2012-08-28,47,False
2012-08-29,57,False
2012-08-30,64,False
2012-08-31,66,False
2012-09-01,48,False
2012-09-02,28,False
2012-09-03,96,False
2012-09-04,76,False
2012-09-05,34,False
2012-09-06,63,False
2012-09-07,60,False
2012-09-08,39,False
2012-09-09,90,False
2012-09-10,57,False
2012-09-11,69,False
2012-09-12,64,False
2012-09-13,58,False
2012-09-14,68,False
2012-09-15,55,False
2012-09-16,43,False
2012-09-17,60,False
2012-09-18,44,False
2012-09-19,78,False
2012-09-20,63,False
2012-09-21,56,False
2012-09-22,76,False
2012-09-23,68,False
2012-09-24,81,False
2012-09-25,79,False
2012-09-26,77,False
2012-09-27,56,False
2012-09-28,63,False
2012-09-29,49,False
2012-09-30,60,False
2012-10-01,44,False
2012-10-02,50,False
2012-10-03,42,False
2012-10-04,30,False
2012-10-05,47,False
2012-10-06,45,False
2012-10-07,46,False
2012-10-08,57,False
2012-10-09,61,False
2012-10-10,69,False
2012-10-11,58,False
2012-10-12,54,False
