date,Ctrip,isPartial
2018-02-13,67,False
2018-02-14,72,False
2018-02-15,59,False
2018-02-16,50,False
2018-02-17,59,False
2018-02-18,51,False
2018-02-19,65,False
2018-02-20,82,False
2018-02-21,80,False
2018-02-22,73,False
2018-02-23,62,False
2018-02-24,57,False
2018-02-25,69,False
2018-02-26,91,False
2018-02-27,65,False
2018-02-28,78,False
2018-03-01,82,False
2018-03-02,71,False
2018-03-03,76,False
2018-03-04,89,False
2018-03-05,79,False
2018-03-06,95,False
2018-03-07,91,False
2018-03-08,75,False
2018-03-09,86,False
2018-03-10,64,False
2018-03-11,91,False
2018-03-12,83,False
2018-03-13,90,False
2018-03-14,92,False
2018-03-15,79,False
2018-03-16,79,False
2018-03-17,63,False
2018-03-18,69,False
2018-03-19,89,False
2018-03-20,85,False
2018-03-21,79,False
2018-03-22,78,False
2018-03-23,99,False
2018-03-24,48,False
2018-03-25,66,False
2018-03-26,95,False
2018-03-27,96,False
2018-03-28,66,False
2018-03-29,72,False
2018-03-30,71,False
2018-03-31,69,False
2018-04-01,52,False
2018-04-02,81,False
2018-04-03,69,False
2018-04-04,61,False
2018-04-05,65,False
2018-04-06,59,False
2018-04-07,62,False
2018-04-08,63,False
2018-04-09,100,False
2018-04-10,91,False
2018-04-11,81,False
2018-04-12,93,False
2018-04-13,80,False
2018-04-14,51,False
2018-04-15,71,False
2018-04-16,71,False
2018-04-17,81,False
2018-04-18,71,False
2018-04-19,82,False
2018-04-20,84,False
2018-04-21,51,False
2018-04-22,42,False
2018-04-23,78,False
2018-04-24,76,False
2018-04-25,95,False
2018-04-26,48,False
2018-04-27,83,False
2018-04-28,33,False
2018-04-29,81,False
2018-04-30,56,False
2018-05-01,52,False
2018-05-02,68,False
2018-05-03,83,False
2018-05-04,57,False
2018-05-05,58,False
2018-05-06,51,False
2018-05-07,68,False
2018-05-08,72,False
2018-05-09,85,False
2018-05-10,79,False
2018-05-11,79,False
2018-05-12,50,False
2018-05-13,46,False
2018-05-14,71,False
2018-05-15,91,False
2018-05-16,67,False
2018-05-17,67,False
2018-05-18,63,False
2018-05-19,50,False
2018-05-20,48,False
2018-05-21,75,False
2018-05-22,88,False
2018-05-23,69,False
2018-05-24,66,False
2018-05-25,59,False
2018-05-26,65,False
2018-05-27,61,False
2018-05-28,81,False
2018-05-29,78,False
2018-05-30,63,False
2018-05-31,66,False
2018-06-01,74,False
2018-06-02,39,False
2018-06-03,77,False
2018-06-04,75,False
2018-06-05,86,False
2018-06-06,51,False
2018-06-07,67,False
2018-06-08,66,False
2018-06-09,67,False
2018-06-10,53,False
2018-06-11,76,False
2018-06-12,77,False
2018-06-13,77,False
2018-06-14,63,False
2018-06-15,62,False
2018-06-16,45,False
2018-06-17,62,False
2018-06-18,46,False
2018-06-19,65,False
2018-06-20,67,False
2018-06-21,81,False
2018-06-22,58,False
2018-06-23,47,False
2018-06-24,33,False
2018-06-25,73,False
2018-06-26,67,False
2018-06-27,72,False
2018-06-28,58,False
