date,Ctrip,isPartial
2013-06-29,43,False
2013-06-30,25,False
2013-07-01,52,False
2013-07-02,75,False
2013-07-03,63,False
2013-07-04,63,False
2013-07-05,35,False
2013-07-06,54,False
2013-07-07,58,False
2013-07-08,70,False
2013-07-09,79,False
2013-07-10,75,False
2013-07-11,75,False
2013-07-12,68,False
2013-07-13,50,False
2013-07-14,35,False
2013-07-15,67,False
2013-07-16,47,False
2013-07-17,71,False
2013-07-18,55,False
2013-07-19,58,False
2013-07-20,48,False
2013-07-21,59,False
2013-07-22,65,False
2013-07-23,67,False
2013-07-24,52,False
2013-07-25,59,False
2013-07-26,45,False
2013-07-27,35,False
2013-07-28,50,False
2013-07-29,48,False
2013-07-30,42,False
2013-07-31,49,False
2013-08-01,58,False
2013-08-02,35,False
2013-08-03,33,False
2013-08-04,55,False
2013-08-05,60,False
2013-08-06,60,False
2013-08-07,37,False
2013-08-08,64,False
2013-08-09,69,False
2013-08-10,65,False
2013-08-11,58,False
2013-08-12,100,False
2013-08-13,65,False
2013-08-14,70,False
2013-08-15,60,False
2013-08-16,52,False
2013-08-17,42,False
2013-08-18,74,False
2013-08-19,71,False
2013-08-20,85,False
2013-08-21,73,False
2013-08-22,62,False
2013-08-23,42,False
2013-08-24,44,False
2013-08-25,53,False
2013-08-26,55,False
2013-08-27,80,False
2013-08-28,46,False
2013-08-29,52,False
2013-08-30,50,False
2013-08-31,46,False
2013-09-01,57,False
2013-09-02,44,False
2013-09-03,64,False
2013-09-04,55,False
2013-09-05,52,False
2013-09-06,60,False
2013-09-07,40,False
2013-09-08,37,False
2013-09-09,50,False
2013-09-10,72,False
2013-09-11,85,False
2013-09-12,54,False
2013-09-13,85,False
2013-09-14,60,False
2013-09-15,45,False
2013-09-16,84,False
2013-09-17,69,False
2013-09-18,62,False
2013-09-19,44,False
2013-09-20,45,False
2013-09-21,46,False
2013-09-22,77,False
2013-09-23,67,False
2013-09-24,55,False
2013-09-25,56,False
2013-09-26,67,False
2013-09-27,47,False
2013-09-28,70,False
2013-09-29,72,False
2013-09-30,74,False
2013-10-01,45,False
2013-10-02,60,False
2013-10-03,58,False
2013-10-04,68,False
2013-10-05,52,False
2013-10-06,33,False
2013-10-07,71,False
2013-10-08,73,False
2013-10-09,95,False
2013-10-10,67,False
2013-10-11,61,False
2013-10-12,51,False
2013-10-13,50,False
2013-10-14,80,False
2013-10-15,55,False
2013-10-16,70,False
2013-10-17,51,False
2013-10-18,59,False
2013-10-19,32,False
2013-10-20,47,False
2013-10-21,97,False
2013-10-22,39,False
2013-10-23,56,False
2013-10-24,74,False
2013-10-25,69,False
2013-10-26,41,False
