date,Ctrip,isPartial
2013-11-06,73,False
2013-11-07,52,False
2013-11-08,86,False
2013-11-09,65,False
2013-11-10,70,False
2013-11-11,61,False
2013-11-12,58,False
2013-11-13,63,False
2013-11-14,78,False
2013-11-15,84,False
2013-11-16,41,False
2013-11-17,56,False
2013-11-18,65,False
2013-11-19,50,False
2013-11-20,58,False
2013-11-21,71,False
2013-11-22,46,False
2013-11-23,45,False
2013-11-24,31,False
2013-11-25,48,False
2013-11-26,74,False
2013-11-27,66,False
2013-11-28,58,False
2013-11-29,45,False
2013-11-30,38,False
2013-12-01,45,False
2013-12-02,52,False
2013-12-03,68,False
2013-12-04,59,False
2013-12-05,65,False
2013-12-06,51,False
2013-12-07,43,False
2013-12-08,52,False
2013-12-09,89,False
2013-12-10,86,False
2013-12-11,44,False
2013-12-12,58,False
2013-12-13,55,False
2013-12-14,56,False
2013-12-15,67,False
2013-12-16,39,False
2013-12-17,45,False
2013-12-18,67,False
2013-12-19,51,False
2013-12-20,59,False
2013-12-21,45,False
2013-12-22,53,False
2013-12-23,74,False
2013-12-24,54,False
2013-12-25,57,False
2013-12-26,53,False
2013-12-27,74,False
2013-12-28,62,False
2013-12-29,67,False
2013-12-30,52,False
2013-12-31,20,False
2014-01-01,57,False
2014-01-02,82,False
2014-01-03,65,False
2014-01-04,51,False
2014-01-05,53,False
2014-01-06,80,False
2014-01-07,75,False
2014-01-08,47,False
2014-01-09,78,False
2014-01-10,57,False
2014-01-11,48,False
2014-01-12,47,False
2014-01-13,67,False
2014-01-14,74,False
2014-01-15,53,False
2014-01-16,84,False
2014-01-17,62,False
2014-01-18,44,False
2014-01-19,45,False
2014-01-20,45,False
2014-01-21,66,False
2014-01-22,55,False
2014-01-23,54,False
2014-01-24,56,False
2014-01-25,34,False
2014-01-26,52,False
2014-01-27,53,False
2014-01-28,51,False
2014-01-29,40,False
2014-01-30,39,False
2014-01-31,54,False
2014-02-01,41,False
2014-02-02,64,False
2014-02-03,50,False
2014-02-04,34,False
2014-02-05,63,False
2014-02-06,81,False
2014-02-07,63,False
2014-02-08,40,False
2014-02-09,33,False
2014-02-10,66,False
2014-02-11,45,False
2014-02-12,67,False
2014-02-13,79,False
2014-02-14,40,False
2014-02-15,54,False
2014-02-16,40,False
2014-02-17,63,False
2014-02-18,74,False
2014-02-19,71,False
2014-02-20,52,False
2014-02-21,78,False
2014-02-22,71,False
2014-02-23,44,False
2014-02-24,90,False
2014-02-25,47,False
2014-02-26,71,False
2014-02-27,64,False
2014-02-28,79,False
2014-03-01,52,False
2014-03-02,58,False
2014-03-03,66,False
2014-03-04,50,False
2014-03-05,67,False
2014-03-06,80,False
2014-03-07,55,False
2014-03-08,43,False
2014-03-09,36,False
2014-03-10,90,False
2014-03-11,69,False
2014-03-12,55,False
2014-03-13,52,False
