date,Ctrip,isPartial
2016-09-11,35,False
2016-09-12,38,False
2016-09-13,50,False
2016-09-14,39,False
2016-09-15,44,False
2016-09-16,32,False
2016-09-17,20,False
2016-09-18,33,False
2016-09-19,51,False
2016-09-20,58,False
2016-09-21,40,False
2016-09-22,46,False
2016-09-23,33,False
2016-09-24,39,False
2016-09-25,34,False
2016-09-26,45,False
2016-09-27,55,False
2016-09-28,45,False
2016-09-29,47,False
2016-09-30,48,False
2016-10-01,33,False
2016-10-02,35,False
2016-10-03,51,False
2016-10-04,60,False
2016-10-05,46,False
2016-10-06,53,False
2016-10-07,40,False
2016-10-08,35,False
2016-10-09,29,False
2016-10-10,39,False
2016-10-11,53,False
2016-10-12,68,False
2016-10-13,62,False
2016-10-14,48,False
2016-10-15,27,False
2016-10-16,29,False
2016-10-17,65,False
2016-10-18,51,False
2016-10-19,56,False
2016-10-20,41,False
2016-10-21,48,False
2016-10-22,28,False
2016-10-23,31,False
2016-10-24,50,False
2016-10-25,45,False
2016-10-26,65,False
2016-10-27,44,False
2016-10-28,35,False
2016-10-29,42,False
2016-10-30,24,False
2016-10-31,41,False
2016-11-01,26,False
2016-11-02,48,False
2016-11-03,42,False
2016-11-04,37,False
2016-11-05,24,False
2016-11-06,34,False
2016-11-07,53,False
2016-11-08,61,False
2016-11-09,44,False
2016-11-10,36,False
2016-11-11,51,False
2016-11-12,41,False
2016-11-13,39,False
2016-11-14,57,False
2016-11-15,58,False
2016-11-16,51,False
2016-11-17,53,False
2016-11-18,46,False
2016-11-19,54,False
2016-11-20,33,False
2016-11-21,47,False
2016-11-22,67,False
2016-11-23,51,False
2016-11-24,100,False
2016-11-25,69,False
2016-11-26,31,False
2016-11-27,34,False
2016-11-28,51,False
2016-11-29,42,False
2016-11-30,49,False
2016-12-01,49,False
2016-12-02,56,False
2016-12-03,33,False
2016-12-04,38,False
2016-12-05,49,False
2016-12-06,53,False
2016-12-07,41,False
2016-12-08,50,False
2016-12-09,50,False
2016-12-10,24,False
2016-12-11,28,False
2016-12-12,40,False
2016-12-13,53,False
2016-12-14,58,False
2016-12-15,53,False
2016-12-16,44,False
2016-12-17,27,False
2016-12-18,32,False
2016-12-19,51,False
2016-12-20,43,False
2016-12-21,49,False
2016-12-22,53,False
2016-12-23,43,False
2016-12-24,38,False
2016-12-25,33,False
2016-12-26,31,False
2016-12-27,35,False
2016-12-28,42,False
2016-12-29,51,False
2016-12-30,44,False
2016-12-31,26,False
2017-01-01,25,False
2017-01-02,40,False
2017-01-03,47,False
2017-01-04,46,False
2017-01-05,64,False
2017-01-06,37,False
2017-01-07,44,False
2017-01-08,57,False
2017-01-09,47,False
2017-01-10,49,False
2017-01-11,63,False
2017-01-12,44,False
2017-01-13,45,False
2017-01-14,53,False
2017-01-15,43,False
2017-01-16,61,False
2017-01-17,58,False
2017-01-18,53,False
2017-01-19,53,False
2017-01-20,53,False
2017-01-21,50,False
2017-01-22,35,False
2017-01-23,44,False
