date,Ctrip,isPartial
2017-05-29,58,False
2017-05-30,58,False
2017-05-31,69,False
2017-06-01,74,False
2017-06-02,69,False
2017-06-03,44,False
2017-06-04,59,False
2017-06-05,78,False
2017-06-06,79,False
2017-06-07,79,False
2017-06-08,76,False
2017-06-09,60,False
2017-06-10,52,False
2017-06-11,41,False
2017-06-12,67,False
2017-06-13,66,False
2017-06-14,62,False
2017-06-15,69,False
2017-06-16,61,False
2017-06-17,57,False
2017-06-18,65,False
2017-06-19,74,False
2017-06-20,81,False
2017-06-21,74,False
2017-06-22,72,False
2017-06-23,75,False
2017-06-24,55,False
2017-06-25,62,False
2017-06-26,80,False
2017-06-27,79,False
2017-06-28,78,False
2017-06-29,83,False
2017-06-30,74,False
2017-07-01,55,False
2017-07-02,51,False
2017-07-03,70,False
2017-07-04,85,False
2017-07-05,71,False
2017-07-06,61,False
2017-07-07,65,False
2017-07-08,50,False
2017-07-09,53,False
2017-07-10,84,False
2017-07-11,78,False
2017-07-12,72,False
2017-07-13,87,False
2017-07-14,79,False
2017-07-15,55,False
2017-07-16,64,False
2017-07-17,73,False
2017-07-18,70,False
2017-07-19,79,False
2017-07-20,64,False
2017-07-21,85,False
2017-07-22,56,False
2017-07-23,55,False
2017-07-24,80,False
2017-07-25,90,False
2017-07-26,75,False
2017-07-27,83,False
2017-07-28,74,False
2017-07-29,61,False
2017-07-30,55,False
2017-07-31,83,False
2017-08-01,74,False
2017-08-02,83,False
2017-08-03,78,False
2017-08-04,71,False
2017-08-05,56,False
2017-08-06,54,False
2017-08-07,71,False
2017-08-08,80,False
2017-08-09,72,False
2017-08-10,78,False
2017-08-11,75,False
2017-08-12,55,False
2017-08-13,66,False
2017-08-14,69,False
2017-08-15,82,False
2017-08-16,66,False
2017-08-17,76,False
2017-08-18,74,False
2017-08-19,50,False
2017-08-20,57,False
2017-08-21,77,False
2017-08-22,77,False
2017-08-23,84,False
2017-08-24,74,False
2017-08-25,83,False
2017-08-26,51,False
2017-08-27,49,False
2017-08-28,68,False
2017-08-29,73,False
2017-08-30,82,False
2017-08-31,71,False
2017-09-01,64,False
2017-09-02,56,False
2017-09-03,70,False
2017-09-04,74,False
2017-09-05,79,False
2017-09-06,81,False
2017-09-07,86,False
2017-09-08,74,False
2017-09-09,60,False
2017-09-10,63,False
2017-09-11,84,False
2017-09-12,82,False
2017-09-13,70,False
2017-09-14,78,False
2017-09-15,73,False
2017-09-16,59,False
2017-09-17,57,False
2017-09-18,75,False
2017-09-19,91,False
2017-09-20,75,False
2017-09-21,87,False
2017-09-22,70,False
2017-09-23,62,False
2017-09-24,55,False
2017-09-25,82,False
2017-09-26,77,False
2017-09-27,78,False
2017-09-28,75,False
2017-09-29,84,False
2017-09-30,63,False
2017-10-01,57,False
2017-10-02,72,False
2017-10-03,75,False
2017-10-04,70,False
2017-10-05,73,False
2017-10-06,66,False
2017-10-07,47,False
2017-10-08,72,False
2017-10-09,89,False
2017-10-10,92,False
2017-10-11,85,False
2017-10-12,95,False
2017-10-13,83,False
2017-10-14,61,False
2017-10-15,73,False
2017-10-16,79,False
2017-10-17,89,False
2017-10-18,79,False
2017-10-19,90,False
2017-10-20,82,False
2017-10-21,69,False
2017-10-22,64,False
2017-10-23,86,False
2017-10-24,86,False
2017-10-25,80,False
2017-10-26,83,False
2017-10-27,83,False
2017-10-28,67,False
2017-10-29,65,False
2017-10-30,76,False
2017-10-31,81,False
2017-11-01,80,False
2017-11-02,93,False
2017-11-03,84,False
2017-11-04,69,False
2017-11-05,73,False
2017-11-06,100,False
2017-11-07,90,False
2017-11-08,96,False
2017-11-09,99,False
2017-11-10,92,False
2017-11-11,66,False
2017-11-12,66,False
2017-11-13,90,False
2017-11-14,87,False
2017-11-15,98,False
2017-11-16,82,False
2017-11-17,89,False
2017-11-18,58,False
2017-11-19,75,False
2017-11-20,86,False
2017-11-21,99,False
2017-11-22,80,False
2017-11-23,74,False
2017-11-24,76,False
2017-11-25,67,False
2017-11-26,53,False
2017-11-27,91,False
2017-11-28,94,False
2017-11-29,86,False
2017-11-30,79,False
2017-12-01,70,False
2017-12-02,69,False
2017-12-03,55,False
2017-12-04,87,False
2017-12-05,72,False
2017-12-06,73,False
2017-12-07,71,False
2017-12-08,74,False
2017-12-09,58,False
2017-12-10,66,False
2017-12-11,68,False
2017-12-12,67,False
2017-12-13,68,False
2017-12-14,80,False
2017-12-15,71,False
2017-12-16,55,False
2017-12-17,48,False
2017-12-18,76,False
2017-12-19,77,False
2017-12-20,61,False
2017-12-21,64,False
2017-12-22,51,False
2017-12-23,44,False
2017-12-24,48,False
2017-12-25,50,False
2017-12-26,61,False
2017-12-27,70,False
2017-12-28,61,False
2017-12-29,67,False
2017-12-30,46,False
2017-12-31,34,False
2018-01-01,42,False
2018-01-02,69,False
2018-01-03,67,False
2018-01-04,65,False
2018-01-05,75,False
2018-01-06,52,False
2018-01-07,49,False
2018-01-08,70,False
2018-01-09,78,False
2018-01-10,74,False
2018-01-11,67,False
2018-01-12,63,False
2018-01-13,44,False
2018-01-14,49,False
2018-01-15,61,False
2018-01-16,70,False
2018-01-17,65,False
2018-01-18,68,False
2018-01-19,71,False
2018-01-20,43,False
2018-01-21,46,False
2018-01-22,68,False
2018-01-23,64,False
2018-01-24,63,False
2018-01-25,70,False
2018-01-26,61,False
2018-01-27,59,False
2018-01-28,43,False
2018-01-29,63,False
2018-01-30,60,False
2018-01-31,50,False
2018-02-01,57,False
2018-02-02,66,False
2018-02-03,49,False
2018-02-04,38,False
2018-02-05,57,False
2018-02-06,71,False
2018-02-07,61,False
2018-02-08,63,False
2018-02-09,54,False
2018-02-10,46,False
