date,DENTSPLY,isPartial
2013-11-10,31,False
2013-11-11,70,False
2013-11-12,53,False
2013-11-13,54,False
2013-11-14,58,False
2013-11-15,32,False
2013-11-16,36,False
2013-11-17,15,False
2013-11-18,60,False
2013-11-19,53,False
2013-11-20,70,False
2013-11-21,30,False
2013-11-22,58,False
2013-11-23,31,False
2013-11-24,27,False
2013-11-25,49,False
2013-11-26,78,False
2013-11-27,50,False
2013-11-28,53,False
2013-11-29,32,False
2013-11-30,36,False
2013-12-01,37,False
2013-12-02,57,False
2013-12-03,68,False
2013-12-04,53,False
2013-12-05,63,False
2013-12-06,59,False
2013-12-07,24,False
2013-12-08,35,False
2013-12-09,69,False
2013-12-10,76,False
2013-12-11,46,False
2013-12-12,48,False
2013-12-13,61,False
2013-12-14,20,False
2013-12-15,20,False
2013-12-16,92,False
2013-12-17,61,False
2013-12-18,48,False
2013-12-19,56,False
2013-12-20,29,False
2013-12-21,12,False
2013-12-22,17,False
2013-12-23,30,False
2013-12-24,16,False
2013-12-25,27,False
2013-12-26,27,False
2013-12-27,18,False
2013-12-28,12,False
2013-12-29,12,False
2013-12-30,18,False
2013-12-31,16,False
2014-01-01,9,False
2014-01-02,45,False
2014-01-03,34,False
2014-01-04,19,False
2014-01-05,27,False
2014-01-06,26,False
2014-01-07,62,False
2014-01-08,49,False
2014-01-09,62,False
2014-01-10,54,False
2014-01-11,22,False
2014-01-12,45,False
2014-01-13,76,False
2014-01-14,68,False
2014-01-15,93,False
2014-01-16,74,False
2014-01-17,57,False
2014-01-18,38,False
2014-01-19,33,False
2014-01-20,41,False
2014-01-21,69,False
2014-01-22,71,False
2014-01-23,48,False
2014-01-24,43,False
2014-01-25,11,False
2014-01-26,41,False
2014-01-27,85,False
2014-01-28,69,False
2014-01-29,51,False
2014-01-30,77,False
2014-01-31,56,False
2014-02-01,22,False
2014-02-02,29,False
2014-02-03,60,False
2014-02-04,70,False
2014-02-05,66,False
2014-02-06,74,False
2014-02-07,46,False
2014-02-08,11,False
2014-02-09,47,False
2014-02-10,81,False
2014-02-11,90,False
2014-02-12,57,False
2014-02-13,63,False
2014-02-14,59,False
2014-02-15,30,False
2014-02-16,33,False
2014-02-17,58,False
2014-02-18,62,False
2014-02-19,88,False
2014-02-20,67,False
2014-02-21,53,False
2014-02-22,33,False
2014-02-23,29,False
2014-02-24,44,False
2014-02-25,87,False
2014-02-26,69,False
2014-02-27,83,False
2014-02-28,66,False
2014-03-01,30,False
2014-03-02,26,False
2014-03-03,57,False
2014-03-04,45,False
2014-03-05,82,False
2014-03-06,60,False
2014-03-07,83,False
2014-03-08,19,False
2014-03-09,22,False
2014-03-10,95,False
2014-03-11,75,False
2014-03-12,63,False
2014-03-13,41,False
2014-03-14,87,False
2014-03-15,15,False
2014-03-16,26,False
